https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DOGE,Volume USD
1651467600000,2022-05-02 05:00:00,DOGE/USD,0.13276,0.13387,0.1325,0.13362,298715.469605,39914.36104862009
1651464000000,2022-05-02 04:00:00,DOGE/USD,0.13226,0.1333,0.13179,0.13276,42272.010048,5612.032053972479
1651460400000,2022-05-02 03:00:00,DOGE/USD,0.13224,0.13257,0.13202,0.13226,254399.15211,33646.831858068595
1651456800000,2022-05-02 02:00:00,DOGE/USD,0.13152,0.13224,0.13141,0.13224,85021.488863,11243.24168724312
1651453200000,2022-05-02 01:00:00,DOGE/USD,0.13324,0.13345,0.13151,0.13152,129013.142546,16967.80850764992
1651449600000,2022-05-02 00:00:00,DOGE/USD,0.13281,0.1339,0.13264,0.13324,189004.748396,25182.99267628304
1651446000000,2022-05-01 23:00:00,DOGE/USD,0.1318,0.13338,0.13121,0.13281,72091.875121,9574.521934820012
1651442400000,2022-05-01 22:00:00,DOGE/USD,0.13183,0.13278,0.13152,0.1318,218425.636486,28788.4988888548
1651438800000,2022-05-01 21:00:00,DOGE/USD,0.13131,0.13183,0.13055,0.13183,126795.998082,16715.51642715006
1651435200000,2022-05-01 20:00:00,DOGE/USD,0.13057,0.13131,0.12957,0.13131,115969.841882,15227.999937525421
1651431600000,2022-05-01 19:00:00,DOGE/USD,0.13081,0.13082,0.12968,0.13057,445807.223364,58209.049154637476
1651428000000,2022-05-01 18:00:00,DOGE/USD,0.13281,0.13307,0.13081,0.13081,427471.470645,55917.543075072455
1651424400000,2022-05-01 17:00:00,DOGE/USD,0.13329,0.13403,0.13273,0.13281,309733.476328,41135.70299112169
1651420800000,2022-05-01 16:00:00,DOGE/USD,0.13369,0.13456,0.13318,0.13329,199140.37588,26543.4207010452
1651417200000,2022-05-01 15:00:00,DOGE/USD,0.13144,0.13417,0.13144,0.13369,676290.562449,90413.28529380681
1651413600000,2022-05-01 14:00:00,DOGE/USD,0.1317,0.13204,0.13113,0.13144,57832.349388,7601.48400355872
1651410000000,2022-05-01 13:00:00,DOGE/USD,0.13204,0.1324,0.13146,0.1317,38685.379922,5094.864535727401
1651406400000,2022-05-01 12:00:00,DOGE/USD,0.13088,0.13204,0.13056,0.13204,244017.995394,32220.13611182376
1651402800000,2022-05-01 11:00:00,DOGE/USD,0.13104,0.13165,0.13071,0.13088,55884.383179,7314.14807046752
1651399200000,2022-05-01 10:00:00,DOGE/USD,0.13099,0.13162,0.13099,0.13104,18067.981624,2367.6283120089597
1651395600000,2022-05-01 09:00:00,DOGE/USD,0.13217,0.13218,0.13039,0.13099,39478.404169,5171.27616209731
1651392000000,2022-05-01 08:00:00,DOGE/USD,0.13152,0.13255,0.13088,0.13217,292331.62414,38637.470762583805
1651388400000,2022-05-01 07:00:00,DOGE/USD,0.13113,0.13177,0.13071,0.13152,125891.097494,16557.19714241088
1651384800000,2022-05-01 06:00:00,DOGE/USD,0.13174,0.13319,0.13104,0.13113,461478.335863,60513.65418171519
1651381200000,2022-05-01 05:00:00,DOGE/USD,0.12925,0.13661,0.12919,0.13174,1262505.80605,166322.514889027
1651377600000,2022-05-01 04:00:00,DOGE/USD,0.13017,0.13027,0.12897,0.12925,209813.399697,27118.381910837248
1651374000000,2022-05-01 03:00:00,DOGE/USD,0.12954,0.13041,0.12946,0.13017,87324.276638,11367.00108996846
1651370400000,2022-05-01 02:00:00,DOGE/USD,0.12996,0.13074,0.12926,0.12954,283138.251322,36677.729076251875
1651366800000,2022-05-01 01:00:00,DOGE/USD,0.128,0.13034,0.12666,0.12996,489618.013468,63630.757030301276
1651363200000,2022-05-01 00:00:00,DOGE/USD,0.12759,0.12892,0.12613,0.128,886355.820135,113453.54497728
1651359600000,2022-04-30 23:00:00,DOGE/USD,0.12988,0.13004,0.12419,0.12759,2040437.867566,260339.46752274595
1651356000000,2022-04-30 22:00:00,DOGE/USD,0.13139,0.13139,0.12955,0.12988,738676.724448,95939.33297130623
1651352400000,2022-04-30 21:00:00,DOGE/USD,0.13232,0.13252,0.13135,0.13139,102157.911843,13422.52803705177
1651348800000,2022-04-30 20:00:00,DOGE/USD,0.13272,0.13272,0.13216,0.13232,43446.206584,5748.802055194879
1651345200000,2022-04-30 19:00:00,DOGE/USD,0.13163,0.13286,0.13137,0.13272,58494.954824,7763.45040424128
1651341600000,2022-04-30 18:00:00,DOGE/USD,0.13122,0.13198,0.13099,0.13163,155375.695668,20452.10282077884
1651338000000,2022-04-30 17:00:00,DOGE/USD,0.13294,0.13298,0.13104,0.13122,114340.23414,15003.7255238508
1651334400000,2022-04-30 16:00:00,DOGE/USD,0.13328,0.13443,0.13284,0.13294,129005.293097,17149.96366431518
1651330800000,2022-04-30 15:00:00,DOGE/USD,0.13174,0.1336,0.13126,0.13328,344917.918925,45970.660234324
1651327200000,2022-04-30 14:00:00,DOGE/USD,0.13381,0.13398,0.13174,0.13174,487108.005004,64171.60857922695
1651323600000,2022-04-30 13:00:00,DOGE/USD,0.13445,0.13494,0.13356,0.13381,74630.710147,9986.335324770072
1651320000000,2022-04-30 12:00:00,DOGE/USD,0.13494,0.13528,0.13433,0.13445,47059.211045,6327.110925000249
1651316400000,2022-04-30 11:00:00,DOGE/USD,0.13499,0.13544,0.1349,0.13494,192208.16869,25936.5702830286
1651312800000,2022-04-30 10:00:00,DOGE/USD,0.13503,0.13549,0.13481,0.13499,79483.987302,10729.54344589698
1651309200000,2022-04-30 09:00:00,DOGE/USD,0.13559,0.13559,0.13499,0.13503,54234.382654,7323.26868976962
1651305600000,2022-04-30 08:00:00,DOGE/USD,0.13539,0.13562,0.13467,0.13559,112618.604799,15269.956624696408
1651302000000,2022-04-30 07:00:00,DOGE/USD,0.13617,0.13648,0.13533,0.13539,31255.336655,4231.66002972045
1651298400000,2022-04-30 06:00:00,DOGE/USD,0.13665,0.13665,0.13592,0.13617,177978.109057,24235.279110291693
1651294800000,2022-04-30 05:00:00,DOGE/USD,0.13545,0.13681,0.13545,0.13665,134403.561307,18366.24665260155
1651291200000,2022-04-30 04:00:00,DOGE/USD,0.13579,0.13615,0.13519,0.13545,163132.324716,22096.273382782198
1651287600000,2022-04-30 03:00:00,DOGE/USD,0.13517,0.13589,0.13469,0.13579,102596.936512,13931.638008964479
1651284000000,2022-04-30 02:00:00,DOGE/USD,0.13585,0.13619,0.13497,0.13517,235123.130994,31781.593616458984
1651280400000,2022-04-30 01:00:00,DOGE/USD,0.13589,0.13613,0.13532,0.13585,169036.115527,22963.556294342947
1651276800000,2022-04-30 00:00:00,DOGE/USD,0.13487,0.13617,0.13462,0.13589,443071.801742,60209.02713872038
1651273200000,2022-04-29 23:00:00,DOGE/USD,0.13484,0.136,0.13408,0.13487,456223.032896,61530.80044668352
1651269600000,2022-04-29 22:00:00,DOGE/USD,0.13536,0.13536,0.13362,0.13484,145387.609037,19604.065202549078
1651266000000,2022-04-29 21:00:00,DOGE/USD,0.13515,0.13587,0.13447,0.13536,1713271.659262,231908.45179770433
1651262400000,2022-04-29 20:00:00,DOGE/USD,0.13427,0.13578,0.1342,0.13515,350390.128299,47355.22583960984
1651258800000,2022-04-29 19:00:00,DOGE/USD,0.13486,0.13601,0.13315,0.13427,900618.25614,120926.0132519178
1651255200000,2022-04-29 18:00:00,DOGE/USD,0.13759,0.13768,0.13346,0.13486,1262980.588479,170325.56216227793
1651251600000,2022-04-29 17:00:00,DOGE/USD,0.13703,0.13887,0.13683,0.13759,457402.802113,62934.05154272767
1651248000000,2022-04-29 16:00:00,DOGE/USD,0.13832,0.13887,0.13644,0.13703,208473.069578,28567.064724273343
1651244400000,2022-04-29 15:00:00,DOGE/USD,0.13815,0.13904,0.13734,0.13832,165231.662847,22854.84360499704
1651240800000,2022-04-29 14:00:00,DOGE/USD,0.14092,0.14092,0.13726,0.13815,328389.840577,45367.05647571255
1651237200000,2022-04-29 13:00:00,DOGE/USD,0.13835,0.14125,0.1379,0.14092,165791.260683,23363.304455448357
1651233600000,2022-04-29 12:00:00,DOGE/USD,0.13815,0.13959,0.13807,0.13835,376880.765758,52141.4539426193
1651230000000,2022-04-29 11:00:00,DOGE/USD,0.13631,0.13841,0.13617,0.13815,155144.912829,21433.26970732635
1651226400000,2022-04-29 10:00:00,DOGE/USD,0.13767,0.13804,0.13556,0.13631,544630.318045,74238.55865271394
1651222800000,2022-04-29 09:00:00,DOGE/USD,0.1379,0.13865,0.13722,0.13767,143830.887549,19801.19828887083
1651219200000,2022-04-29 08:00:00,DOGE/USD,0.14082,0.14087,0.13771,0.1379,276014.095549,38062.343776207104
1651215600000,2022-04-29 07:00:00,DOGE/USD,0.14128,0.1414,0.14007,0.14082,203420.785418,28645.715002562763
1651212000000,2022-04-29 06:00:00,DOGE/USD,0.14224,0.14236,0.14012,0.14128,380317.957205,53731.320993922396
1651208400000,2022-04-29 05:00:00,DOGE/USD,0.14473,0.14484,0.14139,0.14224,493233.04365,70157.468128776
1651204800000,2022-04-29 04:00:00,DOGE/USD,0.14151,0.14502,0.14005,0.14473,694964.561602,100582.22100065746
1651201200000,2022-04-29 03:00:00,DOGE/USD,0.13676,0.14226,0.1359,0.14151,716619.920291,101408.88492037941
1651197600000,2022-04-29 02:00:00,DOGE/USD,0.13805,0.13805,0.13635,0.13676,339280.407456,46399.98852368256
1651194000000,2022-04-29 01:00:00,DOGE/USD,0.13818,0.13877,0.1377,0.13805,83237.858106,11490.986311533301
1651190400000,2022-04-29 00:00:00,DOGE/USD,0.1376,0.13818,0.13727,0.13818,52442.272465,7246.4732092137
1651186800000,2022-04-28 23:00:00,DOGE/USD,0.13681,0.13763,0.13667,0.1376,106939.716374,14714.9049730624
1651183200000,2022-04-28 22:00:00,DOGE/USD,0.13631,0.13686,0.13566,0.13681,335398.993134,45885.93625066253
1651179600000,2022-04-28 21:00:00,DOGE/USD,0.13794,0.1382,0.13585,0.13631,350888.669631,47829.63455740161
1651176000000,2022-04-28 20:00:00,DOGE/USD,0.13768,0.13875,0.13701,0.13794,314727.027673,43413.44619721362
1651172400000,2022-04-28 19:00:00,DOGE/USD,0.13857,0.13902,0.13738,0.13768,288118.988479,39668.22233378872
1651168800000,2022-04-28 18:00:00,DOGE/USD,0.13924,0.13931,0.13855,0.13857,353446.186766,48977.03810016462
1651165200000,2022-04-28 17:00:00,DOGE/USD,0.13814,0.13925,0.1381,0.13924,285500.586915,39753.1017220446
1651161600000,2022-04-28 16:00:00,DOGE/USD,0.13788,0.13848,0.13708,0.13814,251720.873879,34772.72151764506
1651158000000,2022-04-28 15:00:00,DOGE/USD,0.13778,0.13974,0.13677,0.13788,637030.869829,87833.81633202251
1651154400000,2022-04-28 14:00:00,DOGE/USD,0.13689,0.13778,0.1354,0.13778,440436.214617,60683.30164993027
1651150800000,2022-04-28 13:00:00,DOGE/USD,0.13873,0.13873,0.13671,0.13689,2098611.321519,287278.9038027359
1651147200000,2022-04-28 12:00:00,DOGE/USD,0.14007,0.14054,0.13866,0.13873,1820445.584193,252550.4158950949
1651143600000,2022-04-28 11:00:00,DOGE/USD,0.14002,0.14098,0.13998,0.14007,247101.855119,34611.55684651833
1651140000000,2022-04-28 10:00:00,DOGE/USD,0.14062,0.14087,0.13972,0.14002,269187.173408,37691.588020588155
1651136400000,2022-04-28 09:00:00,DOGE/USD,0.14064,0.14127,0.1404,0.14062,135030.297084,18987.96037595208
1651132800000,2022-04-28 08:00:00,DOGE/USD,0.1396,0.14103,0.13926,0.14064,137195.2812,19295.144347968
1651129200000,2022-04-28 07:00:00,DOGE/USD,0.13968,0.14066,0.1396,0.1396,230935.612178,32238.611460048804
1651125600000,2022-04-28 06:00:00,DOGE/USD,0.13945,0.14,0.13918,0.13968,266074.627676,37165.30399378368
1651122000000,2022-04-28 05:00:00,DOGE/USD,0.13934,0.13969,0.13821,0.13945,1944722.7055,271191.58128197497
1651118400000,2022-04-28 04:00:00,DOGE/USD,0.13929,0.13957,0.1389,0.13934,253164.964981,35276.00622045254
1651114800000,2022-04-28 03:00:00,DOGE/USD,0.1405,0.14124,0.13927,0.13929,620216.11497,86389.9026541713
1651111200000,2022-04-28 02:00:00,DOGE/USD,0.14062,0.14159,0.14048,0.1405,382451.162125,53734.3882785625
1651107600000,2022-04-28 01:00:00,DOGE/USD,0.14151,0.1425,0.13974,0.14062,790998.714722,111230.23926420763
1651104000000,2022-04-28 00:00:00,DOGE/USD,0.14001,0.14341,0.13954,0.14151,951388.964533,134631.05237106484
1651100400000,2022-04-27 23:00:00,DOGE/USD,0.1384,0.14004,0.1383,0.14001,167458.19921,23445.822471392097
1651096800000,2022-04-27 22:00:00,DOGE/USD,0.13856,0.13933,0.13829,0.1384,2309491.726379,319633.65493085363
1651093200000,2022-04-27 21:00:00,DOGE/USD,0.13931,0.13952,0.13774,0.13856,1224638.559496,169685.91880376573
1651089600000,2022-04-27 20:00:00,DOGE/USD,0.13855,0.14017,0.13855,0.13931,1252351.665316,174465.11049517198
1651086000000,2022-04-27 19:00:00,DOGE/USD,0.13863,0.13935,0.13822,0.13855,1648539.703385,228405.17590399174
1651082400000,2022-04-27 18:00:00,DOGE/USD,0.14018,0.14117,0.1386,0.13863,462528.681438,64120.35110774994
1651078800000,2022-04-27 17:00:00,DOGE/USD,0.13991,0.14079,0.13924,0.14018,422168.368288,59179.56186661184
1651075200000,2022-04-27 16:00:00,DOGE/USD,0.13982,0.14199,0.13982,0.13991,489802.9574,68528.33176983401
1651071600000,2022-04-27 15:00:00,DOGE/USD,0.13889,0.14043,0.13852,0.13982,235643.277794,32947.64310115708
1651068000000,2022-04-27 14:00:00,DOGE/USD,0.14199,0.14199,0.13667,0.13889,493103.488591,68487.14353040399
1651064400000,2022-04-27 13:00:00,DOGE/USD,0.1391,0.14348,0.13851,0.14199,492763.166889,69967.44206656911
1651060800000,2022-04-27 12:00:00,DOGE/USD,0.13959,0.14081,0.1391,0.1391,467074.926143,64970.1222264913
1651057200000,2022-04-27 11:00:00,DOGE/USD,0.1409,0.14095,0.13766,0.13959,1183813.199897,165248.48457362223
1651053600000,2022-04-27 10:00:00,DOGE/USD,0.14303,0.14307,0.14055,0.1409,234629.856277,33059.3467494293
1651050000000,2022-04-27 09:00:00,DOGE/USD,0.14313,0.14345,0.14168,0.14303,236580.880568,33838.163347641035
1651046400000,2022-04-27 08:00:00,DOGE/USD,0.1446,0.1456,0.1411,0.14313,970923.579158,138968.29188488453
1651042800000,2022-04-27 07:00:00,DOGE/USD,0.14307,0.1446,0.14267,0.1446,613504.667385,88712.774903871
1651039200000,2022-04-27 06:00:00,DOGE/USD,0.14064,0.14346,0.14064,0.14307,536612.168235,76773.10290938144
1651035600000,2022-04-27 05:00:00,DOGE/USD,0.1403,0.14215,0.1403,0.14064,1001330.770981,140827.15963076783
1651032000000,2022-04-27 04:00:00,DOGE/USD,0.13984,0.14115,0.1395,0.1403,879334.459021,123370.6246006463
1651028400000,2022-04-27 03:00:00,DOGE/USD,0.14111,0.14111,0.13935,0.13984,403688.67199,56451.8238910816
1651024800000,2022-04-27 02:00:00,DOGE/USD,0.13957,0.1416,0.13866,0.14111,350167.042306,49412.071339799666
1651021200000,2022-04-27 01:00:00,DOGE/USD,0.13676,0.13959,0.13676,0.13957,517964.340954,72292.28306694978
1651017600000,2022-04-27 00:00:00,DOGE/USD,0.13765,0.13895,0.13516,0.13676,450744.123574,61643.76633998024
1651014000000,2022-04-26 23:00:00,DOGE/USD,0.14094,0.14113,0.1355,0.13765,1567478.632893,215763.43381772144
1651010400000,2022-04-26 22:00:00,DOGE/USD,0.14207,0.14259,0.14053,0.14094,5467591.988447,770602.4148517203
1651006800000,2022-04-26 21:00:00,DOGE/USD,0.14135,0.14236,0.14063,0.14207,353766.022955,50259.53888121685
1651003200000,2022-04-26 20:00:00,DOGE/USD,0.14059,0.14166,0.1389,0.14135,4727541.937506,668238.0528664731
1650999600000,2022-04-26 19:00:00,DOGE/USD,0.14184,0.14255,0.13866,0.14059,2436391.949657,342532.34420227766
1650996000000,2022-04-26 18:00:00,DOGE/USD,0.14156,0.14255,0.14022,0.14184,1143237.22891,162156.7685485944
1650992400000,2022-04-26 17:00:00,DOGE/USD,0.14492,0.1451,0.14156,0.14156,2124529.687419,300748.4225510336
1650988800000,2022-04-26 16:00:00,DOGE/USD,0.14653,0.14961,0.14385,0.14492,2602711.015384,377184.88034944923
1650985200000,2022-04-26 15:00:00,DOGE/USD,0.15002,0.15002,0.14558,0.14653,1643231.026018,240782.64224241753
1650981600000,2022-04-26 14:00:00,DOGE/USD,0.15272,0.15327,0.14996,0.15002,1364207.51705,204658.41170784098
1650978000000,2022-04-26 13:00:00,DOGE/USD,0.15581,0.15673,0.15254,0.15272,1834546.186822,280171.8936514558
1650974400000,2022-04-26 12:00:00,DOGE/USD,0.15927,0.16121,0.15472,0.15581,919104.052436,143205.60241005316
1650970800000,2022-04-26 11:00:00,DOGE/USD,0.1603,0.16085,0.15751,0.15927,1067184.101491,169970.41184447156
1650967200000,2022-04-26 10:00:00,DOGE/USD,0.1617,0.16252,0.15951,0.1603,1116937.033583,179045.0064833549
1650963600000,2022-04-26 09:00:00,DOGE/USD,0.16438,0.16442,0.1607,0.1617,2222802.516941,359427.1669893597
1650960000000,2022-04-26 08:00:00,DOGE/USD,0.16111,0.16652,0.16042,0.16438,2730152.210214,448782.42031497735
1650956400000,2022-04-26 07:00:00,DOGE/USD,0.15793,0.1621,0.15668,0.16111,923206.945358,148737.87096662738
1650952800000,2022-04-26 06:00:00,DOGE/USD,0.1604,0.16265,0.15659,0.15793,2489587.853938,393180.6097724283
1650949200000,2022-04-26 05:00:00,DOGE/USD,0.16029,0.16275,0.15834,0.1604,3201078.384713,513452.9729079652
1650945600000,2022-04-26 04:00:00,DOGE/USD,0.1535,0.16142,0.1535,0.16029,1132993.921759,181607.5957187501
1650942000000,2022-04-26 03:00:00,DOGE/USD,0.15297,0.15465,0.15245,0.1535,1217739.553807,186923.0215093745
1650938400000,2022-04-26 02:00:00,DOGE/USD,0.15038,0.15359,0.15038,0.15297,790120.751988,120864.77143160436
1650934800000,2022-04-26 01:00:00,DOGE/USD,0.15381,0.15415,0.14927,0.15038,1459228.864955,219438.83671193293
1650931200000,2022-04-26 00:00:00,DOGE/USD,0.15806,0.15884,0.15381,0.15381,1812346.250249,278756.9767507987
1650927600000,2022-04-25 23:00:00,DOGE/USD,0.15431,0.15916,0.15431,0.15806,1684627.339224,266272.19723774545
1650924000000,2022-04-25 22:00:00,DOGE/USD,0.16015,0.1606,0.15248,0.15431,3030429.621105,467625.59483271255
1650920400000,2022-04-25 21:00:00,DOGE/USD,0.15794,0.16114,0.1558,0.16015,2654683.777783,425147.6070119474
1650916800000,2022-04-25 20:00:00,DOGE/USD,0.16266,0.16722,0.156,0.15794,6994410.899457,1104697.2574602386
1650913200000,2022-04-25 19:00:00,DOGE/USD,0.15496,0.17076,0.15483,0.16266,10782295.858542,1753848.244350442
1650909600000,2022-04-25 18:00:00,DOGE/USD,0.15063,0.15681,0.15009,0.15496,4746096.511745,735455.1154600051
1650906000000,2022-04-25 17:00:00,DOGE/USD,0.14657,0.15322,0.14608,0.15063,11812398.187131,1779301.5389275425
1650902400000,2022-04-25 16:00:00,DOGE/USD,0.13892,0.14715,0.13879,0.14657,4180889.860798,612793.0268971629
1650898800000,2022-04-25 15:00:00,DOGE/USD,0.13899,0.14063,0.13842,0.13892,809064.0442,112395.17702026399
1650895200000,2022-04-25 14:00:00,DOGE/USD,0.13869,0.14026,0.13722,0.13899,2137016.613617,297023.9391266269
1650891600000,2022-04-25 13:00:00,DOGE/USD,0.13941,0.14173,0.13808,0.13869,3300138.603675,457696.2229436858
1650888000000,2022-04-25 12:00:00,DOGE/USD,0.13936,0.14133,0.13739,0.13941,4222174.670855,588613.3708638955
1650884400000,2022-04-25 11:00:00,DOGE/USD,0.12487,0.13987,0.12437,0.13936,8090081.021343,1127433.6911343606
1650880800000,2022-04-25 10:00:00,DOGE/USD,0.12486,0.1251,0.12454,0.12487,1199953.953866,149838.25021924742
1650877200000,2022-04-25 09:00:00,DOGE/USD,0.12393,0.12497,0.12328,0.12486,413931.808003,51683.525547254576
1650873600000,2022-04-25 08:00:00,DOGE/USD,0.12413,0.12447,0.1239,0.12393,32586.566922,4038.4532386434603
1650870000000,2022-04-25 07:00:00,DOGE/USD,0.12526,0.12555,0.12251,0.12413,1015188.734768,126015.37764675183
1650866400000,2022-04-25 06:00:00,DOGE/USD,0.12735,0.12756,0.12514,0.12526,210085.575738,26315.319216941883
1650862800000,2022-04-25 05:00:00,DOGE/USD,0.12879,0.12881,0.12735,0.12735,474791.628739,60464.71391991165
1650859200000,2022-04-25 04:00:00,DOGE/USD,0.12864,0.1289,0.12861,0.12879,277686.948786,35763.30213414894
1650855600000,2022-04-25 03:00:00,DOGE/USD,0.12779,0.12883,0.12766,0.12864,136775.262439,17594.76976015296
1650852000000,2022-04-25 02:00:00,DOGE/USD,0.12799,0.12808,0.12746,0.12779,139218.459886,17790.72698883194
1650848400000,2022-04-25 01:00:00,DOGE/USD,0.12702,0.12813,0.12674,0.12799,668313.200843,85537.40657589555
1650844800000,2022-04-25 00:00:00,DOGE/USD,0.13183,0.13205,0.12483,0.12702,1621812.728052,206002.65271716504
1650841200000,2022-04-24 23:00:00,DOGE/USD,0.13215,0.13221,0.13171,0.13183,63186.596588,8329.88902819604
1650837600000,2022-04-24 22:00:00,DOGE/USD,0.13222,0.13263,0.13196,0.13215,47487.106529,6275.421127807349
1650834000000,2022-04-24 21:00:00,DOGE/USD,0.13186,0.13222,0.13176,0.13222,304671.037747,40283.60461090834
1650830400000,2022-04-24 20:00:00,DOGE/USD,0.13238,0.13246,0.13186,0.13186,34290.782213,4521.58254260618
1650826800000,2022-04-24 19:00:00,DOGE/USD,0.13226,0.13286,0.13226,0.13238,104560.824816,13841.761989142078
1650823200000,2022-04-24 18:00:00,DOGE/USD,0.1315,0.13263,0.1315,0.13226,280341.229678,37077.93103721227
1650819600000,2022-04-24 17:00:00,DOGE/USD,0.13216,0.1322,0.13096,0.1315,195792.086311,25746.6593498965
1650816000000,2022-04-24 16:00:00,DOGE/USD,0.13307,0.13328,0.13104,0.13216,487906.521812,64481.725922673926
1650812400000,2022-04-24 15:00:00,DOGE/USD,0.13331,0.13345,0.13288,0.13307,34679.484995,4614.799068284649
1650808800000,2022-04-24 14:00:00,DOGE/USD,0.13239,0.13363,0.13202,0.13331,260608.397445,34741.70546339295
1650805200000,2022-04-24 13:00:00,DOGE/USD,0.13315,0.13326,0.13153,0.13239,260833.041605,34531.68637808595
1650801600000,2022-04-24 12:00:00,DOGE/USD,0.13276,0.13341,0.13272,0.13315,165673.830279,22059.470501648848
1650798000000,2022-04-24 11:00:00,DOGE/USD,0.13432,0.13456,0.13253,0.13276,233232.196897,30963.906460045717
1650794400000,2022-04-24 10:00:00,DOGE/USD,0.13429,0.13449,0.13416,0.13432,12134.896185,1629.9592555692
1650790800000,2022-04-24 09:00:00,DOGE/USD,0.13447,0.13452,0.13414,0.13429,147679.540812,19831.885535643476
1650787200000,2022-04-24 08:00:00,DOGE/USD,0.13435,0.13452,0.1342,0.13447,8233.301971,1107.1321160403702
1650783600000,2022-04-24 07:00:00,DOGE/USD,0.13441,0.13467,0.13426,0.13435,9250.033178,1242.7419574643
1650780000000,2022-04-24 06:00:00,DOGE/USD,0.13411,0.13475,0.13408,0.13441,8911.437275,1197.78628413275
1650776400000,2022-04-24 05:00:00,DOGE/USD,0.13442,0.13442,0.13402,0.13411,49032.423211,6575.738276827211
1650772800000,2022-04-24 04:00:00,DOGE/USD,0.13434,0.13449,0.13405,0.13442,71925.225701,9668.188838728422
1650769200000,2022-04-24 03:00:00,DOGE/USD,0.13391,0.13451,0.13388,0.13434,58180.200093,7815.928080493619
1650765600000,2022-04-24 02:00:00,DOGE/USD,0.13392,0.13443,0.13349,0.13391,52664.547031,7052.30949292121
1650762000000,2022-04-24 01:00:00,DOGE/USD,0.13449,0.13477,0.1339,0.13392,184169.812065,24664.021231744802
1650758400000,2022-04-24 00:00:00,DOGE/USD,0.13384,0.13471,0.1338,0.13449,184814.087234,24855.64659210066
1650754800000,2022-04-23 23:00:00,DOGE/USD,0.13507,0.13519,0.13329,0.13384,168183.474107,22509.676174480875
1650751200000,2022-04-23 22:00:00,DOGE/USD,0.13558,0.13558,0.13506,0.13507,60395.140542,8157.571633007939
1650747600000,2022-04-23 21:00:00,DOGE/USD,0.13547,0.13574,0.1351,0.13558,161091.535221,21840.79034526318
1650744000000,2022-04-23 20:00:00,DOGE/USD,0.13563,0.13563,0.13532,0.13547,20828.920326,2821.69383656322
1650740400000,2022-04-23 19:00:00,DOGE/USD,0.13512,0.13563,0.13491,0.13563,70074.491968,9504.20334561984
1650736800000,2022-04-23 18:00:00,DOGE/USD,0.13544,0.13556,0.13487,0.13512,81021.119697,10947.57369345864
1650733200000,2022-04-23 17:00:00,DOGE/USD,0.13567,0.13567,0.13519,0.13544,69593.742829,9425.77652875976
1650729600000,2022-04-23 16:00:00,DOGE/USD,0.13539,0.1359,0.13533,0.13567,79248.1828,10751.600960476
1650726000000,2022-04-23 15:00:00,DOGE/USD,0.13514,0.13556,0.13513,0.13539,27445.767788,3715.8825008173203
1650722400000,2022-04-23 14:00:00,DOGE/USD,0.13515,0.13531,0.13477,0.13514,135559.677706,18319.53484518884
1650718800000,2022-04-23 13:00:00,DOGE/USD,0.13533,0.13557,0.13502,0.13515,10587.954537,1430.96205567555
1650715200000,2022-04-23 12:00:00,DOGE/USD,0.13537,0.13545,0.13457,0.13533,13993.1311,1893.690431763
1650711600000,2022-04-23 11:00:00,DOGE/USD,0.13528,0.13563,0.1352,0.13537,143174.671848,19381.555328063758
1650708000000,2022-04-23 10:00:00,DOGE/USD,0.13517,0.13535,0.13516,0.13528,17205.695916,2327.58654351648
1650704400000,2022-04-23 09:00:00,DOGE/USD,0.13519,0.13534,0.13493,0.13517,212096.819356,28669.127072350522
1650700800000,2022-04-23 08:00:00,DOGE/USD,0.13464,0.13521,0.13464,0.13519,262005.945951,35420.58383311569
1650697200000,2022-04-23 07:00:00,DOGE/USD,0.13454,0.13482,0.13448,0.13464,119434.204935,16080.621352448401
1650693600000,2022-04-23 06:00:00,DOGE/USD,0.1343,0.13465,0.13423,0.13454,186886.402995,25143.6966589473
1650690000000,2022-04-23 05:00:00,DOGE/USD,0.13436,0.13448,0.13421,0.1343,250085.37573,33586.465960539
1650686400000,2022-04-23 04:00:00,DOGE/USD,0.13488,0.13503,0.1334,0.13436,696866.042588,93630.92148212368
1650682800000,2022-04-23 03:00:00,DOGE/USD,0.13499,0.1351,0.1347,0.13488,36134.129426,4873.77137697888
1650679200000,2022-04-23 02:00:00,DOGE/USD,0.13543,0.13549,0.13468,0.13499,218311.204711,29469.82952393789
1650675600000,2022-04-23 01:00:00,DOGE/USD,0.13563,0.13578,0.1353,0.13543,155791.029093,21098.77907006499
1650672000000,2022-04-23 00:00:00,DOGE/USD,0.13619,0.13671,0.13526,0.13563,758347.388856,102854.65635053928
1650668400000,2022-04-22 23:00:00,DOGE/USD,0.13628,0.13687,0.13583,0.13619,414206.773246,56410.82044837274
1650664800000,2022-04-22 22:00:00,DOGE/USD,0.13591,0.13628,0.13523,0.13628,67566.518857,9207.96518983196
1650661200000,2022-04-22 21:00:00,DOGE/USD,0.13617,0.13622,0.13569,0.13591,214081.6596,29095.838356236003
1650657600000,2022-04-22 20:00:00,DOGE/USD,0.1357,0.13631,0.1357,0.13617,236528.792721,32208.125704818573
1650654000000,2022-04-22 19:00:00,DOGE/USD,0.1361,0.13661,0.13569,0.1357,102328.607336,13885.9920154952
1650650400000,2022-04-22 18:00:00,DOGE/USD,0.13557,0.13647,0.13531,0.1361,177794.651831,24197.8521141991
