https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume APE,Volume USD
1649606400000,2022-04-10 16:00:00,APE/USD,11.472,11.999,11.472,11.902,27566.798487,328100.035592274
1649602800000,2022-04-10 15:00:00,APE/USD,11.108,11.522,11.108,11.472,6354.698915,72901.10595288
1649599200000,2022-04-10 14:00:00,APE/USD,10.955,11.152,10.915,11.108,3929.463713,43648.482924004005
1649595600000,2022-04-10 13:00:00,APE/USD,10.904,10.955,10.87,10.955,117.369805,1285.786213775
1649592000000,2022-04-10 12:00:00,APE/USD,10.981,11.02,10.897,10.904,1484.721721,16189.405645783998
1649588400000,2022-04-10 11:00:00,APE/USD,10.913,10.983,10.881,10.981,336.619218,3696.4156328579998
1649584800000,2022-04-10 10:00:00,APE/USD,10.873,10.924,10.836,10.913,144.573016,1577.725323608
1649581200000,2022-04-10 09:00:00,APE/USD,11.042,11.047,10.849,10.873,797.025939,8666.063034747
1649577600000,2022-04-10 08:00:00,APE/USD,11.026,11.054,10.991,11.042,23.188701,256.04963644199995
1649574000000,2022-04-10 07:00:00,APE/USD,11.074,11.074,10.991,11.026,226.420646,2496.514042796
1649570400000,2022-04-10 06:00:00,APE/USD,11.009,11.075,10.959,11.074,1049.022644,11616.876759656
1649566800000,2022-04-10 05:00:00,APE/USD,11.073,11.131,10.999,11.009,811.663169,8935.599827521
1649563200000,2022-04-10 04:00:00,APE/USD,11.165,11.191,11.038,11.073,2818.703654,31211.505560742
1649559600000,2022-04-10 03:00:00,APE/USD,11.117,11.278,11.076,11.165,5149.3854,57492.887990999996
1649556000000,2022-04-10 02:00:00,APE/USD,11.072,11.225,11.063,11.117,3843.757983,42731.057497011
1649552400000,2022-04-10 01:00:00,APE/USD,10.967,11.087,10.939,11.072,1156.486658,12804.620277376
1649548800000,2022-04-10 00:00:00,APE/USD,10.98,11.006,10.924,10.967,3940.569981,43216.230981627006
1649545200000,2022-04-09 23:00:00,APE/USD,10.849,11.014,10.815,10.98,2800.344321,30747.78064458
1649541600000,2022-04-09 22:00:00,APE/USD,10.787,10.868,10.777,10.849,7251.531936,78671.86997366401
1649538000000,2022-04-09 21:00:00,APE/USD,10.743,10.813,10.74,10.787,1100.591981,11872.085699047002
1649534400000,2022-04-09 20:00:00,APE/USD,10.773,10.848,10.743,10.743,8925.731484,95889.13333261201
1649530800000,2022-04-09 19:00:00,APE/USD,10.782,10.822,10.749,10.773,1505.423233,16217.924489109
1649527200000,2022-04-09 18:00:00,APE/USD,10.839,10.883,10.772,10.782,5403.720274,58262.911994268004
1649523600000,2022-04-09 17:00:00,APE/USD,10.735,10.883,10.721,10.839,2639.312281,28607.505813759002
1649520000000,2022-04-09 16:00:00,APE/USD,10.667,10.816,10.667,10.735,3837.872649,41199.562887014996
1649516400000,2022-04-09 15:00:00,APE/USD,10.934,10.949,10.607,10.667,12721.083872,135695.801662624
1649512800000,2022-04-09 14:00:00,APE/USD,10.966,11.011,10.871,10.934,496.526479,5429.020521386
1649509200000,2022-04-09 13:00:00,APE/USD,10.909,11.043,10.886,10.966,1284.334193,14084.008760437999
1649505600000,2022-04-09 12:00:00,APE/USD,10.88,10.913,10.85,10.909,345.660898,3770.814736282
1649502000000,2022-04-09 11:00:00,APE/USD,10.892,10.941,10.864,10.88,196.022696,2132.72693248
1649498400000,2022-04-09 10:00:00,APE/USD,10.885,10.899,10.806,10.892,362.769837,3951.2890646039996
1649494800000,2022-04-09 09:00:00,APE/USD,10.896,10.931,10.873,10.885,445.951089,4854.177603765
1649491200000,2022-04-09 08:00:00,APE/USD,10.9,10.921,10.853,10.896,309.333214,3370.494699744
1649487600000,2022-04-09 07:00:00,APE/USD,10.9,10.916,10.816,10.9,7400.351335,80663.8295515
1649484000000,2022-04-09 06:00:00,APE/USD,10.974,10.978,10.873,10.9,121.3445,1322.65505
1649480400000,2022-04-09 05:00:00,APE/USD,10.894,10.982,10.886,10.974,498.245295,5467.74386733
1649476800000,2022-04-09 04:00:00,APE/USD,10.898,10.968,10.827,10.894,593.438627,6464.920402538
1649473200000,2022-04-09 03:00:00,APE/USD,10.794,10.912,10.747,10.898,8201.205775,89376.74053595
1649469600000,2022-04-09 02:00:00,APE/USD,10.885,10.892,10.742,10.794,11224.636837,121158.730018578
1649466000000,2022-04-09 01:00:00,APE/USD,10.933,10.941,10.793,10.885,637.129662,6935.1563708700005
1649462400000,2022-04-09 00:00:00,APE/USD,10.795,10.938,10.756,10.933,1461.752155,15981.336310615
1649458800000,2022-04-08 23:00:00,APE/USD,10.763,10.803,10.676,10.795,2469.375421,26656.907669695003
1649455200000,2022-04-08 22:00:00,APE/USD,10.849,10.931,10.763,10.763,3075.120485,33097.521780055
1649451600000,2022-04-08 21:00:00,APE/USD,10.992,11.036,10.811,10.849,1873.117459,20321.451312691002
1649448000000,2022-04-08 20:00:00,APE/USD,10.997,11.065,10.914,10.992,2977.784518,32731.807421856003
1649444400000,2022-04-08 19:00:00,APE/USD,11.158,11.191,10.932,10.997,13659.83085,150217.15985745
1649440800000,2022-04-08 18:00:00,APE/USD,11.055,11.197,10.873,11.158,7833.719374,87408.640775092
1649437200000,2022-04-08 17:00:00,APE/USD,11.189,11.189,10.982,11.055,6363.739907,70351.144671885
1649433600000,2022-04-08 16:00:00,APE/USD,11.329,11.5,11.126,11.189,53971.707967,603889.440442763
1649430000000,2022-04-08 15:00:00,APE/USD,11.207,11.329,11.136,11.329,4179.191631,47346.061987599
1649426400000,2022-04-08 14:00:00,APE/USD,10.953,11.207,10.952,11.207,4896.347045,54873.361333315006
1649422800000,2022-04-08 13:00:00,APE/USD,10.94,10.979,10.816,10.953,4038.179039,44230.175014167
1649419200000,2022-04-08 12:00:00,APE/USD,10.98,11.071,10.906,10.94,2817.239999,30820.605589059996
1649415600000,2022-04-08 11:00:00,APE/USD,11.168,11.173,10.935,10.98,2909.811124,31949.72614152
1649412000000,2022-04-08 10:00:00,APE/USD,11.302,11.326,11.149,11.168,4688.685052,52363.234660735994
1649408400000,2022-04-08 09:00:00,APE/USD,11.319,11.389,11.23,11.302,1603.44755,18122.1642101
1649404800000,2022-04-08 08:00:00,APE/USD,11.351,11.545,11.319,11.319,5883.295848,66593.025703512
1649401200000,2022-04-08 07:00:00,APE/USD,11.391,11.471,11.131,11.351,3016.636019,34241.835451669
1649397600000,2022-04-08 06:00:00,APE/USD,11.453,11.523,11.319,11.391,1343.292691,15301.447043181
1649394000000,2022-04-08 05:00:00,APE/USD,11.353,11.534,11.281,11.453,1273.474553,14585.104055508998
1649390400000,2022-04-08 04:00:00,APE/USD,11.409,11.464,11.285,11.353,9024.167231,102451.370573543
1649386800000,2022-04-08 03:00:00,APE/USD,11.502,11.563,11.358,11.409,19259.442867,219730.98366960304
1649383200000,2022-04-08 02:00:00,APE/USD,11.317,11.6,11.317,11.502,2467.298717,28378.869842934004
1649379600000,2022-04-08 01:00:00,APE/USD,11.121,11.409,11.09,11.317,6359.458402,71969.99073543401
1649376000000,2022-04-08 00:00:00,APE/USD,11.178,11.252,11.108,11.121,6426.618513,71470.424483073
1649372400000,2022-04-07 23:00:00,APE/USD,11.061,11.26,11.056,11.178,14108.253296,157702.05534268802
1649368800000,2022-04-07 22:00:00,APE/USD,11.013,11.07,10.979,11.061,15328.378416,169547.193659376
1649365200000,2022-04-07 21:00:00,APE/USD,11.035,11.062,10.927,11.013,8911.400385,98141.252440005
1649361600000,2022-04-07 20:00:00,APE/USD,10.963,11.098,10.96,11.035,9216.296046,101701.82686761
1649358000000,2022-04-07 19:00:00,APE/USD,11.034,11.08,10.962,10.963,14453.376225,158452.363554675
1649354400000,2022-04-07 18:00:00,APE/USD,10.964,11.057,10.946,11.034,1440.540211,15894.920688174001
1649350800000,2022-04-07 17:00:00,APE/USD,10.952,11.034,10.91,10.964,4739.272282,51961.381299848
1649347200000,2022-04-07 16:00:00,APE/USD,10.85,10.953,10.8,10.952,2388.732135,26161.39434252
1649343600000,2022-04-07 15:00:00,APE/USD,10.936,10.963,10.698,10.85,3593.919687,38994.02860395
1649340000000,2022-04-07 14:00:00,APE/USD,11.142,11.198,10.891,10.936,3372.51924,36881.87040864
1649336400000,2022-04-07 13:00:00,APE/USD,11.085,11.144,10.925,11.142,8126.044207,90540.384554394
1649332800000,2022-04-07 12:00:00,APE/USD,11.196,11.28,11.048,11.085,2339.784183,25936.507668555005
1649329200000,2022-04-07 11:00:00,APE/USD,10.954,11.282,10.924,11.196,17391.276621,194712.733048716
1649325600000,2022-04-07 10:00:00,APE/USD,11.075,11.076,10.87,10.954,13144.419802,143983.974511108
1649322000000,2022-04-07 09:00:00,APE/USD,11.082,11.082,10.941,11.075,2040.654897,22600.252984274997
1649318400000,2022-04-07 08:00:00,APE/USD,11.138,11.2,11.07,11.082,381.181406,4224.252341292
1649314800000,2022-04-07 07:00:00,APE/USD,11.078,11.243,11.024,11.138,1637.265437,18235.862437306
1649311200000,2022-04-07 06:00:00,APE/USD,11.057,11.132,11.02,11.078,1626.548978,18018.909578283998
1649307600000,2022-04-07 05:00:00,APE/USD,11.275,11.275,10.96,11.057,10720.098894,118532.13347095801
1649304000000,2022-04-07 04:00:00,APE/USD,11.133,11.285,11.025,11.275,2015.578343,22725.645817325
1649300400000,2022-04-07 03:00:00,APE/USD,11.155,11.229,10.965,11.133,17765.627536,197784.73135828797
1649296800000,2022-04-07 02:00:00,APE/USD,11.192,11.272,10.963,11.155,4560.637362,50873.909773110005
1649293200000,2022-04-07 01:00:00,APE/USD,10.792,11.193,10.785,11.192,22682.259461,253859.84788751203
1649289600000,2022-04-07 00:00:00,APE/USD,10.635,11.054,10.629,10.792,22065.811355,238134.23614316
1649286000000,2022-04-06 23:00:00,APE/USD,10.724,10.803,10.609,10.635,10296.319721,109501.360232835
1649282400000,2022-04-06 22:00:00,APE/USD,10.958,10.958,10.699,10.724,10879.233966,116668.905051384
1649278800000,2022-04-06 21:00:00,APE/USD,11.007,11.023,10.907,10.958,8816.731489,96613.743656462
1649275200000,2022-04-06 20:00:00,APE/USD,11.012,11.082,10.952,11.007,12660.229169,139351.142463183
1649271600000,2022-04-06 19:00:00,APE/USD,10.842,11.11,10.842,11.012,4288.344286,47223.247277432
1649268000000,2022-04-06 18:00:00,APE/USD,10.787,10.97,10.572,10.842,6533.020624,70831.009605408
1649264400000,2022-04-06 17:00:00,APE/USD,10.696,10.825,10.534,10.787,8788.93053,94806.19362711
1649260800000,2022-04-06 16:00:00,APE/USD,10.874,10.949,10.567,10.696,14132.685405,151163.20309188
1649257200000,2022-04-06 15:00:00,APE/USD,10.982,10.982,10.835,10.874,697.07927,7580.0399819799995
1649253600000,2022-04-06 14:00:00,APE/USD,10.879,11.082,10.71,10.982,29351.400461,322337.079862702
1649250000000,2022-04-06 13:00:00,APE/USD,11.211,11.211,10.752,10.879,23370.147283,254243.83229175696
1649246400000,2022-04-06 12:00:00,APE/USD,11.222,11.326,11.201,11.211,42712.964253,478855.042240383
1649242800000,2022-04-06 11:00:00,APE/USD,11.415,11.436,11.222,11.222,11366.838533,127558.662017326
1649239200000,2022-04-06 10:00:00,APE/USD,11.656,11.673,11.4,11.415,3372.174622,38493.373310129995
1649235600000,2022-04-06 09:00:00,APE/USD,11.747,11.747,11.546,11.656,1052.652565,12269.718297640002
1649232000000,2022-04-06 08:00:00,APE/USD,11.734,11.833,11.594,11.747,1676.487024,19693.693070928
1649228400000,2022-04-06 07:00:00,APE/USD,11.901,12.03,11.641,11.734,2809.756077,32969.677807518
1649224800000,2022-04-06 06:00:00,APE/USD,11.856,11.921,11.767,11.901,1678.209725,19972.373937225
1649221200000,2022-04-06 05:00:00,APE/USD,11.979,12.012,11.856,11.856,2963.969724,35140.825047744
1649217600000,2022-04-06 04:00:00,APE/USD,11.677,11.979,11.628,11.979,3004.574819,35991.801756801
1649214000000,2022-04-06 03:00:00,APE/USD,11.592,11.806,11.592,11.677,2333.805846,27251.850863742002
1649210400000,2022-04-06 02:00:00,APE/USD,11.673,11.818,11.58,11.592,2115.261872,24520.115620224
1649206800000,2022-04-06 01:00:00,APE/USD,11.505,11.917,11.505,11.673,10148.779767,118466.706220191
1649203200000,2022-04-06 00:00:00,APE/USD,11.64,11.651,11.22,11.505,17606.925302,202567.67559951
1649199600000,2022-04-05 23:00:00,APE/USD,11.837,11.868,11.531,11.64,8878.959857,103351.09273548001
1649196000000,2022-04-05 22:00:00,APE/USD,11.835,11.927,11.784,11.837,2538.559348,30048.927002276003
1649192400000,2022-04-05 21:00:00,APE/USD,11.726,11.869,11.683,11.835,2410.014267,28522.518849945
1649188800000,2022-04-05 20:00:00,APE/USD,11.785,11.929,11.656,11.726,5468.601504,64124.821235904004
1649185200000,2022-04-05 19:00:00,APE/USD,11.797,11.837,11.524,11.785,17662.316475,208150.399657875
1649181600000,2022-04-05 18:00:00,APE/USD,11.925,11.982,11.722,11.797,5151.455001,60771.71464679701
1649178000000,2022-04-05 17:00:00,APE/USD,12.116,12.152,11.836,11.925,10982.132969,130961.93565532501
1649174400000,2022-04-05 16:00:00,APE/USD,12.119,12.286,11.93,12.116,7035.739742,85245.022714072
1649170800000,2022-04-05 15:00:00,APE/USD,12.185,12.275,12.082,12.119,3467.696048,42025.008405712
1649167200000,2022-04-05 14:00:00,APE/USD,12.32,12.348,12.041,12.185,7355.285395,89624.152538075
1649163600000,2022-04-05 13:00:00,APE/USD,12.568,12.622,12.247,12.32,6876.660301,84720.45490832
1649160000000,2022-04-05 12:00:00,APE/USD,12.605,12.789,12.511,12.568,4564.918504,57371.895758272
1649156400000,2022-04-05 11:00:00,APE/USD,12.627,12.716,12.537,12.605,2759.845351,34787.850649355
1649152800000,2022-04-05 10:00:00,APE/USD,12.442,12.655,12.442,12.627,1481.341849,18704.903527323
1649149200000,2022-04-05 09:00:00,APE/USD,12.577,12.734,12.409,12.442,32834.169297,408522.734393274
1649145600000,2022-04-05 08:00:00,APE/USD,12.25,12.656,12.169,12.577,6327.7117,79583.6300509
1649142000000,2022-04-05 07:00:00,APE/USD,12.11,12.265,12.011,12.25,1126.988592,13805.610251999999
1649138400000,2022-04-05 06:00:00,APE/USD,12.259,12.291,12.11,12.11,781.017807,9458.12564277
1649134800000,2022-04-05 05:00:00,APE/USD,12.284,12.412,12.259,12.259,3255.989225,39915.171909275
1649131200000,2022-04-05 04:00:00,APE/USD,12.301,12.434,12.243,12.284,15191.386164,186610.987638576
1649127600000,2022-04-05 03:00:00,APE/USD,12.084,12.311,12.084,12.301,7083.901853,87139.076693753
1649124000000,2022-04-05 02:00:00,APE/USD,11.976,12.208,11.955,12.084,3752.805828,45348.905625552
1649120400000,2022-04-05 01:00:00,APE/USD,11.859,12.026,11.799,11.976,2928.994435,35077.63735356001
1649116800000,2022-04-05 00:00:00,APE/USD,11.953,12.048,11.846,11.859,1215.645352,14416.338229368
1649113200000,2022-04-04 23:00:00,APE/USD,12.009,12.085,11.932,11.953,2586.298907,30914.030835370995
1649109600000,2022-04-04 22:00:00,APE/USD,11.922,12.122,11.867,12.009,9454.681007,113541.264213063
1649106000000,2022-04-04 21:00:00,APE/USD,11.809,11.934,11.788,11.922,1949.862995,23246.26662639
1649102400000,2022-04-04 20:00:00,APE/USD,11.734,11.986,11.686,11.809,13788.648707,162830.15258096298
1649098800000,2022-04-04 19:00:00,APE/USD,11.428,11.77,11.428,11.734,17475.807523,205061.125474882
1649095200000,2022-04-04 18:00:00,APE/USD,11.416,11.482,11.219,11.428,8144.187536,93071.775161408
1649091600000,2022-04-04 17:00:00,APE/USD,11.6,11.651,11.173,11.416,15248.614304,174078.18089446402
1649088000000,2022-04-04 16:00:00,APE/USD,11.573,11.704,11.534,11.6,8961.747863,103956.2752108
1649084400000,2022-04-04 15:00:00,APE/USD,11.865,11.912,11.547,11.573,10785.407196,124819.51747930801
1649080800000,2022-04-04 14:00:00,APE/USD,11.987,12.033,11.831,11.865,2191.139365,25997.868565725
1649077200000,2022-04-04 13:00:00,APE/USD,11.857,12.0,11.816,11.987,3350.192707,40158.759978809
1649073600000,2022-04-04 12:00:00,APE/USD,11.927,12.055,11.81,11.857,3462.571374,41055.708781518
1649070000000,2022-04-04 11:00:00,APE/USD,11.837,11.928,11.787,11.927,1742.073303,20777.708284881
1649066400000,2022-04-04 10:00:00,APE/USD,11.982,12.004,11.699,11.837,11904.492695,140913.480030715
1649062800000,2022-04-04 09:00:00,APE/USD,12.109,12.118,11.919,11.982,2832.267148,33936.224967336
1649059200000,2022-04-04 08:00:00,APE/USD,12.207,12.212,12.031,12.109,1839.950952,22279.966077768
1649055600000,2022-04-04 07:00:00,APE/USD,12.286,12.286,12.173,12.207,4770.765502,58236.734482914006
1649052000000,2022-04-04 06:00:00,APE/USD,12.277,12.319,12.227,12.286,1473.761782,18106.637253652
1649048400000,2022-04-04 05:00:00,APE/USD,12.289,12.289,12.193,12.277,1722.225049,21143.756926572998
1649044800000,2022-04-04 04:00:00,APE/USD,12.279,12.344,12.147,12.289,1504.682505,18491.043303945
1649041200000,2022-04-04 03:00:00,APE/USD,12.399,12.41,12.255,12.279,1480.588862,18180.150636498
1649037600000,2022-04-04 02:00:00,APE/USD,12.272,12.415,12.232,12.399,3502.70235,43430.006437649994
1649034000000,2022-04-04 01:00:00,APE/USD,12.207,12.317,12.154,12.272,8352.432959,102501.057272848
1649030400000,2022-04-04 00:00:00,APE/USD,12.375,12.419,12.092,12.207,5403.512273,65960.67431651101
1649026800000,2022-04-03 23:00:00,APE/USD,12.327,12.482,12.232,12.375,7074.47757,87546.65992875
1649023200000,2022-04-03 22:00:00,APE/USD,12.317,12.44,12.28,12.327,5425.770728,66883.475764056
1649019600000,2022-04-03 21:00:00,APE/USD,12.069,12.317,12.057,12.317,5902.497076,72701.05648509199
1649016000000,2022-04-03 20:00:00,APE/USD,12.09,12.224,12.068,12.069,4193.492873,50611.265484237
1649012400000,2022-04-03 19:00:00,APE/USD,12.126,12.185,12.03,12.09,2974.258114,35958.780598260004
1649008800000,2022-04-03 18:00:00,APE/USD,12.138,12.207,11.985,12.126,3579.40499,43403.86490874
1649005200000,2022-04-03 17:00:00,APE/USD,12.363,12.48,11.898,12.138,14036.273417,170372.286735546
1649001600000,2022-04-03 16:00:00,APE/USD,12.624,12.664,12.324,12.363,21758.492522,269000.243049486
1648998000000,2022-04-03 15:00:00,APE/USD,12.621,12.696,12.556,12.624,4308.515982,54390.705756768
1648994400000,2022-04-03 14:00:00,APE/USD,12.693,12.713,12.375,12.621,14014.394467,176875.672568007
1648990800000,2022-04-03 13:00:00,APE/USD,12.825,12.838,12.686,12.693,1370.718562,17398.530707466
1648987200000,2022-04-03 12:00:00,APE/USD,12.697,12.906,12.662,12.825,17741.081862,227529.37488015
1648983600000,2022-04-03 11:00:00,APE/USD,12.671,12.747,12.606,12.697,978.733403,12426.978017890999
1648980000000,2022-04-03 10:00:00,APE/USD,12.687,12.757,12.648,12.671,337.53824,4276.947039039999
1648976400000,2022-04-03 09:00:00,APE/USD,12.606,12.753,12.544,12.687,901.964509,11443.223725683
1648972800000,2022-04-03 08:00:00,APE/USD,12.709,12.75,12.522,12.606,1163.565037,14667.900856422
1648969200000,2022-04-03 07:00:00,APE/USD,12.763,12.77,12.622,12.709,1247.793008,15858.201338672001
1648965600000,2022-04-03 06:00:00,APE/USD,12.695,12.77,12.657,12.763,8908.759123,113702.492686849
1648962000000,2022-04-03 05:00:00,APE/USD,12.678,12.744,12.617,12.695,2093.306453,26574.525420835
1648958400000,2022-04-03 04:00:00,APE/USD,12.572,12.682,12.538,12.678,692.430658,8778.635882124001
1648954800000,2022-04-03 03:00:00,APE/USD,12.408,12.607,12.4,12.572,4307.190566,54149.999795752
1648951200000,2022-04-03 02:00:00,APE/USD,12.573,12.601,12.374,12.408,26468.595882,328422.337703856
1648947600000,2022-04-03 01:00:00,APE/USD,12.62,12.648,12.359,12.573,3318.346716,41721.573260268
1648944000000,2022-04-03 00:00:00,APE/USD,12.424,12.645,12.394,12.62,2274.101999,28699.16722738
1648940400000,2022-04-02 23:00:00,APE/USD,12.63,12.63,12.38,12.424,5780.960337,71822.651226888
1648936800000,2022-04-02 22:00:00,APE/USD,12.737,12.788,12.572,12.63,2294.343594,28977.55959222
1648933200000,2022-04-02 21:00:00,APE/USD,12.798,12.818,12.61,12.737,6213.299401,79138.794470537
1648929600000,2022-04-02 20:00:00,APE/USD,12.732,12.821,12.665,12.798,4670.637061,59774.813106678004
1648926000000,2022-04-02 19:00:00,APE/USD,12.653,12.812,12.62,12.732,3238.572447,41233.504395204
1648922400000,2022-04-02 18:00:00,APE/USD,12.895,12.913,12.571,12.653,6477.024535,81953.791441355
1648918800000,2022-04-02 17:00:00,APE/USD,12.852,13.023,12.813,12.895,1917.521447,24726.439059065
1648915200000,2022-04-02 16:00:00,APE/USD,12.802,12.944,12.732,12.852,4179.666928,53717.079358655996
1648911600000,2022-04-02 15:00:00,APE/USD,13.269,13.269,12.692,12.802,14489.832098,185498.830518596
1648908000000,2022-04-02 14:00:00,APE/USD,13.49,13.493,13.169,13.269,2519.911417,33436.704592172995
1648904400000,2022-04-02 13:00:00,APE/USD,13.554,13.684,13.483,13.49,1771.494723,23897.463813270002
1648900800000,2022-04-02 12:00:00,APE/USD,13.509,13.721,13.379,13.554,3345.442313,45344.125110402
1648897200000,2022-04-02 11:00:00,APE/USD,13.671,13.784,13.472,13.509,1438.712031,19435.560826779
1648893600000,2022-04-02 10:00:00,APE/USD,13.5,13.815,13.315,13.671,12121.926894,165718.862567874
1648890000000,2022-04-02 09:00:00,APE/USD,13.11,13.557,13.089,13.5,4859.691845,65605.8399075
1648886400000,2022-04-02 08:00:00,APE/USD,13.04,13.165,12.999,13.11,508.475169,6666.10946559
1648882800000,2022-04-02 07:00:00,APE/USD,13.11,13.158,12.989,13.04,648.291335,8453.7190084
1648879200000,2022-04-02 06:00:00,APE/USD,13.018,13.203,12.994,13.11,1171.665753,15360.53802183
1648875600000,2022-04-02 05:00:00,APE/USD,13.095,13.095,12.992,13.018,190.818273,2484.072277914
1648872000000,2022-04-02 04:00:00,APE/USD,13.012,13.095,12.877,13.095,4996.758844,65432.55706218
1648868400000,2022-04-02 03:00:00,APE/USD,12.995,13.071,12.856,13.012,1851.396969,24090.377360628
1648864800000,2022-04-02 02:00:00,APE/USD,13.027,13.257,12.972,12.995,4546.359229,59079.938180854995
1648861200000,2022-04-02 01:00:00,APE/USD,12.922,13.027,12.781,13.027,2202.708133,28694.678848591
1648857600000,2022-04-02 00:00:00,APE/USD,12.829,12.958,12.611,12.922,8469.635723,109444.632812606
1648854000000,2022-04-01 23:00:00,APE/USD,12.799,12.86,12.671,12.829,2281.196351,29265.467986979
1648850400000,2022-04-01 22:00:00,APE/USD,13.019,13.059,12.711,12.799,2456.994969,31447.078608230997
1648846800000,2022-04-01 21:00:00,APE/USD,13.136,13.19,12.935,13.019,12155.104557,158247.306227583
1648843200000,2022-04-01 20:00:00,APE/USD,13.179,13.249,13.107,13.136,7836.65118,102942.24990047999
1648839600000,2022-04-01 19:00:00,APE/USD,13.145,13.212,13.071,13.179,1565.995253,20638.251439287
1648836000000,2022-04-01 18:00:00,APE/USD,13.217,13.272,13.115,13.145,2064.289112,27135.08037724
1648832400000,2022-04-01 17:00:00,APE/USD,13.074,13.289,13.042,13.217,1757.456921,23228.308124857
1648828800000,2022-04-01 16:00:00,APE/USD,13.349,13.355,13.073,13.074,4240.735126,55443.371037323996
1648825200000,2022-04-01 15:00:00,APE/USD,13.345,13.589,13.323,13.349,8193.492266,109374.928258834
1648821600000,2022-04-01 14:00:00,APE/USD,12.868,13.483,12.868,13.345,7384.196196,98542.09823562
1648818000000,2022-04-01 13:00:00,APE/USD,12.689,12.948,12.684,12.868,1722.823456,22169.292231808
1648814400000,2022-04-01 12:00:00,APE/USD,12.678,12.737,12.413,12.689,3401.971484,43167.616160476005
1648810800000,2022-04-01 11:00:00,APE/USD,12.808,12.829,12.645,12.678,1049.624556,13307.140120968
1648807200000,2022-04-01 10:00:00,APE/USD,12.871,12.877,12.734,12.808,1635.125233,20942.683984264
1648803600000,2022-04-01 09:00:00,APE/USD,12.809,13.039,12.764,12.871,1798.534831,23148.941809801
1648800000000,2022-04-01 08:00:00,APE/USD,12.785,12.944,12.775,12.809,1165.014874,14922.675521066
1648796400000,2022-04-01 07:00:00,APE/USD,12.73,12.785,12.471,12.785,5452.696974,69712.73081259
1648792800000,2022-04-01 06:00:00,APE/USD,12.533,12.779,12.514,12.73,768.389007,9781.59205911
1648789200000,2022-04-01 05:00:00,APE/USD,12.606,12.71,12.511,12.533,7014.461499,87912.24596696699
1648785600000,2022-04-01 04:00:00,APE/USD,12.633,12.772,12.606,12.606,2787.907712,35144.364617472005
1648782000000,2022-04-01 03:00:00,APE/USD,12.32,12.633,12.27,12.633,14180.078612,179136.933105396
1648778400000,2022-04-01 02:00:00,APE/USD,12.617,12.759,12.253,12.32,9182.119843,113123.71646576001
1648774800000,2022-04-01 01:00:00,APE/USD,12.924,12.924,12.614,12.617,2399.790141,30278.152208997002
1648771200000,2022-04-01 00:00:00,APE/USD,12.717,12.952,12.683,12.924,3681.621182,47581.272156167994
1648767600000,2022-03-31 23:00:00,APE/USD,12.88,12.88,12.522,12.717,8050.600305,102379.484078685
1648764000000,2022-03-31 22:00:00,APE/USD,12.783,12.913,12.768,12.88,889.686433,11459.161257040001
1648760400000,2022-03-31 21:00:00,APE/USD,12.852,12.925,12.781,12.783,3307.069643,42274.271246469
1648756800000,2022-03-31 20:00:00,APE/USD,12.696,12.92,12.692,12.852,2795.371357,35926.112680164
1648753200000,2022-03-31 19:00:00,APE/USD,12.975,12.991,12.681,12.696,5647.039834,71694.817732464
1648749600000,2022-03-31 18:00:00,APE/USD,12.924,12.996,12.693,12.975,10814.343251,140316.103681725
1648746000000,2022-03-31 17:00:00,APE/USD,12.819,12.967,12.774,12.924,9137.9493,118098.8567532
1648742400000,2022-03-31 16:00:00,APE/USD,13.104,13.147,12.669,12.819,14569.59295,186767.61202605002
1648738800000,2022-03-31 15:00:00,APE/USD,13.338,13.374,13.034,13.104,5146.960869,67445.77522737598
1648735200000,2022-03-31 14:00:00,APE/USD,13.624,13.633,12.551,13.338,25138.765192,335300.85013089597
1648731600000,2022-03-31 13:00:00,APE/USD,14.054,14.093,13.52,13.624,5123.651504,69804.62809049601
1648728000000,2022-03-31 12:00:00,APE/USD,13.906,14.122,13.834,14.054,2431.452407,34171.632127978
1648724400000,2022-03-31 11:00:00,APE/USD,13.986,14.0,13.829,13.906,564.678311,7852.416592766001
1648720800000,2022-03-31 10:00:00,APE/USD,13.9,14.028,13.864,13.986,4780.619248,66861.740802528
1648717200000,2022-03-31 09:00:00,APE/USD,13.857,13.909,13.785,13.9,3379.13814,46970.020146
1648713600000,2022-03-31 08:00:00,APE/USD,13.969,14.017,13.782,13.857,1312.781219,18191.209351683
1648710000000,2022-03-31 07:00:00,APE/USD,13.939,13.969,13.849,13.969,257.399182,3595.6091733579997
1648706400000,2022-03-31 06:00:00,APE/USD,13.975,14.039,13.888,13.939,629.022274,8767.941477286
1648702800000,2022-03-31 05:00:00,APE/USD,13.889,14.033,13.884,13.975,1346.770682,18821.12028095
1648699200000,2022-03-31 04:00:00,APE/USD,14.028,14.09,13.829,13.889,2771.107626,38487.913817513996
1648695600000,2022-03-31 03:00:00,APE/USD,13.925,14.033,13.869,14.028,1501.20485,21058.9016358
1648692000000,2022-03-31 02:00:00,APE/USD,14.299,14.299,13.879,13.925,7409.181762,103172.85603585001
1648688400000,2022-03-31 01:00:00,APE/USD,14.074,14.314,14.074,14.299,3327.874055,47585.271112445
1648684800000,2022-03-31 00:00:00,APE/USD,14.218,14.375,14.035,14.074,19232.846806,270683.085947644
