https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ENS,Volume USD
1648854000000,2022-04-01 23:00:00,ENS/USD,18.55,18.55,18.37,18.407,5.961787,109.738613309
1648850400000,2022-04-01 22:00:00,ENS/USD,18.566,18.66,18.511,18.55,137.760075,2555.44939125
1648846800000,2022-04-01 21:00:00,ENS/USD,18.478,18.687,18.478,18.566,15.483428,287.465324248
1648843200000,2022-04-01 20:00:00,ENS/USD,18.76,18.772,18.478,18.478,18.485286,341.571114708
1648839600000,2022-04-01 19:00:00,ENS/USD,18.781,18.912,18.693,18.76,1173.76434,22019.8190184
1648836000000,2022-04-01 18:00:00,ENS/USD,18.784,18.882,18.72,18.781,33.107782,621.797253742
1648832400000,2022-04-01 17:00:00,ENS/USD,18.346,18.814,18.275,18.784,22.212365,417.23706415999993
1648828800000,2022-04-01 16:00:00,ENS/USD,18.664,18.714,18.346,18.346,102.116329,1873.426171834
1648825200000,2022-04-01 15:00:00,ENS/USD,18.547,18.834,18.517,18.664,67.71787,1263.8863256800003
1648821600000,2022-04-01 14:00:00,ENS/USD,17.958,18.547,17.958,18.547,50.836918,942.872318146
1648818000000,2022-04-01 13:00:00,ENS/USD,17.771,18.225,17.771,17.958,1548.476069,27807.533247101997
1648814400000,2022-04-01 12:00:00,ENS/USD,17.65,17.815,17.385,17.771,74.585738,1325.463149998
1648810800000,2022-04-01 11:00:00,ENS/USD,17.735,17.815,17.65,17.65,47.60696,840.262844
1648807200000,2022-04-01 10:00:00,ENS/USD,17.722,17.735,17.526,17.735,28.672418,508.50533323
1648803600000,2022-04-01 09:00:00,ENS/USD,17.817,17.894,17.621,17.722,54.364832,963.4535527040001
1648800000000,2022-04-01 08:00:00,ENS/USD,17.839,18.055,17.817,17.817,364.540101,6495.010979517
1648796400000,2022-04-01 07:00:00,ENS/USD,17.665,17.894,17.642,17.839,13.435402,239.674136278
1648792800000,2022-04-01 06:00:00,ENS/USD,17.322,17.669,17.322,17.665,35.5581,628.1338365
1648789200000,2022-04-01 05:00:00,ENS/USD,17.385,17.498,17.308,17.322,48.094732,833.096947704
1648785600000,2022-04-01 04:00:00,ENS/USD,17.161,17.498,17.161,17.385,132.819563,2309.068102755
1648782000000,2022-04-01 03:00:00,ENS/USD,16.999,17.252,16.922,17.161,8612.514657,147799.364028777
1648778400000,2022-04-01 02:00:00,ENS/USD,17.98,18.03,16.83,16.999,3296.287227,56033.58657177299
1648774800000,2022-04-01 01:00:00,ENS/USD,18.368,18.379,17.959,17.98,72.863779,1310.09074642
1648771200000,2022-04-01 00:00:00,ENS/USD,17.969,18.391,17.969,18.368,20.554885,377.55212767999996
1648767600000,2022-03-31 23:00:00,ENS/USD,18.046,18.149,17.691,17.969,401.01999,7205.928200310001
1648764000000,2022-03-31 22:00:00,ENS/USD,18.198,18.198,18.03,18.046,101.901511,1838.914667506
1648760400000,2022-03-31 21:00:00,ENS/USD,18.33,18.338,18.198,18.198,3.044593,55.405503414
1648756800000,2022-03-31 20:00:00,ENS/USD,18.278,18.382,18.227,18.33,312.429824,5726.83867392
1648753200000,2022-03-31 19:00:00,ENS/USD,18.409,18.409,18.23,18.278,20.759189,379.436456542
1648749600000,2022-03-31 18:00:00,ENS/USD,18.325,18.409,18.101,18.409,34.124197,628.192342573
1648746000000,2022-03-31 17:00:00,ENS/USD,17.939,18.428,17.939,18.325,610.784156,11192.619658700001
1648742400000,2022-03-31 16:00:00,ENS/USD,19.036,19.101,17.939,17.939,290.154909,5205.088912550999
1648738800000,2022-03-31 15:00:00,ENS/USD,19.748,19.791,19.015,19.036,32.127232,611.573988352
1648735200000,2022-03-31 14:00:00,ENS/USD,20.246,20.246,18.784,19.748,809.836607,15992.653315036
1648731600000,2022-03-31 13:00:00,ENS/USD,20.704,20.84,20.246,20.246,49.127689,994.6391914939999
1648728000000,2022-03-31 12:00:00,ENS/USD,20.178,20.84,20.066,20.704,68.091134,1409.758838336
1648724400000,2022-03-31 11:00:00,ENS/USD,20.447,20.465,20.066,20.178,97.541408,1968.190530624
1648720800000,2022-03-31 10:00:00,ENS/USD,20.381,20.587,20.246,20.447,12.614474,257.928149878
1648717200000,2022-03-31 09:00:00,ENS/USD,20.236,20.469,20.132,20.381,466.398539,9505.668623359
1648713600000,2022-03-31 08:00:00,ENS/USD,19.81,20.613,19.81,20.236,39.439576,798.0992599360001
1648710000000,2022-03-31 07:00:00,ENS/USD,19.902,19.932,19.787,19.81,124.191959,2460.2427077899997
1648706400000,2022-03-31 06:00:00,ENS/USD,20.139,20.139,19.887,19.902,14.889844,296.337675288
1648702800000,2022-03-31 05:00:00,ENS/USD,19.878,20.24,19.73,20.139,52.116121,1049.566560819
1648699200000,2022-03-31 04:00:00,ENS/USD,19.918,19.918,19.806,19.878,71.105267,1413.4304974259999
1648695600000,2022-03-31 03:00:00,ENS/USD,19.533,20.105,19.533,19.918,112.92366,2249.21345988
1648692000000,2022-03-31 02:00:00,ENS/USD,19.887,19.9,19.533,19.533,99.39133,1941.4108488900001
1648688400000,2022-03-31 01:00:00,ENS/USD,19.613,20.016,19.598,19.887,85.178615,1693.947116505
1648684800000,2022-03-31 00:00:00,ENS/USD,19.225,19.756,19.198,19.613,1319.217361,25873.810101293
1648681200000,2022-03-30 23:00:00,ENS/USD,19.199,19.367,19.142,19.225,872.615612,16776.0351407
1648677600000,2022-03-30 22:00:00,ENS/USD,19.077,19.248,19.077,19.199,6.036217,115.889330183
1648674000000,2022-03-30 21:00:00,ENS/USD,19.233,19.361,19.016,19.077,62.830027,1198.6084250790002
1648670400000,2022-03-30 20:00:00,ENS/USD,19.331,19.419,19.186,19.233,197.255264,3793.810492512
1648666800000,2022-03-30 19:00:00,ENS/USD,19.359,19.464,19.186,19.331,138.356424,2674.568032344
1648663200000,2022-03-30 18:00:00,ENS/USD,19.668,19.68,19.359,19.359,110.744222,2143.897393698
1648659600000,2022-03-30 17:00:00,ENS/USD,19.53,19.67,19.446,19.668,55.742108,1096.335780144
1648656000000,2022-03-30 16:00:00,ENS/USD,19.155,19.748,19.155,19.53,91.616159,1789.26358527
1648652400000,2022-03-30 15:00:00,ENS/USD,19.054,19.156,18.93,19.155,49.997079,957.6940482450001
1648648800000,2022-03-30 14:00:00,ENS/USD,18.947,19.147,18.846,19.054,13.040421,248.47218173399997
1648645200000,2022-03-30 13:00:00,ENS/USD,19.399,19.435,18.93,18.947,212.062053,4017.939718191
1648641600000,2022-03-30 12:00:00,ENS/USD,19.404,19.404,19.259,19.399,10.611026,205.843293374
1648638000000,2022-03-30 11:00:00,ENS/USD,19.351,19.484,19.101,19.404,22.584852,438.236468208
1648634400000,2022-03-30 10:00:00,ENS/USD,19.177,19.398,19.17,19.351,5.187277,100.378997227
1648630800000,2022-03-30 09:00:00,ENS/USD,19.424,19.43,19.175,19.177,10.661435,204.454338995
1648627200000,2022-03-30 08:00:00,ENS/USD,19.605,19.605,19.336,19.424,5.187619,100.76431145599999
1648623600000,2022-03-30 07:00:00,ENS/USD,19.374,19.626,19.318,19.605,62.522613,1225.7558278650001
1648620000000,2022-03-30 06:00:00,ENS/USD,19.227,19.389,19.186,19.374,29.340677,568.446276198
1648616400000,2022-03-30 05:00:00,ENS/USD,19.045,19.235,19.033,19.227,10.011466,192.49045678200002
1648612800000,2022-03-30 04:00:00,ENS/USD,20.207,20.207,18.891,19.045,234.67465,4469.378709250001
1648609200000,2022-03-30 03:00:00,ENS/USD,20.068,20.283,19.768,20.207,1503.97732,30390.869705240002
1648605600000,2022-03-30 02:00:00,ENS/USD,18.79,20.365,18.79,20.068,1164.539752,23369.983743136
1648602000000,2022-03-30 01:00:00,ENS/USD,19.112,19.161,18.583,18.79,55.323902,1039.53611858
1648598400000,2022-03-30 00:00:00,ENS/USD,19.203,19.234,18.922,19.112,11.074954,211.66452084799997
1648594800000,2022-03-29 23:00:00,ENS/USD,19.082,19.24,18.963,19.203,5.888129,113.069741187
1648591200000,2022-03-29 22:00:00,ENS/USD,18.978,19.082,18.702,19.082,1.783679,34.036162678000004
1648587600000,2022-03-29 21:00:00,ENS/USD,18.9,19.191,18.85,18.978,52.470359,995.7824731020002
1648584000000,2022-03-29 20:00:00,ENS/USD,19.262,19.426,18.893,18.9,243.164264,4595.804589599999
1648580400000,2022-03-29 19:00:00,ENS/USD,19.472,19.676,19.262,19.262,92.27646,1777.42917252
1648576800000,2022-03-29 18:00:00,ENS/USD,19.353,19.484,19.267,19.472,0.236785,4.61067752
1648573200000,2022-03-29 17:00:00,ENS/USD,19.294,19.384,19.039,19.353,11.38089,220.25436417000003
1648569600000,2022-03-29 16:00:00,ENS/USD,19.478,19.478,18.808,19.294,540.311056,10424.761514464
1648566000000,2022-03-29 15:00:00,ENS/USD,20.084,20.171,19.391,19.478,1108.458238,21590.549559764
1648562400000,2022-03-29 14:00:00,ENS/USD,19.777,20.106,19.777,20.084,653.445767,13123.804784428
1648558800000,2022-03-29 13:00:00,ENS/USD,20.151,20.206,19.614,19.777,693.123593,13707.905298761001
1648555200000,2022-03-29 12:00:00,ENS/USD,20.049,20.166,19.96,20.151,1605.113772,32344.647619572
1648551600000,2022-03-29 11:00:00,ENS/USD,19.897,20.081,19.894,20.049,806.745239,16174.435296710999
1648548000000,2022-03-29 10:00:00,ENS/USD,19.823,19.897,19.669,19.897,0.265831,5.289239406999999
1648544400000,2022-03-29 09:00:00,ENS/USD,19.975,20.076,19.741,19.823,329.319743,6528.105265489001
1648540800000,2022-03-29 08:00:00,ENS/USD,19.795,20.092,19.795,19.975,444.67816,8882.446246000001
1648537200000,2022-03-29 07:00:00,ENS/USD,20.398,20.482,19.795,19.795,3494.658881,69176.772549395
1648533600000,2022-03-29 06:00:00,ENS/USD,19.579,20.398,19.484,20.398,2759.091464,56279.947682672
1648530000000,2022-03-29 05:00:00,ENS/USD,19.257,19.613,19.257,19.579,1.988281,38.928553699
1648526400000,2022-03-29 04:00:00,ENS/USD,18.873,19.257,18.873,19.257,29.167904,561.6863273280001
1648522800000,2022-03-29 03:00:00,ENS/USD,19.146,19.146,18.831,18.873,621.784551,11734.939831023
1648519200000,2022-03-29 02:00:00,ENS/USD,19.151,19.174,19.062,19.146,26.308213,503.697046098
1648515600000,2022-03-29 01:00:00,ENS/USD,19.006,19.157,19.003,19.151,43.923538,841.179676238
1648512000000,2022-03-29 00:00:00,ENS/USD,18.662,19.135,18.662,19.006,605.534657,11508.791690942
1648508400000,2022-03-28 23:00:00,ENS/USD,19.211,19.243,18.597,18.662,249.543403,4656.978986786
1648504800000,2022-03-28 22:00:00,ENS/USD,19.307,19.515,19.168,19.211,58.247372,1118.990263492
1648501200000,2022-03-28 21:00:00,ENS/USD,19.587,19.677,19.153,19.307,628.067344,12126.096210608
1648497600000,2022-03-28 20:00:00,ENS/USD,19.511,19.629,19.474,19.587,31.078716,608.738810292
1648494000000,2022-03-28 19:00:00,ENS/USD,19.641,19.641,19.445,19.511,35.39946,690.6788640599999
1648490400000,2022-03-28 18:00:00,ENS/USD,19.492,19.697,19.492,19.641,285.08754,5599.40437314
1648486800000,2022-03-28 17:00:00,ENS/USD,19.599,19.599,19.383,19.492,4.194206,81.75346335200001
1648483200000,2022-03-28 16:00:00,ENS/USD,19.728,20.09,19.591,19.599,240.476131,4713.091691469001
1648479600000,2022-03-28 15:00:00,ENS/USD,19.951,20.126,19.728,19.728,1378.720322,27199.394512416
1648476000000,2022-03-28 14:00:00,ENS/USD,19.948,19.953,19.56,19.951,627.348875,12516.237405125
1648472400000,2022-03-28 13:00:00,ENS/USD,19.981,20.185,19.948,19.948,3055.968511,60960.459857428
1648468800000,2022-03-28 12:00:00,ENS/USD,20.358,20.358,19.798,19.981,1356.061925,27095.473323425
1648465200000,2022-03-28 11:00:00,ENS/USD,19.729,20.401,19.718,20.358,1511.551704,30772.169590032
1648461600000,2022-03-28 10:00:00,ENS/USD,19.802,19.904,19.639,19.729,316.198501,6238.280226229001
1648458000000,2022-03-28 09:00:00,ENS/USD,19.827,20.153,19.713,19.802,885.16219,17527.98168638
1648454400000,2022-03-28 08:00:00,ENS/USD,18.692,19.827,18.649,19.827,5166.059403,102427.45978328101
1648450800000,2022-03-28 07:00:00,ENS/USD,18.5,18.892,18.5,18.692,75.176094,1405.191549048
1648447200000,2022-03-28 06:00:00,ENS/USD,18.871,18.871,18.441,18.5,313.249535,5795.1163975
1648443600000,2022-03-28 05:00:00,ENS/USD,18.444,18.871,18.444,18.871,686.424832,12953.523004671999
1648440000000,2022-03-28 04:00:00,ENS/USD,18.562,18.562,18.354,18.444,12.152284,224.136726096
1648436400000,2022-03-28 03:00:00,ENS/USD,18.439,18.74,18.439,18.562,68.321364,1268.1811585680002
1648432800000,2022-03-28 02:00:00,ENS/USD,18.286,18.439,18.286,18.439,42.560694,784.776636666
1648429200000,2022-03-28 01:00:00,ENS/USD,18.383,18.72,18.286,18.286,75.093099,1373.152408314
1648425600000,2022-03-28 00:00:00,ENS/USD,18.427,18.575,18.243,18.383,1002.626973,18431.291644659
1648422000000,2022-03-27 23:00:00,ENS/USD,18.143,18.451,17.9,18.427,76.375045,1407.362954215
1648418400000,2022-03-27 22:00:00,ENS/USD,18.086,18.32,18.085,18.143,39.477401,716.2384863430001
1648414800000,2022-03-27 21:00:00,ENS/USD,17.639,18.086,17.639,18.086,15.311958,276.932072388
1648411200000,2022-03-27 20:00:00,ENS/USD,17.511,17.639,17.337,17.639,21.315591,375.985709649
1648407600000,2022-03-27 19:00:00,ENS/USD,17.459,17.547,17.428,17.511,50.9473,892.1381703
1648404000000,2022-03-27 18:00:00,ENS/USD,17.529,17.668,17.442,17.459,46.827506,817.561427254
1648400400000,2022-03-27 17:00:00,ENS/USD,17.807,17.807,17.423,17.529,32.344894,566.9736469259999
1648396800000,2022-03-27 16:00:00,ENS/USD,17.374,17.812,17.257,17.807,847.998346,15100.306547221999
1648393200000,2022-03-27 15:00:00,ENS/USD,17.167,17.428,17.094,17.374,57.925757,1006.4021021179999
1648389600000,2022-03-27 14:00:00,ENS/USD,17.138,17.238,17.138,17.167,42.979461,737.8284069870001
1648386000000,2022-03-27 13:00:00,ENS/USD,17.093,17.15,16.849,17.138,53.523385,917.2837721300001
1648382400000,2022-03-27 12:00:00,ENS/USD,17.282,17.313,17.093,17.093,56.689846,968.999537678
1648378800000,2022-03-27 11:00:00,ENS/USD,17.38,17.404,17.282,17.282,0.095626,1.6526085320000001
1648375200000,2022-03-27 10:00:00,ENS/USD,17.376,17.412,17.369,17.38,12.419869,215.85732321999998
1648371600000,2022-03-27 09:00:00,ENS/USD,17.38,17.435,17.376,17.376,0.099435,1.72778256
1648368000000,2022-03-27 08:00:00,ENS/USD,17.429,17.432,17.378,17.38,0.52229,9.0774002
1648364400000,2022-03-27 07:00:00,ENS/USD,17.397,17.429,17.309,17.429,24.393614,425.15629840599996
1648360800000,2022-03-27 06:00:00,ENS/USD,17.319,17.397,17.303,17.397,0.207824,3.615514128
1648357200000,2022-03-27 05:00:00,ENS/USD,17.201,17.32,17.201,17.319,1.931068,33.444166691999996
1648353600000,2022-03-27 04:00:00,ENS/USD,17.195,17.316,17.161,17.201,49.707021,855.010468221
1648350000000,2022-03-27 03:00:00,ENS/USD,17.529,17.529,17.184,17.195,42.083974,723.63393293
1648346400000,2022-03-27 02:00:00,ENS/USD,17.588,17.644,17.529,17.529,17.468242,306.200814018
1648342800000,2022-03-27 01:00:00,ENS/USD,17.522,17.691,17.522,17.588,3.950289,69.47768293200001
1648339200000,2022-03-27 00:00:00,ENS/USD,17.346,17.522,17.338,17.522,3.783908,66.30163597599999
1648335600000,2022-03-26 23:00:00,ENS/USD,17.3,17.397,17.3,17.346,3.079217,53.412098082
1648332000000,2022-03-26 22:00:00,ENS/USD,17.267,17.345,17.255,17.3,5.361265,92.74988450000001
1648328400000,2022-03-26 21:00:00,ENS/USD,17.258,17.267,17.124,17.267,0.101176,1.747005992
1648324800000,2022-03-26 20:00:00,ENS/USD,17.164,17.347,17.164,17.258,49.055819,846.605324302
1648321200000,2022-03-26 19:00:00,ENS/USD,17.282,17.327,17.164,17.164,7.662693,131.522462652
1648317600000,2022-03-26 18:00:00,ENS/USD,17.349,17.375,17.218,17.282,5.85148,101.12527736
1648314000000,2022-03-26 17:00:00,ENS/USD,17.32,17.383,17.218,17.349,30.618717,531.204121233
1648310400000,2022-03-26 16:00:00,ENS/USD,17.407,17.407,17.228,17.32,86.559572,1499.21178704
1648306800000,2022-03-26 15:00:00,ENS/USD,17.378,17.407,17.31,17.407,1.489102,25.920798513999998
1648303200000,2022-03-26 14:00:00,ENS/USD,17.195,17.378,17.18,17.378,17.594698,305.760661844
1648299600000,2022-03-26 13:00:00,ENS/USD,17.55,17.55,17.111,17.195,2.534837,43.586522215
1648296000000,2022-03-26 12:00:00,ENS/USD,17.588,17.605,17.487,17.55,52.014037,912.8463493500001
1648292400000,2022-03-26 11:00:00,ENS/USD,17.67,17.697,17.588,17.588,56.879899,1000.4036636120001
1648288800000,2022-03-26 10:00:00,ENS/USD,17.74,17.773,17.659,17.67,0.156054,2.7574741800000004
1648285200000,2022-03-26 09:00:00,ENS/USD,17.731,17.74,17.694,17.74,0.206325,3.6602055
1648281600000,2022-03-26 08:00:00,ENS/USD,17.75,17.806,17.731,17.731,1.604148,28.443148188000002
1648278000000,2022-03-26 07:00:00,ENS/USD,17.691,17.844,17.682,17.75,8.430977,149.64984175
1648274400000,2022-03-26 06:00:00,ENS/USD,17.722,17.741,17.673,17.691,0.116648,2.0636197679999997
1648270800000,2022-03-26 05:00:00,ENS/USD,17.56,17.722,17.56,17.722,0.077611,1.3754221420000001
1648267200000,2022-03-26 04:00:00,ENS/USD,17.442,17.591,17.442,17.56,154.293089,2709.38664284
1648263600000,2022-03-26 03:00:00,ENS/USD,17.344,17.531,17.344,17.442,860.702176,15012.367353792
1648260000000,2022-03-26 02:00:00,ENS/USD,17.484,17.511,17.344,17.344,2.080835,36.090002240000004
1648256400000,2022-03-26 01:00:00,ENS/USD,17.536,17.554,17.415,17.484,0.38267,6.690602280000001
1648252800000,2022-03-26 00:00:00,ENS/USD,17.539,17.74,17.506,17.536,287.172198,5035.851664128
1648249200000,2022-03-25 23:00:00,ENS/USD,17.405,17.572,17.383,17.539,17.139794,300.614846966
1648245600000,2022-03-25 22:00:00,ENS/USD,17.581,17.581,17.405,17.405,9.038287,157.31138523500002
1648242000000,2022-03-25 21:00:00,ENS/USD,17.657,17.657,17.559,17.581,7.103926,124.894123006
1648238400000,2022-03-25 20:00:00,ENS/USD,17.603,17.657,17.603,17.657,0.020495,0.361880215
1648234800000,2022-03-25 19:00:00,ENS/USD,17.577,17.622,17.526,17.603,0.317573,5.590237519
1648231200000,2022-03-25 18:00:00,ENS/USD,17.341,17.634,17.341,17.577,476.53397,8376.03759069
1648227600000,2022-03-25 17:00:00,ENS/USD,17.475,17.511,17.214,17.341,184.159021,3193.5015831610003
1648224000000,2022-03-25 16:00:00,ENS/USD,17.738,17.916,17.475,17.475,714.79505,12491.04349875
1648220400000,2022-03-25 15:00:00,ENS/USD,18.211,18.211,17.688,17.738,60.435786,1072.009972068
1648216800000,2022-03-25 14:00:00,ENS/USD,18.34,18.411,18.061,18.211,1.740286,31.692348345999996
1648213200000,2022-03-25 13:00:00,ENS/USD,18.463,18.525,18.34,18.34,17.536359,321.61682406
1648209600000,2022-03-25 12:00:00,ENS/USD,18.447,18.507,18.227,18.463,30.012454,554.1199382020001
1648206000000,2022-03-25 11:00:00,ENS/USD,18.253,18.472,18.253,18.447,0.684011,12.617950917
1648202400000,2022-03-25 10:00:00,ENS/USD,18.439,18.524,18.253,18.253,24.374396,444.90585018800004
1648198800000,2022-03-25 09:00:00,ENS/USD,18.336,18.456,18.142,18.439,77.353611,1426.323233229
1648195200000,2022-03-25 08:00:00,ENS/USD,18.342,18.342,17.995,18.336,74.394061,1364.0895024959998
1648191600000,2022-03-25 07:00:00,ENS/USD,18.375,18.689,18.339,18.342,8.992376,164.938160592
1648188000000,2022-03-25 06:00:00,ENS/USD,18.372,18.654,18.372,18.375,53.509292,983.2332405000001
1648184400000,2022-03-25 05:00:00,ENS/USD,18.602,18.673,18.274,18.372,96.315388,1769.506308336
1648180800000,2022-03-25 04:00:00,ENS/USD,18.236,18.602,18.21,18.602,8.085466,150.40583853200002
1648177200000,2022-03-25 03:00:00,ENS/USD,17.807,18.236,17.787,18.236,30.915703,563.778759908
1648173600000,2022-03-25 02:00:00,ENS/USD,17.992,17.997,17.773,17.807,141.396472,2517.846976904
1648170000000,2022-03-25 01:00:00,ENS/USD,17.93,18.042,17.841,17.992,6.535936,117.59456051200002
1648166400000,2022-03-25 00:00:00,ENS/USD,18.213,18.213,17.755,17.93,33.438231,599.54748183
1648162800000,2022-03-24 23:00:00,ENS/USD,18.203,18.272,18.175,18.213,2.594186,47.247909618
1648159200000,2022-03-24 22:00:00,ENS/USD,18.277,18.313,18.14,18.203,79.232052,1442.261042556
1648155600000,2022-03-24 21:00:00,ENS/USD,18.201,18.277,18.108,18.277,54.088913,988.5830629010001
1648152000000,2022-03-24 20:00:00,ENS/USD,18.123,18.201,18.123,18.201,1.084288,19.735125888
1648148400000,2022-03-24 19:00:00,ENS/USD,17.933,18.16,17.908,18.123,30.501931,552.786495513
1648144800000,2022-03-24 18:00:00,ENS/USD,18.151,18.151,17.908,17.933,28.184041,505.424407253
1648141200000,2022-03-24 17:00:00,ENS/USD,18.19,18.306,18.151,18.151,24.20708,439.38270908000004
1648137600000,2022-03-24 16:00:00,ENS/USD,18.196,18.376,18.075,18.19,34.161336,621.39470184
1648134000000,2022-03-24 15:00:00,ENS/USD,17.964,18.401,17.917,18.196,72.938344,1327.186107424
1648130400000,2022-03-24 14:00:00,ENS/USD,17.775,17.964,17.731,17.964,2.974546,53.434744343999995
1648126800000,2022-03-24 13:00:00,ENS/USD,17.402,17.775,17.396,17.775,79.75417,1417.63037175
1648123200000,2022-03-24 12:00:00,ENS/USD,17.863,17.864,17.336,17.402,104.120497,1811.904888794
1648119600000,2022-03-24 11:00:00,ENS/USD,17.921,17.991,17.838,17.863,29.432741,525.7570524829999
1648116000000,2022-03-24 10:00:00,ENS/USD,17.882,17.953,17.832,17.921,0.240328,4.306918088
1648112400000,2022-03-24 09:00:00,ENS/USD,18.109,18.185,17.83,17.882,217.961592,3897.589188144
1648108800000,2022-03-24 08:00:00,ENS/USD,18.199,18.199,18.066,18.109,24.633397,446.086186273
1648105200000,2022-03-24 07:00:00,ENS/USD,18.076,18.205,17.938,18.199,50.745693,923.5208669070001
1648101600000,2022-03-24 06:00:00,ENS/USD,17.834,18.146,17.834,18.076,37.696843,681.4081340680001
1648098000000,2022-03-24 05:00:00,ENS/USD,17.887,17.89,17.834,17.834,5.417395,96.61382243
1648094400000,2022-03-24 04:00:00,ENS/USD,17.885,17.917,17.873,17.887,52.550354,939.968181998
1648090800000,2022-03-24 03:00:00,ENS/USD,17.869,18.061,17.869,17.885,51.479622,920.71303947
1648087200000,2022-03-24 02:00:00,ENS/USD,17.912,17.921,17.837,17.869,420.373767,7511.658842522999
1648083600000,2022-03-24 01:00:00,ENS/USD,18.57,18.57,17.911,17.912,151.854761,2720.022479032
1648080000000,2022-03-24 00:00:00,ENS/USD,18.263,18.57,18.066,18.57,60.394542,1121.52664494
