https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CUBE,Volume USD
1651280400000,2022-04-30 01:00:00,CUBE/USD,3.702,3.7159,3.6765,3.7149,1966.405556,7304.9999999844
1651276800000,2022-04-30 00:00:00,CUBE/USD,3.6957,3.7405,3.6168,3.702,1258.235177,4657.986625254
1651273200000,2022-04-29 23:00:00,CUBE/USD,3.5366,3.7162,3.5366,3.6957,4499.376688,16628.346425841602
1651269600000,2022-04-29 22:00:00,CUBE/USD,3.5742,3.5742,3.5289,3.5366,2322.053403,8212.1740650498
1651266000000,2022-04-29 21:00:00,CUBE/USD,3.5573,3.5747,3.4957,3.5742,8378.068451,29944.892257564195
1651262400000,2022-04-29 20:00:00,CUBE/USD,3.58,3.58,3.5473,3.5573,957.212552,3405.0922112296
1651258800000,2022-04-29 19:00:00,CUBE/USD,3.6003,3.6054,3.5756,3.58,1080.01742,3866.4623635999997
1651255200000,2022-04-29 18:00:00,CUBE/USD,3.6039,3.6082,3.6,3.6003,400.402851,1441.5703844553
1651251600000,2022-04-29 17:00:00,CUBE/USD,3.6024,3.6066,3.5977,3.6039,332.499786,1198.2959787654
1651248000000,2022-04-29 16:00:00,CUBE/USD,3.6175,3.6175,3.6014,3.6024,723.374971,2605.8859955303997
1651244400000,2022-04-29 15:00:00,CUBE/USD,3.6234,3.6254,3.6102,3.6175,778.932459,2817.7881704325
1651240800000,2022-04-29 14:00:00,CUBE/USD,3.7369,3.737,3.6082,3.6234,2388.80071,8655.580492614
1651237200000,2022-04-29 13:00:00,CUBE/USD,3.6435,3.7553,3.6435,3.7369,1099.986316,4110.5388642604
1651233600000,2022-04-29 12:00:00,CUBE/USD,3.64,3.6627,3.5721,3.6435,13376.725786,48738.100401291005
1651230000000,2022-04-29 11:00:00,CUBE/USD,3.92,3.92,3.638,3.64,10941.77656,39828.0666784
1651226400000,2022-04-29 10:00:00,CUBE/USD,3.9331,3.9405,3.92,3.92,260.345546,1020.55454032
1651222800000,2022-04-29 09:00:00,CUBE/USD,3.9765,3.9765,3.9234,3.9331,965.00928,3795.477999168
1651219200000,2022-04-29 08:00:00,CUBE/USD,3.9964,3.9964,3.9765,3.9765,181.34269,721.1092067850001
1651215600000,2022-04-29 07:00:00,CUBE/USD,3.9904,3.9964,3.9734,3.9964,376.849256,1506.0403666784
1651212000000,2022-04-29 06:00:00,CUBE/USD,3.9837,3.9918,3.9789,3.9904,174.017386,694.3989770943999
1651208400000,2022-04-29 05:00:00,CUBE/USD,3.9771,4.001,3.9704,3.9837,254.941875,1015.6119474375
1651204800000,2022-04-29 04:00:00,CUBE/USD,3.978,3.99,3.9678,3.9771,381.005823,1515.2982586533
1651201200000,2022-04-29 03:00:00,CUBE/USD,4.011,4.011,3.967,3.978,965.662925,3841.40711565
1651197600000,2022-04-29 02:00:00,CUBE/USD,4.0241,4.0365,4.0017,4.011,875.585892,3511.975012812
1651194000000,2022-04-29 01:00:00,CUBE/USD,4.0463,4.0472,4.021,4.0241,725.084152,2917.8111360632
1651190400000,2022-04-29 00:00:00,CUBE/USD,4.0351,4.05,4.0303,4.0463,648.810151,2625.2805139913
1651186800000,2022-04-28 23:00:00,CUBE/USD,4.0328,4.0386,4.0168,4.0351,443.016977,1787.6178038926998
1651183200000,2022-04-28 22:00:00,CUBE/USD,4.0539,4.054,4.0213,4.0328,387.61106,1563.157882768
1651179600000,2022-04-28 21:00:00,CUBE/USD,4.0603,4.0686,4.0538,4.0539,415.937595,1686.1694163705
1651176000000,2022-04-28 20:00:00,CUBE/USD,4.07,4.0886,4.0595,4.0603,849.533136,3449.3593921008
1651172400000,2022-04-28 19:00:00,CUBE/USD,4.1004,4.1012,4.0574,4.07,1842.774449,7500.09200743
1651168800000,2022-04-28 18:00:00,CUBE/USD,4.0891,4.111,4.079,4.1004,1098.804574,4505.5382752296
1651165200000,2022-04-28 17:00:00,CUBE/USD,4.0496,4.1052,4.0496,4.0891,3426.698282,14012.1119449262
1651161600000,2022-04-28 16:00:00,CUBE/USD,4.0381,4.0529,4.0026,4.0496,1746.044227,7070.7807016592005
1651158000000,2022-04-28 15:00:00,CUBE/USD,4.0187,4.0665,4.0167,4.0381,2443.779287,9868.2251388347
1651154400000,2022-04-28 14:00:00,CUBE/USD,4.0449,4.0449,4.0069,4.0187,2292.971388,9214.7641169556
1651150800000,2022-04-28 13:00:00,CUBE/USD,4.0633,4.0633,4.0445,4.0449,447.605145,1810.5180510105001
1651147200000,2022-04-28 12:00:00,CUBE/USD,4.0732,4.0732,4.0633,4.0633,15.319168,62.2463753344
1651143600000,2022-04-28 11:00:00,CUBE/USD,4.0596,4.0761,4.0596,4.0732,398.933136,1624.9344495552
1651140000000,2022-04-28 10:00:00,CUBE/USD,4.0561,4.0716,4.0561,4.0596,355.224334,1442.0687063064
1651136400000,2022-04-28 09:00:00,CUBE/USD,4.0594,4.0648,4.0561,4.0561,45.463038,184.40262843179997
1651132800000,2022-04-28 08:00:00,CUBE/USD,4.0339,4.0594,4.0319,4.0594,396.377896,1609.0564310224001
1651129200000,2022-04-28 07:00:00,CUBE/USD,4.0311,4.0339,4.0119,4.0339,3414.105663,13772.160833975699
1651125600000,2022-04-28 06:00:00,CUBE/USD,4.0299,4.0316,4.0226,4.0311,297.422376,1198.9393398936
1651122000000,2022-04-28 05:00:00,CUBE/USD,4.0429,4.0429,4.0221,4.0299,553.550887,2230.7547195212996
1651118400000,2022-04-28 04:00:00,CUBE/USD,4.0611,4.0611,4.0429,4.0429,316.880959,1281.1180291411001
1651114800000,2022-04-28 03:00:00,CUBE/USD,4.0933,4.0934,4.0589,4.0611,456.176148,1852.5769546427998
1651111200000,2022-04-28 02:00:00,CUBE/USD,4.0849,4.0959,4.0849,4.0933,1037.254421,4245.793521479301
1651107600000,2022-04-28 01:00:00,CUBE/USD,4.012,4.1003,4.0119,4.0849,1224.925722,5003.6990817978
1651104000000,2022-04-28 00:00:00,CUBE/USD,4.3636,4.3878,3.9581,4.012,16624.283976,66696.62731171199
1651100400000,2022-04-27 23:00:00,CUBE/USD,4.39,4.4087,4.1137,4.3636,6808.114101,29707.8866911236
1651096800000,2022-04-27 22:00:00,CUBE/USD,4.3682,4.4133,4.3352,4.39,849.310188,3728.4717253199997
1651093200000,2022-04-27 21:00:00,CUBE/USD,4.4107,4.4107,4.3482,4.3682,761.577229,3326.7216517178
1651089600000,2022-04-27 20:00:00,CUBE/USD,4.3775,4.417,4.3315,4.4107,760.528524,3354.4631608068
1651086000000,2022-04-27 19:00:00,CUBE/USD,4.4025,4.4025,4.3483,4.3775,979.520325,4287.8502226875
1651082400000,2022-04-27 18:00:00,CUBE/USD,4.3035,4.4984,4.3035,4.4025,2118.564467,9326.9800659675
1651078800000,2022-04-27 17:00:00,CUBE/USD,4.3082,4.3241,4.3034,4.3035,85.157994,366.47742717899996
1651075200000,2022-04-27 16:00:00,CUBE/USD,4.307,4.3261,4.2679,4.3082,309.678353,1334.1562803946001
1651071600000,2022-04-27 15:00:00,CUBE/USD,4.311,4.3112,4.307,4.307,1.057121,4.553020147000001
1651068000000,2022-04-27 14:00:00,CUBE/USD,4.3094,4.3158,4.2362,4.311,1794.150155,7734.581318205
1651064400000,2022-04-27 13:00:00,CUBE/USD,4.2628,4.3142,4.2487,4.3094,616.17977,2655.3651008379998
1651060800000,2022-04-27 12:00:00,CUBE/USD,4.2736,4.2872,4.2628,4.2628,209.747268,894.1106540304
1651057200000,2022-04-27 11:00:00,CUBE/USD,4.2577,4.278,4.208,4.2736,4271.255863,18253.6390561168
1651053600000,2022-04-27 10:00:00,CUBE/USD,4.2655,4.2828,4.2577,4.2577,120.72631,514.0164100869999
1651050000000,2022-04-27 09:00:00,CUBE/USD,4.2531,4.2848,4.2531,4.2655,62.252939,265.5399113045
1651046400000,2022-04-27 08:00:00,CUBE/USD,4.2692,4.2892,4.2528,4.2531,675.592974,2873.3644777194
1651042800000,2022-04-27 07:00:00,CUBE/USD,4.2774,4.2819,4.2497,4.2692,2476.337849,10571.981544950799
1651039200000,2022-04-27 06:00:00,CUBE/USD,4.2774,4.2774,4.2702,4.2774,5.366168,22.9532470032
1651035600000,2022-04-27 05:00:00,CUBE/USD,4.2656,4.2774,4.2652,4.2774,119.34019,510.46572870600005
1651032000000,2022-04-27 04:00:00,CUBE/USD,4.2642,4.2811,4.251,4.2656,451.039529,1923.9542149024
1651028400000,2022-04-27 03:00:00,CUBE/USD,4.2853,4.2908,4.252,4.2642,768.991126,3279.1319594891997
1651024800000,2022-04-27 02:00:00,CUBE/USD,4.2607,4.3103,4.2238,4.2853,3246.209001,13910.979431985303
1651021200000,2022-04-27 01:00:00,CUBE/USD,4.2433,4.3493,4.0093,4.2607,8905.121156,37942.049709369196
1651017600000,2022-04-27 00:00:00,CUBE/USD,4.2951,4.3112,4.1955,4.2433,1607.554045,6821.3340791485
1651014000000,2022-04-26 23:00:00,CUBE/USD,4.3426,4.3426,4.2942,4.2951,273.112971,1173.0475217421
1651010400000,2022-04-26 22:00:00,CUBE/USD,4.4465,4.517,4.2761,4.3426,4349.395132,18887.683300223198
1651006800000,2022-04-26 21:00:00,CUBE/USD,4.3083,4.5426,4.3083,4.4465,2352.138185,10458.7824396025
1651003200000,2022-04-26 20:00:00,CUBE/USD,4.2593,4.4188,4.2189,4.3083,5060.507132,21802.1828767956
1650999600000,2022-04-26 19:00:00,CUBE/USD,4.2471,4.3131,4.2471,4.2593,888.624089,3784.9165822777
1650996000000,2022-04-26 18:00:00,CUBE/USD,4.2238,4.2889,4.1955,4.2471,1915.219771,8134.129889414099
1650992400000,2022-04-26 17:00:00,CUBE/USD,4.3081,4.3112,4.2026,4.2238,1308.211909,5525.6254612342
1650988800000,2022-04-26 16:00:00,CUBE/USD,4.3169,4.3169,4.2779,4.3081,317.040762,1365.8433067721999
1650985200000,2022-04-26 15:00:00,CUBE/USD,4.3793,4.3818,4.2865,4.3169,2744.523231,11847.832335903902
1650981600000,2022-04-26 14:00:00,CUBE/USD,4.4335,4.4538,4.3793,4.3793,1562.74487,6843.728609190999
1650978000000,2022-04-26 13:00:00,CUBE/USD,4.3934,4.6083,4.3774,4.4335,8005.607313,35492.86002218551
1650974400000,2022-04-26 12:00:00,CUBE/USD,4.4305,4.4305,4.3933,4.3934,382.721518,1681.4487171812
1650970800000,2022-04-26 11:00:00,CUBE/USD,4.4229,4.4325,4.4171,4.4305,279.642595,1238.9565171474999
1650967200000,2022-04-26 10:00:00,CUBE/USD,4.4326,4.4409,4.4179,4.4229,946.082247,4184.4271702563
1650963600000,2022-04-26 09:00:00,CUBE/USD,4.4872,4.5024,4.4326,4.4326,708.28992,3139.565899392
1650960000000,2022-04-26 08:00:00,CUBE/USD,4.5392,4.6087,4.4872,4.4872,2360.00547,10589.816544984
1650956400000,2022-04-26 07:00:00,CUBE/USD,4.5292,4.551,4.5154,4.5392,568.716335,2581.5171878319998
1650952800000,2022-04-26 06:00:00,CUBE/USD,4.5432,4.5432,4.5247,4.5292,217.564418,985.3927620056
1650949200000,2022-04-26 05:00:00,CUBE/USD,4.4206,4.5788,4.4119,4.5432,3459.66458,15717.948119855999
1650945600000,2022-04-26 04:00:00,CUBE/USD,4.4084,4.4254,4.4084,4.4206,255.387352,1128.9653282512
1650942000000,2022-04-26 03:00:00,CUBE/USD,4.4032,4.4215,4.3957,4.4084,424.31208,1870.5373734720001
1650938400000,2022-04-26 02:00:00,CUBE/USD,4.4339,4.4339,4.3912,4.4032,653.281551,2876.5293253632003
1650934800000,2022-04-26 01:00:00,CUBE/USD,4.4213,4.4532,4.4189,4.4339,2921.760309,12954.7930340751
1650931200000,2022-04-26 00:00:00,CUBE/USD,4.432,4.4516,4.401,4.4213,892.596144,3946.4353314671994
1650927600000,2022-04-25 23:00:00,CUBE/USD,4.4501,4.456,4.3975,4.432,1365.325811,6051.123994352
1650924000000,2022-04-25 22:00:00,CUBE/USD,4.4692,4.495,4.4483,4.4501,1439.574102,6406.2487113102
1650920400000,2022-04-25 21:00:00,CUBE/USD,4.4144,4.4692,4.2828,4.4692,11178.467769,49958.8081532148
1650916800000,2022-04-25 20:00:00,CUBE/USD,4.3251,4.4292,4.3251,4.4144,2669.401931,11783.807884206399
1650913200000,2022-04-25 19:00:00,CUBE/USD,4.3595,4.3595,4.3156,4.3251,2235.29191,9667.861039940999
1650909600000,2022-04-25 18:00:00,CUBE/USD,4.2904,4.3641,4.2849,4.3595,4782.269406,20848.303475457
1650906000000,2022-04-25 17:00:00,CUBE/USD,4.3696,4.375,4.2712,4.2904,3714.892285,15938.373859563999
1650902400000,2022-04-25 16:00:00,CUBE/USD,4.3854,4.4295,4.348,4.3696,2988.384936,13058.0468163456
1650898800000,2022-04-25 15:00:00,CUBE/USD,4.3969,4.4027,4.3854,4.3854,250.282143,1097.5873099122
1650895200000,2022-04-25 14:00:00,CUBE/USD,4.3605,4.4477,4.3533,4.3969,5805.021907,25524.1008228883
1650891600000,2022-04-25 13:00:00,CUBE/USD,4.3064,4.3766,4.2929,4.3605,1968.168265,8582.1977195325
1650888000000,2022-04-25 12:00:00,CUBE/USD,4.3186,4.352,4.2905,4.3064,2189.189462,9427.5254991568
1650884400000,2022-04-25 11:00:00,CUBE/USD,4.2292,4.3535,4.2292,4.3186,2376.686828,10263.9597354008
1650880800000,2022-04-25 10:00:00,CUBE/USD,4.3972,4.3995,4.1957,4.2292,4249.150614,17970.5077767288
1650877200000,2022-04-25 09:00:00,CUBE/USD,4.3882,4.4,4.3796,4.3972,441.991932,1943.5269233904
1650873600000,2022-04-25 08:00:00,CUBE/USD,4.3994,4.408,4.3882,4.3882,189.853071,833.1132461622001
1650870000000,2022-04-25 07:00:00,CUBE/USD,4.4296,4.4296,4.399,4.3994,1080.04505,4751.550192969999
1650866400000,2022-04-25 06:00:00,CUBE/USD,4.4753,4.4819,4.4296,4.4296,2797.035834,12389.749930286398
1650862800000,2022-04-25 05:00:00,CUBE/USD,4.5356,4.5356,4.473,4.4753,470.498434,2105.6216416802
1650859200000,2022-04-25 04:00:00,CUBE/USD,4.5385,4.5768,4.5036,4.5356,498.607931,2261.4861318435997
1650855600000,2022-04-25 03:00:00,CUBE/USD,4.497,4.5882,4.497,4.5385,1247.328826,5661.0018768009995
1650852000000,2022-04-25 02:00:00,CUBE/USD,4.5068,4.5113,4.478,4.497,434.410584,1953.5443962479999
1650848400000,2022-04-25 01:00:00,CUBE/USD,4.4848,4.5068,4.4653,4.5068,355.812937,1603.5777444716
1650844800000,2022-04-25 00:00:00,CUBE/USD,4.65,4.65,4.4848,4.4848,1830.215999,8208.1527123152
1650841200000,2022-04-24 23:00:00,CUBE/USD,4.6023,4.7345,4.5798,4.65,1887.327206,8776.0715079
1650837600000,2022-04-24 22:00:00,CUBE/USD,4.5971,4.6307,4.5747,4.6023,556.681698,2562.0161787054
1650834000000,2022-04-24 21:00:00,CUBE/USD,4.511,4.6542,4.4949,4.5971,1733.827284,7970.5774072764
1650830400000,2022-04-24 20:00:00,CUBE/USD,4.5299,4.5423,4.511,4.511,317.908807,1434.0866283770001
1650826800000,2022-04-24 19:00:00,CUBE/USD,4.5381,4.651,4.5299,4.5299,2458.902115,11138.580690738498
1650823200000,2022-04-24 18:00:00,CUBE/USD,4.4876,4.5381,4.4628,4.5381,544.646532,2471.6604268692
1650819600000,2022-04-24 17:00:00,CUBE/USD,4.4616,4.5182,4.4616,4.4876,655.026353,2939.4962617227998
1650816000000,2022-04-24 16:00:00,CUBE/USD,4.4755,4.4823,4.46,4.4616,236.200677,1053.8329405032
1650812400000,2022-04-24 15:00:00,CUBE/USD,4.5012,4.5129,4.46,4.4755,717.746341,3212.2737491455005
1650808800000,2022-04-24 14:00:00,CUBE/USD,4.4902,4.5012,4.4822,4.5012,120.959092,544.4610649104
1650805200000,2022-04-24 13:00:00,CUBE/USD,4.5168,4.5216,4.478,4.4902,693.397432,3113.4931491663997
1650801600000,2022-04-24 12:00:00,CUBE/USD,4.5042,4.5226,4.5042,4.5168,54.616843,246.6933564624
1650798000000,2022-04-24 11:00:00,CUBE/USD,4.5239,4.5358,4.5018,4.5042,555.868091,2503.7410554822004
1650794400000,2022-04-24 10:00:00,CUBE/USD,4.5227,4.5456,4.5219,4.5239,201.471901,911.4387329339
1650790800000,2022-04-24 09:00:00,CUBE/USD,4.5261,4.5306,4.515,4.5227,134.960404,610.3854191708001
1650787200000,2022-04-24 08:00:00,CUBE/USD,4.5274,4.5339,4.5182,4.5261,293.29694,1327.491280134
1650783600000,2022-04-24 07:00:00,CUBE/USD,4.5272,4.5556,4.5248,4.5274,1646.684956,7455.2014697944005
1650780000000,2022-04-24 06:00:00,CUBE/USD,4.5182,4.5289,4.5182,4.5272,62.466017,282.7961521624
1650776400000,2022-04-24 05:00:00,CUBE/USD,4.523,4.5307,4.5,4.5182,532.871008,2407.6177883456
1650772800000,2022-04-24 04:00:00,CUBE/USD,4.531,4.5324,4.5159,4.523,181.382185,820.391622755
1650769200000,2022-04-24 03:00:00,CUBE/USD,4.5144,4.531,4.5,4.531,591.830592,2681.584412352
1650765600000,2022-04-24 02:00:00,CUBE/USD,4.55,4.555,4.5122,4.5144,1594.948416,7200.2351291904
1650762000000,2022-04-24 01:00:00,CUBE/USD,4.5641,4.5641,4.55,4.55,224.289502,1020.5172341
1650758400000,2022-04-24 00:00:00,CUBE/USD,4.5566,4.5654,4.55,4.5641,686.035385,3131.1341006785
1650754800000,2022-04-23 23:00:00,CUBE/USD,4.5838,4.6086,4.5501,4.5566,758.059882,3454.1756583212004
1650751200000,2022-04-23 22:00:00,CUBE/USD,4.6277,4.6277,4.5299,4.5838,1988.619908,9115.435934290399
1650747600000,2022-04-23 21:00:00,CUBE/USD,4.5946,4.6479,4.5837,4.6277,481.653706,2228.9488552561997
1650744000000,2022-04-23 20:00:00,CUBE/USD,4.5904,4.5946,4.5685,4.5946,33.017071,151.7002344166
1650740400000,2022-04-23 19:00:00,CUBE/USD,4.5852,4.6,4.5712,4.5904,1768.746512,8119.253988684799
1650736800000,2022-04-23 18:00:00,CUBE/USD,4.8267,4.8517,4.5852,4.5852,5542.111066,25411.687659823205
1650733200000,2022-04-23 17:00:00,CUBE/USD,4.805,4.8558,4.805,4.8267,9.946837,48.0103981479
1650729600000,2022-04-23 16:00:00,CUBE/USD,4.817,4.8474,4.805,4.805,276.702456,1329.55530108
1650726000000,2022-04-23 15:00:00,CUBE/USD,4.8083,4.8222,4.7936,4.817,51.853067,249.77622373900002
1650722400000,2022-04-23 14:00:00,CUBE/USD,4.858,4.865,4.7275,4.8083,2477.930784,11914.6345887072
1650718800000,2022-04-23 13:00:00,CUBE/USD,4.8235,4.8602,4.8082,4.858,507.88284,2467.2948367199997
1650715200000,2022-04-23 12:00:00,CUBE/USD,4.7129,4.8622,4.6901,4.8235,1352.160832,6522.147773152
1650711600000,2022-04-23 11:00:00,CUBE/USD,4.7279,4.7433,4.7026,4.7129,173.012612,815.3911390948
1650708000000,2022-04-23 10:00:00,CUBE/USD,4.7108,4.7419,4.6949,4.7279,569.099354,2690.6448357766
1650704400000,2022-04-23 09:00:00,CUBE/USD,4.729,4.7381,4.7108,4.7108,525.598556,2475.9896776048
1650700800000,2022-04-23 08:00:00,CUBE/USD,4.7068,4.7433,4.7068,4.729,173.761739,821.7192637310001
1650697200000,2022-04-23 07:00:00,CUBE/USD,4.7144,4.7397,4.6999,4.7068,319.598903,1504.2881166404002
1650693600000,2022-04-23 06:00:00,CUBE/USD,4.7093,4.7304,4.6711,4.7144,734.881633,3464.5259706152
1650690000000,2022-04-23 05:00:00,CUBE/USD,4.6847,4.7304,4.6847,4.7093,172.813725,813.8316751425
1650686400000,2022-04-23 04:00:00,CUBE/USD,4.7043,4.7386,4.6743,4.6847,752.281732,3524.2142299004004
1650682800000,2022-04-23 03:00:00,CUBE/USD,4.7145,4.7145,4.6942,4.7043,792.109046,3726.3185850978
1650679200000,2022-04-23 02:00:00,CUBE/USD,4.721,4.752,4.7136,4.7145,513.150972,2419.2502574940004
1650675600000,2022-04-23 01:00:00,CUBE/USD,4.7137,4.7535,4.6988,4.721,1182.512582,5582.641899622
1650672000000,2022-04-23 00:00:00,CUBE/USD,4.6836,4.7229,4.6836,4.7137,399.114356,1881.3053398772
1650668400000,2022-04-22 23:00:00,CUBE/USD,4.6937,4.6937,4.6685,4.6836,710.273704,3326.6379200543997
1650664800000,2022-04-22 22:00:00,CUBE/USD,4.6623,4.702,4.6535,4.6937,469.062341,2201.6379099517
1650661200000,2022-04-22 21:00:00,CUBE/USD,4.5827,4.68,4.5827,4.6623,2663.105501,12416.1967773123
1650657600000,2022-04-22 20:00:00,CUBE/USD,4.5734,4.5982,4.57,4.5827,612.369235,2806.3044932345
1650654000000,2022-04-22 19:00:00,CUBE/USD,4.5612,4.6035,4.5517,4.5734,1252.956764,5730.272464477601
1650650400000,2022-04-22 18:00:00,CUBE/USD,4.6183,4.6183,4.4684,4.5612,9163.33306,41795.794753272006
1650646800000,2022-04-22 17:00:00,CUBE/USD,4.6155,4.6466,4.5843,4.6183,1532.085559,7075.6307371297
1650643200000,2022-04-22 16:00:00,CUBE/USD,4.6595,4.663,4.6155,4.6155,2628.374424,12131.262153972
1650639600000,2022-04-22 15:00:00,CUBE/USD,4.681,4.699,4.659,4.6595,578.760445,2696.7342934775
1650636000000,2022-04-22 14:00:00,CUBE/USD,4.72,4.7263,4.6757,4.681,1561.356004,7308.707454724
1650632400000,2022-04-22 13:00:00,CUBE/USD,4.7393,4.7582,4.72,4.72,734.822698,3468.3631345599997
1650628800000,2022-04-22 12:00:00,CUBE/USD,4.7308,4.7541,4.7123,4.7393,741.783539,3515.5347263827002
1650625200000,2022-04-22 11:00:00,CUBE/USD,4.7482,4.7482,4.7162,4.7308,1668.835514,7894.927049631201
1650621600000,2022-04-22 10:00:00,CUBE/USD,4.7639,4.7782,4.7373,4.7482,1155.552695,5486.795306399
1650618000000,2022-04-22 09:00:00,CUBE/USD,4.7767,4.8009,4.7526,4.7639,213.260842,1015.9533252037999
1650614400000,2022-04-22 08:00:00,CUBE/USD,4.8424,4.8424,4.7516,4.7767,2231.037548,10656.9970555316
1650610800000,2022-04-22 07:00:00,CUBE/USD,4.8575,4.8575,4.799,4.8424,770.823895,3732.6376291479996
1650607200000,2022-04-22 06:00:00,CUBE/USD,4.8298,4.9332,4.8,4.8575,1208.335259,5869.488520592499
1650603600000,2022-04-22 05:00:00,CUBE/USD,4.8558,4.88,4.7879,4.8298,678.604881,3277.5258542537995
1650600000000,2022-04-22 04:00:00,CUBE/USD,4.8196,4.8964,4.7856,4.8558,1283.23644,6231.139505352
1650596400000,2022-04-22 03:00:00,CUBE/USD,4.8427,4.8679,4.8133,4.8196,564.265244,2719.5327699824006
1650592800000,2022-04-22 02:00:00,CUBE/USD,4.8404,4.8651,4.8404,4.8427,138.350711,669.9909881596999
1650589200000,2022-04-22 01:00:00,CUBE/USD,4.88,4.88,4.8038,4.8404,1710.249719,8278.292739847599
1650585600000,2022-04-22 00:00:00,CUBE/USD,4.8845,4.9487,4.8675,4.88,96.259188,469.74483743999997
1650582000000,2022-04-21 23:00:00,CUBE/USD,4.9393,4.9584,4.8713,4.8845,940.180504,4592.311671788
1650578400000,2022-04-21 22:00:00,CUBE/USD,5.0243,5.0256,4.8998,4.9393,1296.117522,6401.913276414601
1650574800000,2022-04-21 21:00:00,CUBE/USD,5.0082,5.0893,4.9515,5.0243,1923.327874,9663.376237338201
1650571200000,2022-04-21 20:00:00,CUBE/USD,4.9888,5.123,4.9888,5.0082,810.988996,4061.5950897672005
1650567600000,2022-04-21 19:00:00,CUBE/USD,4.9356,5.1243,4.8972,4.9888,2091.854736,10435.8449069568
1650564000000,2022-04-21 18:00:00,CUBE/USD,4.9472,4.9472,4.8974,4.9356,269.96038,1332.416451528
1650560400000,2022-04-21 17:00:00,CUBE/USD,4.9611,4.9611,4.9266,4.9472,175.579573,868.6272635455999
1650556800000,2022-04-21 16:00:00,CUBE/USD,4.99,5.0133,4.8281,4.9611,4784.743847,23737.5926993517
1650553200000,2022-04-21 15:00:00,CUBE/USD,5.0425,5.0615,4.9753,4.99,734.668213,3665.99438287
1650549600000,2022-04-21 14:00:00,CUBE/USD,5.1307,5.1361,5.0425,5.0425,1489.828995,7512.462707287501
1650546000000,2022-04-21 13:00:00,CUBE/USD,5.0481,5.1442,5.0227,5.1307,2134.456086,10951.2538404402
1650542400000,2022-04-21 12:00:00,CUBE/USD,4.939,5.1005,4.9071,5.0481,2876.662704,14521.6809960624
1650538800000,2022-04-21 11:00:00,CUBE/USD,4.9494,4.9991,4.9106,4.939,664.633875,3282.626708625
1650535200000,2022-04-21 10:00:00,CUBE/USD,4.8671,4.9518,4.8671,4.9494,486.284361,2406.8158163333997
1650531600000,2022-04-21 09:00:00,CUBE/USD,4.9,4.9,4.8671,4.8671,26.034199,126.7110499529
1650528000000,2022-04-21 08:00:00,CUBE/USD,4.8645,4.9,4.8645,4.9,2.370457,11.6152393
1650524400000,2022-04-21 07:00:00,CUBE/USD,4.831,4.9,4.8124,4.8645,1851.736223,9007.7708567835
1650520800000,2022-04-21 06:00:00,CUBE/USD,4.821,4.8682,4.821,4.831,134.084556,647.762490036
1650517200000,2022-04-21 05:00:00,CUBE/USD,4.8587,4.8693,4.8144,4.821,227.799537,1098.2215678769999
1650513600000,2022-04-21 04:00:00,CUBE/USD,4.9303,4.9341,4.8502,4.8587,744.082402,3615.2731665973997
1650510000000,2022-04-21 03:00:00,CUBE/USD,5.0812,5.1165,4.9,4.9303,3235.951563,15954.2119910589
1650506400000,2022-04-21 02:00:00,CUBE/USD,5.1142,5.142,5.0777,5.0812,596.17349,3029.276737388
1650502800000,2022-04-21 01:00:00,CUBE/USD,5.0656,5.2377,5.0402,5.1142,349.711763,1788.4958983346003
1650499200000,2022-04-21 00:00:00,CUBE/USD,5.0838,5.0838,5.0656,5.0656,1.074728,5.444142156799999
1650495600000,2022-04-20 23:00:00,CUBE/USD,5.1529,5.1529,5.0594,5.0838,871.396664,4430.0063604432
1650492000000,2022-04-20 22:00:00,CUBE/USD,5.0896,5.1754,5.0895,5.1529,873.989595,4503.5809840755
1650488400000,2022-04-20 21:00:00,CUBE/USD,5.1993,5.25,5.001,5.0896,1719.805634,8753.1227548064
1650484800000,2022-04-20 20:00:00,CUBE/USD,5.0999,5.25,5.0143,5.1993,4667.037766,24265.3294567638
1650481200000,2022-04-20 19:00:00,CUBE/USD,5.1187,5.1615,5.0654,5.0999,2344.6276,11957.366297239998
1650477600000,2022-04-20 18:00:00,CUBE/USD,5.011,5.2499,4.9997,5.1187,4600.9084,23550.66982708
1650474000000,2022-04-20 17:00:00,CUBE/USD,4.7634,5.1192,4.7634,5.011,4632.100588,23211.456046468003
1650470400000,2022-04-20 16:00:00,CUBE/USD,4.7359,4.843,4.7359,4.7634,1554.850425,7406.374514445
1650466800000,2022-04-20 15:00:00,CUBE/USD,4.8203,4.9332,4.7359,4.7359,2703.3631,12802.857305290001
1650463200000,2022-04-20 14:00:00,CUBE/USD,4.8197,4.8581,4.7799,4.8203,457.391027,2204.7619674480998
1650459600000,2022-04-20 13:00:00,CUBE/USD,4.8655,4.9457,4.7976,4.8197,2323.731803,11199.6901709191
1650456000000,2022-04-20 12:00:00,CUBE/USD,4.8336,4.968,4.8336,4.8655,3413.153428,16606.698003934
1650452400000,2022-04-20 11:00:00,CUBE/USD,4.8235,4.8808,4.8195,4.8336,1268.148529,6129.7227297744
1650448800000,2022-04-20 10:00:00,CUBE/USD,4.7955,4.8848,4.76,4.8235,1070.415792,5163.150572712
1650445200000,2022-04-20 09:00:00,CUBE/USD,4.8101,4.818,4.7663,4.7955,511.214721,2451.5301945554997
