https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MPL,Volume USD
1648728000000,2022-03-31 12:00:00,MPL/USD,52.68,52.68,50.745,51.826,0.570789,29.581710714
1648724400000,2022-03-31 11:00:00,MPL/USD,53.001,53.494,52.668,52.68,248.06764,13068.203275200001
1648720800000,2022-03-31 10:00:00,MPL/USD,53.305,53.305,53.001,53.001,204.799404,10854.573211404
1648717200000,2022-03-31 09:00:00,MPL/USD,53.023,53.305,53.023,53.305,0.056186,2.99499473
1648713600000,2022-03-31 08:00:00,MPL/USD,53.0,53.184,53.0,53.023,1.019208,54.041465783999996
1648710000000,2022-03-31 07:00:00,MPL/USD,53.0,53.008,53.0,53.0,202.02276,10707.20628
1648706400000,2022-03-31 06:00:00,MPL/USD,53.001,53.001,53.0,53.0,9.897255,524.5545149999999
1648702800000,2022-03-31 05:00:00,MPL/USD,52.905,53.222,52.905,53.001,643.674389,34115.386291389
1648699200000,2022-03-31 04:00:00,MPL/USD,52.381,56.962,51.99,52.905,796.841633,42156.906593865
1648695600000,2022-03-31 03:00:00,MPL/USD,51.523,56.962,51.523,52.381,223.01409,11681.70104829
1648692000000,2022-03-31 02:00:00,MPL/USD,51.729,52.204,51.284,51.523,184.071282,9483.904662486
1648688400000,2022-03-31 01:00:00,MPL/USD,54.955,54.955,50.746,51.729,131.937133,6824.975952956999
1648684800000,2022-03-31 00:00:00,MPL/USD,56.546,56.546,52.0,54.955,20.934472,1150.4539087599999
1648681200000,2022-03-30 23:00:00,MPL/USD,52.92,57.306,50.745,56.546,110.94297,6273.3811816200005
1648677600000,2022-03-30 22:00:00,MPL/USD,52.372,52.92,52.372,52.92,1.840061,97.37602812
1648674000000,2022-03-30 21:00:00,MPL/USD,51.491,52.666,51.491,52.372,86.684436,4539.837282192
1648670400000,2022-03-30 20:00:00,MPL/USD,52.953,53.076,51.491,51.491,34.151086,1758.4735692259999
1648666800000,2022-03-30 19:00:00,MPL/USD,51.361,52.953,51.127,52.953,68.519845,3628.3313522850003
1648663200000,2022-03-30 18:00:00,MPL/USD,50.609,51.361,50.609,51.361,164.483359,8448.029801599
1648659600000,2022-03-30 17:00:00,MPL/USD,51.6,51.6,50.609,50.609,53.965879,2731.1591703110003
1648656000000,2022-03-30 16:00:00,MPL/USD,51.0,52.019,51.0,51.6,7.709057,397.7873412
1648652400000,2022-03-30 15:00:00,MPL/USD,50.959,51.69,50.75,51.0,416.267224,21229.628424
1648648800000,2022-03-30 14:00:00,MPL/USD,0.0,50.959,0.0,50.959,0.24,12.23016
1648645200000,2022-03-30 13:00:00,MPL/USD,0.0,0.0,0.0,0.0,0.0,0.0
1648641600000,2022-03-30 12:00:00,MPL/USD,0.0,0.0,0.0,0.0,0.0,0.0
1648638000000,2022-03-30 11:00:00,MPL/USD,0.0,0.0,0.0,0.0,0.0,0.0
1648634400000,2022-03-30 10:00:00,MPL/USD,0.0,0.0,0.0,0.0,0.0,0.0
1648630800000,2022-03-30 09:00:00,MPL/USD,0.0,0.0,0.0,0.0,0.0,0.0
1648627200000,2022-03-30 08:00:00,MPL/USD,0.0,0.0,0.0,0.0,0.0,0.0
1648623600000,2022-03-30 07:00:00,MPL/USD,0.0,0.0,0.0,0.0,0.0,0.0
1648620000000,2022-03-30 06:00:00,MPL/USD,0.0,0.0,0.0,0.0,0.0,0.0
1648616400000,2022-03-30 05:00:00,MPL/USD,0.0,0.0,0.0,0.0,0.0,0.0
1648612800000,2022-03-30 04:00:00,MPL/USD,0.0,0.0,0.0,0.0,0.0,0.0
1648609200000,2022-03-30 03:00:00,MPL/USD,0.0,0.0,0.0,0.0,0.0,0.0
1648605600000,2022-03-30 02:00:00,MPL/USD,0.0,0.0,0.0,0.0,0.0,0.0
1648602000000,2022-03-30 01:00:00,MPL/USD,0.0,0.0,0.0,0.0,0.0,0.0
1648598400000,2022-03-30 00:00:00,MPL/USD,0.0,0.0,0.0,0.0,0.0,0.0
1648594800000,2022-03-29 23:00:00,MPL/USD,0.0,0.0,0.0,0.0,0.0,0.0
1648591200000,2022-03-29 22:00:00,MPL/USD,0.0,0.0,0.0,0.0,0.0,0.0
1648587600000,2022-03-29 21:00:00,MPL/USD,0.0,0.0,0.0,0.0,0.0,0.0
1648584000000,2022-03-29 20:00:00,MPL/USD,0.0,0.0,0.0,0.0,0.0,0.0
1648580400000,2022-03-29 19:00:00,MPL/USD,0.0,0.0,0.0,0.0,0.0,0.0
1648576800000,2022-03-29 18:00:00,MPL/USD,0.0,0.0,0.0,0.0,0.0,0.0
1648573200000,2022-03-29 17:00:00,MPL/USD,0.0,0.0,0.0,0.0,0.0,0.0
1648569600000,2022-03-29 16:00:00,MPL/USD,0.0,0.0,0.0,0.0,0.0,0.0
1648566000000,2022-03-29 15:00:00,MPL/USD,0.0,0.0,0.0,0.0,0.0,0.0
1648562400000,2022-03-29 14:00:00,MPL/USD,0.0,0.0,0.0,0.0,0.0,0.0
1648558800000,2022-03-29 13:00:00,MPL/USD,0.0,0.0,0.0,0.0,0.0,0.0
1648555200000,2022-03-29 12:00:00,MPL/USD,0.0,0.0,0.0,0.0,0.0,0.0
1648551600000,2022-03-29 11:00:00,MPL/USD,0.0,0.0,0.0,0.0,0.0,0.0
1648548000000,2022-03-29 10:00:00,MPL/USD,0.0,0.0,0.0,0.0,0.0,0.0
1648544400000,2022-03-29 09:00:00,MPL/USD,0.0,0.0,0.0,0.0,0.0,0.0
1648540800000,2022-03-29 08:00:00,MPL/USD,0.0,0.0,0.0,0.0,0.0,0.0
1648537200000,2022-03-29 07:00:00,MPL/USD,0.0,0.0,0.0,0.0,0.0,0.0
1648533600000,2022-03-29 06:00:00,MPL/USD,0.0,0.0,0.0,0.0,0.0,0.0
1648530000000,2022-03-29 05:00:00,MPL/USD,0.0,0.0,0.0,0.0,0.0,0.0
1648526400000,2022-03-29 04:00:00,MPL/USD,0.0,0.0,0.0,0.0,0.0,0.0
1648522800000,2022-03-29 03:00:00,MPL/USD,0.0,0.0,0.0,0.0,0.0,0.0
1648519200000,2022-03-29 02:00:00,MPL/USD,0.0,0.0,0.0,0.0,0.0,0.0
1648515600000,2022-03-29 01:00:00,MPL/USD,0.0,0.0,0.0,0.0,0.0,0.0
1648512000000,2022-03-29 00:00:00,MPL/USD,0.0,0.0,0.0,0.0,0.0,0.0
1648508400000,2022-03-28 23:00:00,MPL/USD,0.0,0.0,0.0,0.0,0.0,0.0
1648504800000,2022-03-28 22:00:00,MPL/USD,0.0,0.0,0.0,0.0,0.0,0.0
1648501200000,2022-03-28 21:00:00,MPL/USD,0.0,0.0,0.0,0.0,0.0,0.0
1648497600000,2022-03-28 20:00:00,MPL/USD,0.0,0.0,0.0,0.0,0.0,0.0
1648494000000,2022-03-28 19:00:00,MPL/USD,0.0,0.0,0.0,0.0,0.0,0.0
1648490400000,2022-03-28 18:00:00,MPL/USD,0.0,0.0,0.0,0.0,0.0,0.0
1648486800000,2022-03-28 17:00:00,MPL/USD,0.0,0.0,0.0,0.0,0.0,0.0
