unix,date,symbol,open,high,low,close,Volume BOND,Volume USD
1650758400000,2022-04-24 00:00:00,BOND/USD,7.3271,7.3556,7.3064,7.3437,1.418482,10.4169062634
1650754800000,2022-04-23 23:00:00,BOND/USD,7.4233,7.4233,7.3066,7.3271,59.202395,433.7818684045
1650751200000,2022-04-23 22:00:00,BOND/USD,7.3848,7.4233,7.3667,7.4233,2694.437728,20001.6195862624
1650747600000,2022-04-23 21:00:00,BOND/USD,7.397,7.4297,7.3848,7.3848,1.744607,12.8835737736
1650744000000,2022-04-23 20:00:00,BOND/USD,7.3946,7.4136,7.3907,7.397,1.05069,7.77195393
1650740400000,2022-04-23 19:00:00,BOND/USD,7.3898,7.4178,7.3871,7.3946,1.977466,14.6225700836
1650736800000,2022-04-23 18:00:00,BOND/USD,7.4129,7.4435,7.3871,7.3898,2.919257,21.5727253786
1650733200000,2022-04-23 17:00:00,BOND/USD,7.4675,7.4675,7.3927,7.4129,1016.840594,7537.737639262599
1650729600000,2022-04-23 16:00:00,BOND/USD,7.4745,7.4938,7.4497,7.4675,67.945831,507.3854929925
1650726000000,2022-04-23 15:00:00,BOND/USD,7.4709,7.4787,7.4487,7.4745,1.149102,8.588962899
1650722400000,2022-04-23 14:00:00,BOND/USD,7.4709,7.471,7.4413,7.4709,1.611343,12.0381824187
1650718800000,2022-04-23 13:00:00,BOND/USD,7.4709,7.4709,7.4413,7.4709,0.787544,5.883662469600001
1650715200000,2022-04-23 12:00:00,BOND/USD,7.4578,7.4787,7.4359,7.4709,6.970083,52.0727930847
1650711600000,2022-04-23 11:00:00,BOND/USD,7.4945,7.4945,7.4431,7.4578,0.501886,3.7429654108
1650708000000,2022-04-23 10:00:00,BOND/USD,7.45,7.4945,7.4452,7.4945,27.321466,204.760726937
1650704400000,2022-04-23 09:00:00,BOND/USD,7.4626,7.4626,7.44,7.45,1.66213,12.3828685
1650700800000,2022-04-23 08:00:00,BOND/USD,7.4456,7.4626,7.4414,7.4626,0.48874,3.647271124
1650697200000,2022-04-23 07:00:00,BOND/USD,7.4337,7.4626,7.4337,7.4456,11.780319,87.7115431464
1650693600000,2022-04-23 06:00:00,BOND/USD,7.4093,7.4337,7.4093,7.4337,5.715016,42.4837144392
1650690000000,2022-04-23 05:00:00,BOND/USD,7.3943,7.4219,7.3777,7.4093,797.903778,5911.9084623354
1650686400000,2022-04-23 04:00:00,BOND/USD,7.3841,7.4031,7.3264,7.3943,30.95839,228.915623177
1650682800000,2022-04-23 03:00:00,BOND/USD,7.3985,7.3985,7.3677,7.3841,9.292119,68.6139359079
1650679200000,2022-04-23 02:00:00,BOND/USD,7.4497,7.4497,7.3848,7.3985,45.644292,337.699294362
1650675600000,2022-04-23 01:00:00,BOND/USD,7.4555,7.459,7.4478,7.4497,9.130703,68.0209981391
1650672000000,2022-04-23 00:00:00,BOND/USD,7.5447,7.5447,7.4555,7.4555,812.589466,6058.260763763
1650668400000,2022-04-22 23:00:00,BOND/USD,7.5862,7.5862,7.5447,7.5447,7.10275,53.588117925
1650664800000,2022-04-22 22:00:00,BOND/USD,7.5712,7.6069,7.554,7.5862,752.784384,5710.7728939008
1650661200000,2022-04-22 21:00:00,BOND/USD,7.572,7.6007,7.5569,7.5712,2.588233,19.5960296896
1650657600000,2022-04-22 20:00:00,BOND/USD,7.5296,7.6085,7.507,7.572,37.945292,287.32175102400004
1650654000000,2022-04-22 19:00:00,BOND/USD,7.5823,7.5832,7.5296,7.5296,8.589221,64.6733984416
1650650400000,2022-04-22 18:00:00,BOND/USD,7.4193,7.5823,7.3994,7.5823,701.658478,5320.185077739399
1650646800000,2022-04-22 17:00:00,BOND/USD,7.3965,7.4267,7.351,7.4193,278.44073,2065.835308089
1650643200000,2022-04-22 16:00:00,BOND/USD,7.3658,7.397,7.3373,7.3965,13.279454,98.221481511
1650639600000,2022-04-22 15:00:00,BOND/USD,7.4367,7.4388,7.3658,7.3658,38.219203,281.5150054574
1650636000000,2022-04-22 14:00:00,BOND/USD,7.5376,7.5437,7.4245,7.4367,93.893174,698.2553670858
1650632400000,2022-04-22 13:00:00,BOND/USD,7.5627,7.5897,7.5044,7.5376,646.979209,4876.6704857584
1650628800000,2022-04-22 12:00:00,BOND/USD,7.5664,7.6035,7.5596,7.5627,681.657877,5155.1740263879
1650625200000,2022-04-22 11:00:00,BOND/USD,7.5418,7.5901,7.5418,7.5664,641.55091,4854.230805424
1650621600000,2022-04-22 10:00:00,BOND/USD,7.5048,7.5437,7.4684,7.5418,10.847462,81.80938891160001
1650618000000,2022-04-22 09:00:00,BOND/USD,7.5449,7.5701,7.5044,7.5048,21.234993,159.3643754664
1650614400000,2022-04-22 08:00:00,BOND/USD,7.6114,7.6274,7.5447,7.5449,7.125645,53.7622789605
1650610800000,2022-04-22 07:00:00,BOND/USD,7.6366,7.6548,7.5447,7.6114,48.018721,365.4896930194
1650607200000,2022-04-22 06:00:00,BOND/USD,7.6781,7.6823,7.6082,7.6366,823.415296,6288.093249433599
1650603600000,2022-04-22 05:00:00,BOND/USD,7.6697,7.6781,7.6696,7.6781,620.218852,4762.1023675412
1650600000000,2022-04-22 04:00:00,BOND/USD,7.6515,7.6697,7.6515,7.6697,0.669808,5.137226417599999
1650596400000,2022-04-22 03:00:00,BOND/USD,7.6161,7.6577,7.6161,7.6515,622.774216,4765.156913724
1650592800000,2022-04-22 02:00:00,BOND/USD,7.6188,7.6558,7.6062,7.6161,613.816339,4674.8866194579
1650589200000,2022-04-22 01:00:00,BOND/USD,7.6215,7.6366,7.6033,7.6188,10.00258,76.207656504
1650585600000,2022-04-22 00:00:00,BOND/USD,7.5554,7.6577,7.5542,7.6215,41.863746,319.064540139
1650582000000,2022-04-21 23:00:00,BOND/USD,7.5687,7.6005,7.5405,7.5554,145.034329,1095.7923693266
1650578400000,2022-04-21 22:00:00,BOND/USD,7.6291,7.6445,7.5447,7.5687,43.397273,328.4609401551
1650574800000,2022-04-21 21:00:00,BOND/USD,7.6003,7.6517,7.5993,7.6291,34.961655,266.7259621605
1650571200000,2022-04-21 20:00:00,BOND/USD,7.6842,7.6872,7.5401,7.6003,270.713339,2057.5025904017
1650567600000,2022-04-21 19:00:00,BOND/USD,7.7602,7.7729,7.6801,7.6842,106.573755,818.934048171
1650564000000,2022-04-21 18:00:00,BOND/USD,7.8013,7.8013,7.7565,7.7602,34.349939,266.5623966278
1650560400000,2022-04-21 17:00:00,BOND/USD,7.8,7.8494,7.791,7.8013,58.693839,457.8882461907
1650556800000,2022-04-21 16:00:00,BOND/USD,7.8178,7.8305,7.7967,7.8,613.65112,4786.478736
1650553200000,2022-04-21 15:00:00,BOND/USD,7.8669,7.8714,7.8163,7.8178,60.250594,471.0270937732
1650549600000,2022-04-21 14:00:00,BOND/USD,7.9148,7.9427,7.8669,7.8669,58.137627,457.3628978463
1650546000000,2022-04-21 13:00:00,BOND/USD,7.9511,7.9659,7.9147,7.9148,314.315289,2487.7426493772
1650542400000,2022-04-21 12:00:00,BOND/USD,7.9925,7.9925,7.8943,7.9511,34.253617,272.3539341287
1650538800000,2022-04-21 11:00:00,BOND/USD,7.8825,7.9976,7.8825,7.9925,717.55931,5735.092785174999
1650535200000,2022-04-21 10:00:00,BOND/USD,7.7958,7.8825,7.791,7.8825,26.642298,210.007913985
1650531600000,2022-04-21 09:00:00,BOND/USD,7.8574,7.871,7.7958,7.7958,617.081647,4810.645103682599
1650528000000,2022-04-21 08:00:00,BOND/USD,7.8599,7.871,7.8573,7.8574,3.280345,25.774982803
1650524400000,2022-04-21 07:00:00,BOND/USD,7.8173,7.8649,7.8067,7.8599,4.352532,34.2104662668
1650520800000,2022-04-21 06:00:00,BOND/USD,7.8163,7.8302,7.7949,7.8173,19.221345,150.2590202685
1650517200000,2022-04-21 05:00:00,BOND/USD,7.9225,7.9226,7.8163,7.8163,34.121509,266.70395079670004
1650513600000,2022-04-21 04:00:00,BOND/USD,7.9051,7.9259,7.888,7.9225,21.106928,167.21963708
1650510000000,2022-04-21 03:00:00,BOND/USD,7.873,7.9101,7.8709,7.9051,2.82597,22.339575447
1650506400000,2022-04-21 02:00:00,BOND/USD,7.8593,7.9015,7.7975,7.873,220.646168,1737.147280664
1650502800000,2022-04-21 01:00:00,BOND/USD,7.8276,7.871,7.791,7.8593,2.654511,20.8625983023
1650499200000,2022-04-21 00:00:00,BOND/USD,7.8115,7.8276,7.8068,7.8276,0.035136,0.2750305536
1650495600000,2022-04-20 23:00:00,BOND/USD,7.8445,7.8486,7.806,7.8115,623.18895,4868.040482924999
1650492000000,2022-04-20 22:00:00,BOND/USD,7.8423,7.8486,7.8344,7.8445,7.608024,59.681144268
1650488400000,2022-04-20 21:00:00,BOND/USD,7.832,7.8486,7.8232,7.8423,22.271835,174.6624116205
1650484800000,2022-04-20 20:00:00,BOND/USD,7.808,7.832,7.8075,7.832,4.889728,38.296349696
1650481200000,2022-04-20 19:00:00,BOND/USD,7.7575,7.8298,7.7565,7.808,636.473062,4969.581668096
1650477600000,2022-04-20 18:00:00,BOND/USD,7.8367,7.8502,7.7565,7.7575,673.267826,5222.875160195001
1650474000000,2022-04-20 17:00:00,BOND/USD,7.8908,7.8908,7.8278,7.8367,25.342873,198.6044928391
1650470400000,2022-04-20 16:00:00,BOND/USD,7.7806,7.8908,7.7728,7.8908,695.341227,5486.7985540116
1650466800000,2022-04-20 15:00:00,BOND/USD,7.9479,7.9479,7.768,7.7806,120.906049,940.7216048494
1650463200000,2022-04-20 14:00:00,BOND/USD,8.003,8.0144,7.8905,7.9479,756.210462,6010.2851309298
1650459600000,2022-04-20 13:00:00,BOND/USD,8.0437,8.138,8.0025,8.003,158.230601,1266.319499803
1650456000000,2022-04-20 12:00:00,BOND/USD,7.8756,8.0617,7.8756,8.0437,144.239954,1160.2229179898
1650452400000,2022-04-20 11:00:00,BOND/USD,7.8486,7.9101,7.8162,7.8756,65.266249,514.0108706244
1650448800000,2022-04-20 10:00:00,BOND/USD,7.8087,7.8486,7.7983,7.8486,23.261885,182.573230611
1650445200000,2022-04-20 09:00:00,BOND/USD,7.8275,7.8275,7.7949,7.8087,101.85018,795.3175005659999
1650441600000,2022-04-20 08:00:00,BOND/USD,7.8096,7.8316,7.8084,7.8275,1.495337,11.7047503675
1650438000000,2022-04-20 07:00:00,BOND/USD,7.8266,7.832,7.8024,7.8096,0.794599,6.2055003504
1650434400000,2022-04-20 06:00:00,BOND/USD,7.8249,7.832,7.8178,7.8266,130.635781,1022.4340035746
1650430800000,2022-04-20 05:00:00,BOND/USD,7.7762,7.832,7.7634,7.8249,27.027228,211.4853563772
1650427200000,2022-04-20 04:00:00,BOND/USD,7.7751,7.8119,7.7565,7.7762,2.353248,18.2993270976
1650423600000,2022-04-20 03:00:00,BOND/USD,7.7434,7.8275,7.7401,7.7751,658.853071,5122.6485123321
1650420000000,2022-04-20 02:00:00,BOND/USD,7.7358,7.7644,7.7239,7.7434,1.2293,9.51896162
1650416400000,2022-04-20 01:00:00,BOND/USD,7.7391,7.7554,7.7204,7.7358,47.567825,367.975180635
1650412800000,2022-04-20 00:00:00,BOND/USD,7.7932,7.8067,7.7391,7.7391,23.453679,181.5103671489
1650409200000,2022-04-19 23:00:00,BOND/USD,7.7598,7.7932,7.7374,7.7932,19.883246,154.9541127272
1650405600000,2022-04-19 22:00:00,BOND/USD,7.7739,7.7819,7.7182,7.7598,41.939402,325.4413716396
1650402000000,2022-04-19 21:00:00,BOND/USD,7.7417,7.7826,7.7416,7.7739,1.723078,13.3950360642
1650398400000,2022-04-19 20:00:00,BOND/USD,7.8064,7.8064,7.7391,7.7417,652.300817,5049.917234968901
1650394800000,2022-04-19 19:00:00,BOND/USD,7.7986,7.8067,7.7959,7.8064,1.810684,14.1349235776
1650391200000,2022-04-19 18:00:00,BOND/USD,7.766,7.8067,7.7559,7.7986,0.768194,5.990837728400001
1650387600000,2022-04-19 17:00:00,BOND/USD,7.7671,7.795,7.7532,7.766,14.133066,109.757390556
1650384000000,2022-04-19 16:00:00,BOND/USD,7.766,7.8067,7.766,7.7671,1.606318,12.4764325378
1650380400000,2022-04-19 15:00:00,BOND/USD,7.7785,7.8067,7.7598,7.766,670.094365,5203.95283859
1650376800000,2022-04-19 14:00:00,BOND/USD,7.7338,7.7932,7.7338,7.7785,40.592974,315.752448259
1650373200000,2022-04-19 13:00:00,BOND/USD,7.7163,7.7338,7.6549,7.7338,36.949556,285.7604761928
1650369600000,2022-04-19 12:00:00,BOND/USD,7.6952,7.7163,7.6472,7.7163,5.25583,40.555561029
1650366000000,2022-04-19 11:00:00,BOND/USD,7.6873,7.7119,7.6847,7.6952,2.851183,21.9404234216
1650362400000,2022-04-19 10:00:00,BOND/USD,7.6695,7.6998,7.6545,7.6873,7.161021,55.0489167333
1650358800000,2022-04-19 09:00:00,BOND/USD,7.7004,7.7018,7.6585,7.6695,663.366207,5087.6871245865
1650355200000,2022-04-19 08:00:00,BOND/USD,7.6829,7.7203,7.6823,7.7004,626.991508,4828.0854082032
1650351600000,2022-04-19 07:00:00,BOND/USD,7.7006,7.7006,7.6669,7.6829,6.398266,49.1572378514
1650348000000,2022-04-19 06:00:00,BOND/USD,7.6852,7.7131,7.6819,7.7006,666.289329,5130.827606897399
1650344400000,2022-04-19 05:00:00,BOND/USD,7.7208,7.7223,7.6815,7.6852,619.966319,4764.5651547788
1650340800000,2022-04-19 04:00:00,BOND/USD,7.6837,7.7208,7.6801,7.7208,1.415738,10.930629950399998
1650337200000,2022-04-19 03:00:00,BOND/USD,7.6965,7.7018,7.6801,7.6837,4.71296,36.212970752
1650333600000,2022-04-19 02:00:00,BOND/USD,7.7307,7.7307,7.6965,7.6965,23.607339,181.6938846135
1650330000000,2022-04-19 01:00:00,BOND/USD,7.7734,7.7788,7.7182,7.7307,725.649825,5609.781102127499
1650326400000,2022-04-19 00:00:00,BOND/USD,7.7682,7.8658,7.7606,7.7734,815.419366,6338.580899664399
1650322800000,2022-04-18 23:00:00,BOND/USD,7.7163,7.7991,7.7163,7.7682,107.885981,838.0798776042001
1650319200000,2022-04-18 22:00:00,BOND/USD,7.7026,7.7163,7.6617,7.7163,119.8819,925.04470497
1650315600000,2022-04-18 21:00:00,BOND/USD,7.6761,7.7158,7.6681,7.7026,304.256279,2343.5644146254003
1650312000000,2022-04-18 20:00:00,BOND/USD,7.6798,7.7149,7.6627,7.6761,427.551156,3281.9254285716
1650308400000,2022-04-18 19:00:00,BOND/USD,7.7174,7.7437,7.6669,7.6798,38.644585,296.782683883
1650304800000,2022-04-18 18:00:00,BOND/USD,7.6401,7.7542,7.6401,7.7174,139.768108,1078.6463966792
1650301200000,2022-04-18 17:00:00,BOND/USD,7.5768,7.6401,7.5768,7.6401,119.393177,912.1758115977
1650297600000,2022-04-18 16:00:00,BOND/USD,7.5074,7.5823,7.5044,7.5768,637.767632,4832.237794137601
1650294000000,2022-04-18 15:00:00,BOND/USD,7.5812,7.5812,7.5044,7.5074,15.423401,115.7896406674
1650290400000,2022-04-18 14:00:00,BOND/USD,7.5398,7.5829,7.5321,7.5812,646.841094,4903.8317018328
1650286800000,2022-04-18 13:00:00,BOND/USD,7.6096,7.6198,7.5398,7.5398,17.051635,128.565917573
1650283200000,2022-04-18 12:00:00,BOND/USD,7.4924,7.6198,7.4924,7.6096,23.444598,178.40401294080002
1650279600000,2022-04-18 11:00:00,BOND/USD,7.4698,7.7163,7.4654,7.4924,322.922016,2419.4609126784
1650276000000,2022-04-18 10:00:00,BOND/USD,7.448,7.4794,7.445,7.4698,1.240083,9.2631719934
1650272400000,2022-04-18 09:00:00,BOND/USD,7.4298,7.4794,7.4298,7.448,9.411426,70.09630084800001
1650268800000,2022-04-18 08:00:00,BOND/USD,7.4733,7.5137,7.4187,7.4298,721.226637,5358.5696675826
1650265200000,2022-04-18 07:00:00,BOND/USD,7.3971,7.5076,7.3552,7.4733,1358.806379,10154.7677121807
1650261600000,2022-04-18 06:00:00,BOND/USD,7.367,7.4219,7.3653,7.3971,57.120261,422.5242826431
1650258000000,2022-04-18 05:00:00,BOND/USD,7.3338,7.397,7.3061,7.367,34.075846,251.036757482
1650254400000,2022-04-18 04:00:00,BOND/USD,7.7049,7.7236,7.3264,7.3338,1117.880897,8198.3149224186
1650250800000,2022-04-18 03:00:00,BOND/USD,7.6928,7.7236,7.6928,7.7049,23.674996,182.4134766804
1650247200000,2022-04-18 02:00:00,BOND/USD,7.6644,7.6975,7.6644,7.6928,748.171365,5755.532676672
1650243600000,2022-04-18 01:00:00,BOND/USD,7.6529,7.6841,7.646,7.6644,4.023332,30.8364257808
1650240000000,2022-04-18 00:00:00,BOND/USD,7.6939,7.7092,7.6286,7.6529,57.521503,440.2063103087
1650236400000,2022-04-17 23:00:00,BOND/USD,7.771,7.771,7.6422,7.6939,125.173028,963.0687601292
1650232800000,2022-04-17 22:00:00,BOND/USD,7.8036,7.8201,7.7702,7.771,22.812129,177.27305445899998
1650229200000,2022-04-17 21:00:00,BOND/USD,7.8181,7.8202,7.7912,7.8036,768.911906,6000.280949661601
1650225600000,2022-04-17 20:00:00,BOND/USD,7.8486,7.8486,7.8181,7.8181,2.334019,18.2475939439
1650222000000,2022-04-17 19:00:00,BOND/USD,7.8223,7.8486,7.7887,7.8486,0.712737,5.5939876182
1650218400000,2022-04-17 18:00:00,BOND/USD,7.8579,7.8579,7.787,7.8223,659.266898,5156.9834562254
1650214800000,2022-04-17 17:00:00,BOND/USD,7.9101,7.9101,7.8562,7.8579,0.770568,6.0550462872
1650211200000,2022-04-17 16:00:00,BOND/USD,7.8961,7.9101,7.8627,7.9101,7.248831,57.3389780931
1650207600000,2022-04-17 15:00:00,BOND/USD,7.8623,7.9101,7.8623,7.8961,0.777623,6.1401889703
1650204000000,2022-04-17 14:00:00,BOND/USD,7.8328,7.9048,7.8312,7.8623,63.642991,500.3802881393
1650200400000,2022-04-17 13:00:00,BOND/USD,7.8216,7.8485,7.8172,7.8328,638.996727,5005.133563245599
1650196800000,2022-04-17 12:00:00,BOND/USD,7.8058,7.8316,7.7951,7.8216,616.336006,4820.7337045296
1650193200000,2022-04-17 11:00:00,BOND/USD,7.8151,7.832,7.8058,7.8058,16.16798,126.204018284
1650189600000,2022-04-17 10:00:00,BOND/USD,7.7967,7.8198,7.796,7.8151,4.310605,33.6878091355
1650186000000,2022-04-17 09:00:00,BOND/USD,7.7838,7.8107,7.7838,7.7967,2.244381,17.498765342700004
1650182400000,2022-04-17 08:00:00,BOND/USD,7.7775,7.8107,7.7747,7.7838,616.861097,4801.5234068286
1650178800000,2022-04-17 07:00:00,BOND/USD,7.798,7.8107,7.7762,7.7775,616.902109,4797.9561527475
1650175200000,2022-04-17 06:00:00,BOND/USD,7.7918,7.8107,7.7918,7.798,1.802937,14.059302726
1650171600000,2022-04-17 05:00:00,BOND/USD,7.7917,7.7918,7.7917,7.7918,614.925217,4791.3743058206
1650168000000,2022-04-17 04:00:00,BOND/USD,7.7846,7.8107,7.7677,7.7917,1.553027,12.1007204759
1650164400000,2022-04-17 03:00:00,BOND/USD,7.7632,7.7969,7.7632,7.7846,0.643369,5.0083703174
1650160800000,2022-04-17 02:00:00,BOND/USD,7.8481,7.8486,7.7565,7.7632,28.762442,223.2885897344
1650157200000,2022-04-17 01:00:00,BOND/USD,7.8287,7.8486,7.824,7.8481,0.163613,1.2840511853
1650153600000,2022-04-17 00:00:00,BOND/USD,7.8296,7.8461,7.8209,7.8287,2.120771,16.602879927700002
1650150000000,2022-04-16 23:00:00,BOND/USD,7.8183,7.8486,7.8045,7.8296,684.546164,5359.7226456544
1650146400000,2022-04-16 22:00:00,BOND/USD,7.8486,7.8486,7.8081,7.8183,12.658871,98.9708511393
1650142800000,2022-04-16 21:00:00,BOND/USD,7.832,7.8486,7.8212,7.8486,635.965321,4991.4374184006
1650139200000,2022-04-16 20:00:00,BOND/USD,7.832,7.832,7.7811,7.832,0.476274,3.730177968
1650135600000,2022-04-16 19:00:00,BOND/USD,7.8067,7.832,7.8,7.832,9.049656,70.876905792
1650132000000,2022-04-16 18:00:00,BOND/USD,7.7951,7.8067,7.79,7.8067,1438.420935,11229.3207132645
1650128400000,2022-04-16 17:00:00,BOND/USD,7.802,7.8067,7.7898,7.7951,14.136891,110.1984790341
1650124800000,2022-04-16 16:00:00,BOND/USD,7.7493,7.8067,7.7493,7.802,2.888918,22.539338236
1650121200000,2022-04-16 15:00:00,BOND/USD,7.8772,7.8772,7.7493,7.7493,824.176828,6386.7934932204
1650117600000,2022-04-16 14:00:00,BOND/USD,7.8199,8.0063,7.819,7.8772,824.20267,6492.409272124
1650114000000,2022-04-16 13:00:00,BOND/USD,7.8474,7.8571,7.7776,7.8199,67.658393,529.0818674207
1650110400000,2022-04-16 12:00:00,BOND/USD,7.8413,7.9056,7.8358,7.8474,614.905705,4825.4110294170005
1650106800000,2022-04-16 11:00:00,BOND/USD,7.8763,7.9,7.8413,7.8413,17.773432,139.3668123416
1650103200000,2022-04-16 10:00:00,BOND/USD,7.8552,7.8884,7.8552,7.8763,0.516695,4.0696448285
1650099600000,2022-04-16 09:00:00,BOND/USD,7.8669,7.8823,7.8552,7.8552,1.026748,8.0653108896
1650096000000,2022-04-16 08:00:00,BOND/USD,7.868,7.8953,7.8669,7.8669,610.688649,4804.2265328181
1650092400000,2022-04-16 07:00:00,BOND/USD,7.8669,7.869,7.8669,7.868,2.71822,21.38695496
1650088800000,2022-04-16 06:00:00,BOND/USD,7.869,7.869,7.8669,7.8669,0.600459,4.7237509071
1650085200000,2022-04-16 05:00:00,BOND/USD,7.9005,7.9005,7.8669,7.869,8.539553,67.197742557
1650081600000,2022-04-16 04:00:00,BOND/USD,7.8724,7.9005,7.8724,7.9005,0.462517,3.6541155585
1650078000000,2022-04-16 03:00:00,BOND/USD,7.9117,7.9287,7.8724,7.8724,74.848308,589.2358198992
1650074400000,2022-04-16 02:00:00,BOND/USD,7.9027,7.9303,7.9027,7.9117,15.831844,125.2568001748
1650070800000,2022-04-16 01:00:00,BOND/USD,7.893,7.9331,7.8919,7.9027,12.169917,96.1752030759
1650067200000,2022-04-16 00:00:00,BOND/USD,7.8812,7.9129,7.8526,7.893,333.191429,2629.879949097
1650063600000,2022-04-15 23:00:00,BOND/USD,7.8884,7.9064,7.8687,7.8812,3.896842,30.7117911704
1650060000000,2022-04-15 22:00:00,BOND/USD,7.8746,7.8983,7.8425,7.8884,86.990523,686.2160416332
1650056400000,2022-04-15 21:00:00,BOND/USD,7.8693,7.8823,7.8637,7.8746,13.243969,104.2909582874
1650052800000,2022-04-15 20:00:00,BOND/USD,7.8656,7.8732,7.8552,7.8693,18.382355,144.6562662015
1650049200000,2022-04-15 19:00:00,BOND/USD,7.893,7.893,7.8656,7.8656,20.721276,162.9852685056
1650045600000,2022-04-15 18:00:00,BOND/USD,7.9228,7.9294,7.8848,7.893,0.977509,7.715478536999999
1650042000000,2022-04-15 17:00:00,BOND/USD,7.8971,7.9295,7.8798,7.9228,5.713081,45.2635981468
1650038400000,2022-04-15 16:00:00,BOND/USD,7.9901,7.9901,7.8902,7.8971,714.477137,5642.2973986027
1650034800000,2022-04-15 15:00:00,BOND/USD,7.9022,8.0571,7.8972,7.9901,676.62069,5406.266975169
1650031200000,2022-04-15 14:00:00,BOND/USD,7.7949,7.9259,7.7895,7.9022,140.006806,1106.3617823732
1650027600000,2022-04-15 13:00:00,BOND/USD,7.8669,7.8788,7.7949,7.7949,57.137758,445.3831098342
1650024000000,2022-04-15 12:00:00,BOND/USD,7.9127,7.9203,7.8669,7.8669,716.376288,5635.6606200672
1650020400000,2022-04-15 11:00:00,BOND/USD,7.9572,7.9769,7.9101,7.9127,33.237929,263.0017607983
1650016800000,2022-04-15 10:00:00,BOND/USD,7.9694,7.9874,7.9335,7.9572,7.965321,63.3816522612
1650013200000,2022-04-15 09:00:00,BOND/USD,7.8995,8.0131,7.8811,7.9694,714.605851,5694.979868959401
1650009600000,2022-04-15 08:00:00,BOND/USD,7.9101,7.9101,7.8676,7.8995,3.88789,30.712387055
1650006000000,2022-04-15 07:00:00,BOND/USD,7.8395,7.9101,7.8239,7.9101,31.207458,246.8541135258
1650002400000,2022-04-15 06:00:00,BOND/USD,7.9004,7.9004,7.8395,7.8395,26.093188,204.557547326
1649998800000,2022-04-15 05:00:00,BOND/USD,7.9053,7.9053,7.8669,7.9004,619.126702,4891.348596480801
1649995200000,2022-04-15 04:00:00,BOND/USD,7.8486,7.9358,7.8486,7.9053,733.593844,5799.2794149732
1649991600000,2022-04-15 03:00:00,BOND/USD,7.8389,7.8486,7.8389,7.8486,5.23704,41.103432144
1649988000000,2022-04-15 02:00:00,BOND/USD,7.8103,7.8395,7.7971,7.8389,18.530071,145.2553735619
1649984400000,2022-04-15 01:00:00,BOND/USD,7.806,7.8104,7.774,7.8103,1.181599,9.2286426697
1649980800000,2022-04-15 00:00:00,BOND/USD,7.7791,7.832,7.7754,7.806,6.929347,54.090482682
1649977200000,2022-04-14 23:00:00,BOND/USD,7.7751,7.8107,7.752,7.7791,44.56893,346.706163363
1649973600000,2022-04-14 22:00:00,BOND/USD,7.7863,7.7937,7.7607,7.7751,632.00935,4913.935897185001
1649970000000,2022-04-14 21:00:00,BOND/USD,7.7594,7.7932,7.7534,7.7863,754.030945,5871.1111470535
1649966400000,2022-04-14 20:00:00,BOND/USD,7.7429,7.7594,7.7172,7.7594,25.048428,194.36077222320003
1649962800000,2022-04-14 19:00:00,BOND/USD,7.7996,7.7996,7.7387,7.7429,812.962995,6294.6911739855
1649959200000,2022-04-14 18:00:00,BOND/USD,7.832,7.8395,7.785,7.7996,634.660024,4950.0943231904
1649955600000,2022-04-14 17:00:00,BOND/USD,7.7349,7.832,7.7349,7.832,84.687461,663.272194552
1649952000000,2022-04-14 16:00:00,BOND/USD,7.8552,7.8552,7.7259,7.7349,121.619971,940.7183136879
1649948400000,2022-04-14 15:00:00,BOND/USD,8.0324,8.0434,7.8552,7.8552,817.300372,6420.057882134401
1649944800000,2022-04-14 14:00:00,BOND/USD,8.0345,8.0505,7.9972,8.0324,0.988082,7.936669856800001
1649941200000,2022-04-14 13:00:00,BOND/USD,8.0419,8.0617,7.9972,8.0345,552.825769,4441.6786410305
1649937600000,2022-04-14 12:00:00,BOND/USD,8.0507,8.0569,8.0419,8.0419,1.40036,11.261555084
1649934000000,2022-04-14 11:00:00,BOND/USD,8.0127,8.071,8.0127,8.0507,12.627069,101.65674439830002
