unix,date,symbol,open,high,low,close,Volume ASH,Volume USD
1646668800000,2022-03-07 16:00:00,ASH/USD,16.05,16.05,16.05,16.05,0.0,0.0
1646665200000,2022-03-07 15:00:00,ASH/USD,16.05,16.05,16.05,16.05,0.0,0.0
1646661600000,2022-03-07 14:00:00,ASH/USD,16.05,16.05,16.05,16.05,0.0,0.0
1646658000000,2022-03-07 13:00:00,ASH/USD,16.05,16.05,16.05,16.05,0.0,0.0
1646654400000,2022-03-07 12:00:00,ASH/USD,16.05,16.05,16.05,16.05,0.0,0.0
1646650800000,2022-03-07 11:00:00,ASH/USD,16.05,16.05,16.05,16.05,0.0,0.0
1646647200000,2022-03-07 10:00:00,ASH/USD,16.05,16.05,16.05,16.05,0.0,0.0
1646643600000,2022-03-07 09:00:00,ASH/USD,16.05,16.05,16.05,16.05,0.0,0.0
1646640000000,2022-03-07 08:00:00,ASH/USD,16.05,16.05,16.05,16.05,0.0,0.0
1646636400000,2022-03-07 07:00:00,ASH/USD,16.05,16.05,16.05,16.05,0.0,0.0
1646632800000,2022-03-07 06:00:00,ASH/USD,16.05,16.05,16.05,16.05,0.0,0.0
1646629200000,2022-03-07 05:00:00,ASH/USD,16.05,16.05,16.05,16.05,0.0,0.0
1646625600000,2022-03-07 04:00:00,ASH/USD,16.05,16.05,16.05,16.05,0.0,0.0
1646622000000,2022-03-07 03:00:00,ASH/USD,16.05,16.05,16.05,16.05,0.0,0.0
1646618400000,2022-03-07 02:00:00,ASH/USD,18.0,18.0,15.99,16.05,141.933229,2278.0283254500005
1646614800000,2022-03-07 01:00:00,ASH/USD,18.0,18.0,18.0,18.0,0.0,0.0
1646611200000,2022-03-07 00:00:00,ASH/USD,18.0,18.0,18.0,18.0,0.0,0.0
1646607600000,2022-03-06 23:00:00,ASH/USD,18.0,18.0,18.0,18.0,0.0,0.0
1646604000000,2022-03-06 22:00:00,ASH/USD,18.0,18.0,18.0,18.0,0.0,0.0
1646600400000,2022-03-06 21:00:00,ASH/USD,18.0,18.0,18.0,18.0,0.0,0.0
1646596800000,2022-03-06 20:00:00,ASH/USD,18.0,18.0,18.0,18.0,0.0,0.0
1646593200000,2022-03-06 19:00:00,ASH/USD,18.0,18.0,18.0,18.0,0.0,0.0
1646589600000,2022-03-06 18:00:00,ASH/USD,18.0,18.0,18.0,18.0,0.0,0.0
1646586000000,2022-03-06 17:00:00,ASH/USD,18.0,18.0,18.0,18.0,0.0,0.0
1646582400000,2022-03-06 16:00:00,ASH/USD,18.0,18.0,18.0,18.0,0.0,0.0
1646578800000,2022-03-06 15:00:00,ASH/USD,18.0,18.0,18.0,18.0,0.0,0.0
1646575200000,2022-03-06 14:00:00,ASH/USD,18.0,18.0,18.0,18.0,0.0,0.0
1646571600000,2022-03-06 13:00:00,ASH/USD,18.0,18.0,18.0,18.0,0.0,0.0
1646568000000,2022-03-06 12:00:00,ASH/USD,18.0,18.0,18.0,18.0,0.0,0.0
1646564400000,2022-03-06 11:00:00,ASH/USD,18.0,18.0,18.0,18.0,0.0,0.0
1646560800000,2022-03-06 10:00:00,ASH/USD,18.0,18.0,18.0,18.0,0.0,0.0
1646557200000,2022-03-06 09:00:00,ASH/USD,18.0,18.0,18.0,18.0,0.0,0.0
1646553600000,2022-03-06 08:00:00,ASH/USD,18.0,18.0,18.0,18.0,0.0,0.0
1646550000000,2022-03-06 07:00:00,ASH/USD,18.0,18.0,18.0,18.0,0.0,0.0
1646546400000,2022-03-06 06:00:00,ASH/USD,18.0,18.0,18.0,18.0,0.0,0.0
1646542800000,2022-03-06 05:00:00,ASH/USD,18.0,18.0,18.0,18.0,0.0,0.0
1646539200000,2022-03-06 04:00:00,ASH/USD,18.0,18.0,18.0,18.0,0.0,0.0
1646535600000,2022-03-06 03:00:00,ASH/USD,18.0,18.0,18.0,18.0,0.0,0.0
1646532000000,2022-03-06 02:00:00,ASH/USD,18.0,18.0,18.0,18.0,0.0,0.0
1646528400000,2022-03-06 01:00:00,ASH/USD,18.0,18.0,18.0,18.0,0.0,0.0
1646524800000,2022-03-06 00:00:00,ASH/USD,18.0,18.0,18.0,18.0,0.0,0.0
1646521200000,2022-03-05 23:00:00,ASH/USD,18.0,18.0,18.0,18.0,0.0,0.0
1646517600000,2022-03-05 22:00:00,ASH/USD,18.0,18.0,18.0,18.0,0.0,0.0
1646514000000,2022-03-05 21:00:00,ASH/USD,18.0,18.0,18.0,18.0,0.0,0.0
1646510400000,2022-03-05 20:00:00,ASH/USD,18.0,18.0,18.0,18.0,0.0,0.0
1646506800000,2022-03-05 19:00:00,ASH/USD,18.0,18.0,18.0,18.0,0.0,0.0
1646503200000,2022-03-05 18:00:00,ASH/USD,18.0,18.0,18.0,18.0,0.0,0.0
1646499600000,2022-03-05 17:00:00,ASH/USD,18.0,18.0,18.0,18.0,42.275241,760.954338
1646496000000,2022-03-05 16:00:00,ASH/USD,18.0,18.0,18.0,18.0,0.0,0.0
1646492400000,2022-03-05 15:00:00,ASH/USD,18.0,18.0,18.0,18.0,0.0,0.0
1646488800000,2022-03-05 14:00:00,ASH/USD,18.0,18.0,18.0,18.0,0.0,0.0
1646485200000,2022-03-05 13:00:00,ASH/USD,18.0,18.0,18.0,18.0,0.0,0.0
1646481600000,2022-03-05 12:00:00,ASH/USD,18.0,18.0,18.0,18.0,0.0,0.0
1646478000000,2022-03-05 11:00:00,ASH/USD,18.0,18.0,18.0,18.0,0.0,0.0
1646474400000,2022-03-05 10:00:00,ASH/USD,18.0,18.0,18.0,18.0,0.0,0.0
1646470800000,2022-03-05 09:00:00,ASH/USD,18.0,18.0,18.0,18.0,0.0,0.0
1646467200000,2022-03-05 08:00:00,ASH/USD,18.0,18.0,18.0,18.0,0.0,0.0
1646463600000,2022-03-05 07:00:00,ASH/USD,18.0,18.0,18.0,18.0,0.0,0.0
1646460000000,2022-03-05 06:00:00,ASH/USD,18.0,18.0,18.0,18.0,0.0,0.0
1646456400000,2022-03-05 05:00:00,ASH/USD,18.0,18.0,18.0,18.0,0.0,0.0
1646452800000,2022-03-05 04:00:00,ASH/USD,18.0,18.0,18.0,18.0,0.005,0.09
1646449200000,2022-03-05 03:00:00,ASH/USD,18.0,18.0,18.0,18.0,0.0,0.0
1646445600000,2022-03-05 02:00:00,ASH/USD,18.0,18.0,18.0,18.0,0.0,0.0
1646442000000,2022-03-05 01:00:00,ASH/USD,18.0,18.0,18.0,18.0,0.005,0.09
1646438400000,2022-03-05 00:00:00,ASH/USD,18.0,18.0,18.0,18.0,0.005,0.09
1646434800000,2022-03-04 23:00:00,ASH/USD,18.0,18.0,18.0,18.0,0.0,0.0
1646431200000,2022-03-04 22:00:00,ASH/USD,18.0,18.0,18.0,18.0,0.0,0.0
1646427600000,2022-03-04 21:00:00,ASH/USD,18.157,18.157,18.0,18.0,24.265773,436.783914
1646424000000,2022-03-04 20:00:00,ASH/USD,19.0,19.0,18.0,18.157,151.576585,2752.176053845
1646420400000,2022-03-04 19:00:00,ASH/USD,19.0,19.0,19.0,19.0,0.0,0.0
1646416800000,2022-03-04 18:00:00,ASH/USD,19.135,19.135,19.0,19.0,0.005,0.095
1646413200000,2022-03-04 17:00:00,ASH/USD,19.135,19.135,19.0,19.135,0.011,0.210485
1646409600000,2022-03-04 16:00:00,ASH/USD,19.0,19.135,19.0,19.135,0.025404,0.48610554
1646406000000,2022-03-04 15:00:00,ASH/USD,19.0,19.0,19.0,19.0,0.0,0.0
1646402400000,2022-03-04 14:00:00,ASH/USD,19.0,19.0,19.0,19.0,0.0,0.0
1646398800000,2022-03-04 13:00:00,ASH/USD,19.0,19.0,19.0,19.0,0.0,0.0
1646395200000,2022-03-04 12:00:00,ASH/USD,19.0,19.0,19.0,19.0,0.0,0.0
1646391600000,2022-03-04 11:00:00,ASH/USD,19.0,19.0,19.0,19.0,0.0,0.0
1646388000000,2022-03-04 10:00:00,ASH/USD,19.0,19.0,19.0,19.0,0.0,0.0
1646384400000,2022-03-04 09:00:00,ASH/USD,19.0,19.0,19.0,19.0,0.0,0.0
1646380800000,2022-03-04 08:00:00,ASH/USD,19.0,19.0,19.0,19.0,0.0,0.0
1646377200000,2022-03-04 07:00:00,ASH/USD,19.0,19.0,19.0,19.0,0.0,0.0
1646373600000,2022-03-04 06:00:00,ASH/USD,19.0,19.0,19.0,19.0,0.0,0.0
1646370000000,2022-03-04 05:00:00,ASH/USD,19.0,19.0,19.0,19.0,0.0,0.0
1646366400000,2022-03-04 04:00:00,ASH/USD,19.0,19.0,19.0,19.0,0.0,0.0
1646362800000,2022-03-04 03:00:00,ASH/USD,19.0,19.0,19.0,19.0,0.0,0.0
1646359200000,2022-03-04 02:00:00,ASH/USD,19.0,19.0,19.0,19.0,0.0,0.0
1646355600000,2022-03-04 01:00:00,ASH/USD,19.0,19.0,19.0,19.0,0.0,0.0
1646352000000,2022-03-04 00:00:00,ASH/USD,19.0,19.0,19.0,19.0,0.005,0.095
1646348400000,2022-03-03 23:00:00,ASH/USD,19.0,19.0,19.0,19.0,0.0,0.0
1646344800000,2022-03-03 22:00:00,ASH/USD,19.0,19.0,19.0,19.0,0.0,0.0
1646341200000,2022-03-03 21:00:00,ASH/USD,19.0,19.0,19.0,19.0,0.996512,18.933728
1646337600000,2022-03-03 20:00:00,ASH/USD,19.0,19.0,19.0,19.0,0.0,0.0
1646334000000,2022-03-03 19:00:00,ASH/USD,19.0,19.0,19.0,19.0,0.0,0.0
1646330400000,2022-03-03 18:00:00,ASH/USD,19.0,19.0,19.0,19.0,0.0,0.0
1646326800000,2022-03-03 17:00:00,ASH/USD,19.135,19.135,19.0,19.0,0.005,0.095
1646323200000,2022-03-03 16:00:00,ASH/USD,19.0,19.135,19.0,19.135,0.029388,0.56233938
1646319600000,2022-03-03 15:00:00,ASH/USD,19.0,19.0,19.0,19.0,0.0,0.0
1646316000000,2022-03-03 14:00:00,ASH/USD,19.0,19.0,19.0,19.0,0.0,0.0
1646312400000,2022-03-03 13:00:00,ASH/USD,19.0,19.0,19.0,19.0,0.0,0.0
1646308800000,2022-03-03 12:00:00,ASH/USD,19.0,19.0,19.0,19.0,0.0,0.0
1646305200000,2022-03-03 11:00:00,ASH/USD,19.0,19.0,19.0,19.0,0.0,0.0
1646301600000,2022-03-03 10:00:00,ASH/USD,19.0,19.0,19.0,19.0,0.0,0.0
1646298000000,2022-03-03 09:00:00,ASH/USD,19.0,19.0,19.0,19.0,0.005,0.095
1646294400000,2022-03-03 08:00:00,ASH/USD,19.0,19.0,19.0,19.0,0.0,0.0
1646290800000,2022-03-03 07:00:00,ASH/USD,19.0,19.0,19.0,19.0,0.0,0.0
1646287200000,2022-03-03 06:00:00,ASH/USD,19.0,19.0,19.0,19.0,0.0,0.0
1646283600000,2022-03-03 05:00:00,ASH/USD,19.0,19.0,19.0,19.0,0.0,0.0
1646280000000,2022-03-03 04:00:00,ASH/USD,19.0,19.0,19.0,19.0,0.010527,0.200013
1646276400000,2022-03-03 03:00:00,ASH/USD,19.0,19.0,19.0,19.0,0.0,0.0
1646272800000,2022-03-03 02:00:00,ASH/USD,19.02,19.02,19.0,19.0,0.010264,0.195016
1646269200000,2022-03-03 01:00:00,ASH/USD,19.0,19.02,19.0,19.02,0.029536,0.56177472
1646265600000,2022-03-03 00:00:00,ASH/USD,19.0,19.0,19.0,19.0,0.005,0.095
1646262000000,2022-03-02 23:00:00,ASH/USD,19.0,19.0,19.0,19.0,0.005,0.095
1646258400000,2022-03-02 22:00:00,ASH/USD,19.0,19.0,19.0,19.0,0.0,0.0
1646254800000,2022-03-02 21:00:00,ASH/USD,19.0,19.0,19.0,19.0,1.6e-05,0.0003039999999999
1646251200000,2022-03-02 20:00:00,ASH/USD,19.0,19.0,19.0,19.0,0.0,0.0
1646247600000,2022-03-02 19:00:00,ASH/USD,19.0,19.0,19.0,19.0,50.0022,950.0418
1646244000000,2022-03-02 18:00:00,ASH/USD,19.04,19.04,19.0,19.0,5.727217,108.817123
1646240400000,2022-03-02 17:00:00,ASH/USD,19.04,19.04,19.04,19.04,0.0,0.0
1646236800000,2022-03-02 16:00:00,ASH/USD,19.04,19.04,19.04,19.04,4.9875,94.962
1646233200000,2022-03-02 15:00:00,ASH/USD,18.787,19.04,18.787,19.04,0.012415,0.2363816
1646229600000,2022-03-02 14:00:00,ASH/USD,18.787,18.787,18.787,18.787,0.0,0.0
1646226000000,2022-03-02 13:00:00,ASH/USD,18.787,18.787,18.787,18.787,0.0,0.0
1646222400000,2022-03-02 12:00:00,ASH/USD,18.787,18.787,18.787,18.787,0.0,0.0
1646218800000,2022-03-02 11:00:00,ASH/USD,18.787,18.787,18.787,18.787,0.0,0.0
1646215200000,2022-03-02 10:00:00,ASH/USD,18.787,18.787,18.787,18.787,0.0,0.0
1646211600000,2022-03-02 09:00:00,ASH/USD,18.787,18.787,18.787,18.787,0.0,0.0
1646208000000,2022-03-02 08:00:00,ASH/USD,18.787,18.787,18.787,18.787,0.0,0.0
1646204400000,2022-03-02 07:00:00,ASH/USD,18.787,18.787,18.787,18.787,0.0,0.0
1646200800000,2022-03-02 06:00:00,ASH/USD,18.787,18.787,18.787,18.787,0.0,0.0
1646197200000,2022-03-02 05:00:00,ASH/USD,18.787,18.787,18.787,18.787,0.0,0.0
1646193600000,2022-03-02 04:00:00,ASH/USD,18.787,18.787,18.787,18.787,0.0,0.0
1646190000000,2022-03-02 03:00:00,ASH/USD,18.787,18.787,18.787,18.787,0.0,0.0
1646186400000,2022-03-02 02:00:00,ASH/USD,18.787,18.787,18.787,18.787,0.0,0.0
1646182800000,2022-03-02 01:00:00,ASH/USD,18.787,18.787,18.787,18.787,0.005,0.0939349999999999
1646179200000,2022-03-02 00:00:00,ASH/USD,18.787,18.787,18.787,18.787,0.005,0.0939349999999999
1646175600000,2022-03-01 23:00:00,ASH/USD,18.787,18.787,18.787,18.787,0.0,0.0
1646172000000,2022-03-01 22:00:00,ASH/USD,18.787,18.787,18.787,18.787,0.0,0.0
1646168400000,2022-03-01 21:00:00,ASH/USD,18.787,18.787,18.787,18.787,0.005,0.0939349999999999
1646164800000,2022-03-01 20:00:00,ASH/USD,18.787,18.787,18.787,18.787,0.005,0.0939349999999999
1646161200000,2022-03-01 19:00:00,ASH/USD,18.787,18.787,18.787,18.787,0.005,0.0939349999999999
1646157600000,2022-03-01 18:00:00,ASH/USD,18.818,18.818,18.787,18.787,0.005,0.0939349999999999
1646154000000,2022-03-01 17:00:00,ASH/USD,18.818,18.818,18.818,18.818,0.004249,0.079957682
1646150400000,2022-03-01 16:00:00,ASH/USD,18.5,18.818,18.5,18.818,0.005,0.09409
1646146800000,2022-03-01 15:00:00,ASH/USD,18.5,18.5,18.5,18.5,0.005,0.0925
1646143200000,2022-03-01 14:00:00,ASH/USD,18.729,18.729,18.5,18.5,0.005,0.0925
1646139600000,2022-03-01 13:00:00,ASH/USD,18.729,18.729,18.729,18.729,0.000339,0.006349131
1646136000000,2022-03-01 12:00:00,ASH/USD,19.0,19.0,18.729,18.729,0.005,0.0936449999999999
1646132400000,2022-03-01 11:00:00,ASH/USD,18.945,19.0,18.945,19.0,149.187985,2834.571715
1646128800000,2022-03-01 10:00:00,ASH/USD,18.945,19.0,18.945,18.945,7.076263,134.059802535
1646125200000,2022-03-01 09:00:00,ASH/USD,18.729,18.945,18.729,18.945,0.147087,2.786563215
1646121600000,2022-03-01 08:00:00,ASH/USD,19.508,19.508,18.0,18.729,1.125467,21.078871443
1646118000000,2022-03-01 07:00:00,ASH/USD,19.508,19.508,19.508,19.508,0.0,0.0
1646114400000,2022-03-01 06:00:00,ASH/USD,19.91,20.31,18.916,19.508,1.333691,26.017644028
1646110800000,2022-03-01 05:00:00,ASH/USD,19.91,19.91,19.91,19.91,0.0,0.0
1646107200000,2022-03-01 04:00:00,ASH/USD,15.99,20.109,15.99,19.91,1.364189,27.161002990000004
1646103600000,2022-03-01 03:00:00,ASH/USD,15.99,15.99,15.99,15.99,0.0,0.0
1646100000000,2022-03-01 02:00:00,ASH/USD,18.0,21.0,15.99,15.99,175.792621,2810.92400979
1646096400000,2022-03-01 01:00:00,ASH/USD,18.0,18.0,18.0,18.0,0.0,0.0
1646092800000,2022-03-01 00:00:00,ASH/USD,18.0,18.0,18.0,18.0,0.0,0.0
1646089200000,2022-02-28 23:00:00,ASH/USD,17.01,18.0,17.01,18.0,2.000404,36.007272
1646085600000,2022-02-28 22:00:00,ASH/USD,18.0,18.0,17.01,17.01,0.005,0.08505
1646082000000,2022-02-28 21:00:00,ASH/USD,18.0,18.0,18.0,18.0,0.011111,0.1999979999999999
1646078400000,2022-02-28 20:00:00,ASH/USD,18.0,18.0,18.0,18.0,0.0,0.0
1646074800000,2022-02-28 19:00:00,ASH/USD,17.05,18.0,17.05,18.0,200.0,3600.0
1646071200000,2022-02-28 18:00:00,ASH/USD,17.05,17.05,17.05,17.05,0.0,0.0
1646067600000,2022-02-28 17:00:00,ASH/USD,17.05,17.05,17.05,17.05,0.0,0.0
1646064000000,2022-02-28 16:00:00,ASH/USD,17.05,17.05,17.05,17.05,0.0,0.0
1646060400000,2022-02-28 15:00:00,ASH/USD,17.945,17.945,17.05,17.05,13.427465,228.93827825
1646056800000,2022-02-28 14:00:00,ASH/USD,17.05,17.945,17.05,17.945,0.952766,17.09738587
1646053200000,2022-02-28 13:00:00,ASH/USD,17.05,17.05,17.05,17.05,0.0,0.0
1646049600000,2022-02-28 12:00:00,ASH/USD,17.05,17.05,17.05,17.05,0.0,0.0
1646046000000,2022-02-28 11:00:00,ASH/USD,17.05,17.05,17.05,17.05,0.0,0.0
1646042400000,2022-02-28 10:00:00,ASH/USD,17.05,17.05,17.05,17.05,0.0,0.0
1646038800000,2022-02-28 09:00:00,ASH/USD,17.05,17.05,17.05,17.05,0.0,0.0
1646035200000,2022-02-28 08:00:00,ASH/USD,17.05,17.05,17.05,17.05,0.0,0.0
1646031600000,2022-02-28 07:00:00,ASH/USD,17.05,17.05,17.05,17.05,0.0,0.0
1646028000000,2022-02-28 06:00:00,ASH/USD,17.05,17.05,17.05,17.05,0.0,0.0
1646024400000,2022-02-28 05:00:00,ASH/USD,17.05,17.05,17.05,17.05,0.0,0.0
1646020800000,2022-02-28 04:00:00,ASH/USD,17.05,17.05,17.05,17.05,0.0,0.0
1646017200000,2022-02-28 03:00:00,ASH/USD,18.729,18.729,17.05,17.05,48.198916,821.7915178
1646013600000,2022-02-28 02:00:00,ASH/USD,18.729,18.729,18.729,18.729,0.005,0.0936449999999999
1646010000000,2022-02-28 01:00:00,ASH/USD,18.916,18.916,18.729,18.729,0.005,0.0936449999999999
1646006400000,2022-02-28 00:00:00,ASH/USD,18.916,18.916,18.916,18.916,0.193992,3.669552672
1646002800000,2022-02-27 23:00:00,ASH/USD,18.916,18.916,18.916,18.916,0.195467,3.697453772
1645999200000,2022-02-27 22:00:00,ASH/USD,18.916,18.916,18.916,18.916,0.196987,3.726206092
1645995600000,2022-02-27 21:00:00,ASH/USD,18.916,18.916,18.916,18.916,0.19848,3.75444768
1645992000000,2022-02-27 20:00:00,ASH/USD,20.0,20.0,18.916,18.916,0.386843,7.317522188
1645988400000,2022-02-27 19:00:00,ASH/USD,20.0,20.0,20.0,20.0,0.191273,3.82546
1645984800000,2022-02-27 18:00:00,ASH/USD,20.0,20.0,20.0,20.0,5.193935,103.8787
1645981200000,2022-02-27 17:00:00,ASH/USD,17.05,20.0,17.05,20.0,25.00363,500.0726
1645977600000,2022-02-27 16:00:00,ASH/USD,17.05,17.05,17.05,17.05,0.0,0.0
1645974000000,2022-02-27 15:00:00,ASH/USD,17.05,17.05,17.05,17.05,0.0,0.0
1645970400000,2022-02-27 14:00:00,ASH/USD,17.05,17.05,17.05,17.05,0.0,0.0
1645966800000,2022-02-27 13:00:00,ASH/USD,17.05,17.05,17.05,17.05,0.0,0.0
1645963200000,2022-02-27 12:00:00,ASH/USD,17.05,17.05,17.05,17.05,0.0,0.0
1645959600000,2022-02-27 11:00:00,ASH/USD,17.05,17.05,17.05,17.05,0.0,0.0
1645956000000,2022-02-27 10:00:00,ASH/USD,17.05,17.05,17.05,17.05,0.0,0.0
1645952400000,2022-02-27 09:00:00,ASH/USD,17.05,17.05,17.05,17.05,0.0,0.0
1645948800000,2022-02-27 08:00:00,ASH/USD,17.05,17.05,17.05,17.05,0.0,0.0
1645945200000,2022-02-27 07:00:00,ASH/USD,17.05,17.05,17.05,17.05,0.0,0.0
1645941600000,2022-02-27 06:00:00,ASH/USD,17.05,17.05,17.05,17.05,0.0,0.0
1645938000000,2022-02-27 05:00:00,ASH/USD,17.05,17.05,17.05,17.05,0.012317,0.21000485
1645934400000,2022-02-27 04:00:00,ASH/USD,17.05,17.05,17.05,17.05,0.0,0.0
1645930800000,2022-02-27 03:00:00,ASH/USD,17.05,17.05,17.05,17.05,0.0,0.0
1645927200000,2022-02-27 02:00:00,ASH/USD,17.05,17.05,17.05,17.05,0.0,0.0
1645923600000,2022-02-27 01:00:00,ASH/USD,17.05,17.05,17.05,17.05,0.0,0.0
1645920000000,2022-02-27 00:00:00,ASH/USD,17.05,17.05,17.05,17.05,0.0,0.0
1645916400000,2022-02-26 23:00:00,ASH/USD,17.05,17.05,17.05,17.05,0.0,0.0
1645912800000,2022-02-26 22:00:00,ASH/USD,17.05,17.05,17.05,17.05,0.0,0.0
1645909200000,2022-02-26 21:00:00,ASH/USD,17.05,17.05,17.05,17.05,0.0,0.0
1645905600000,2022-02-26 20:00:00,ASH/USD,17.05,17.05,17.05,17.05,0.0,0.0
1645902000000,2022-02-26 19:00:00,ASH/USD,17.05,17.05,17.05,17.05,0.0,0.0
1645898400000,2022-02-26 18:00:00,ASH/USD,17.05,17.05,17.05,17.05,0.0,0.0
1645894800000,2022-02-26 17:00:00,ASH/USD,17.05,17.05,17.05,17.05,0.0,0.0
1645891200000,2022-02-26 16:00:00,ASH/USD,17.05,17.05,17.05,17.05,0.0,0.0
1645887600000,2022-02-26 15:00:00,ASH/USD,16.165,17.05,16.165,17.05,0.035,0.5967500000000001
1645884000000,2022-02-26 14:00:00,ASH/USD,16.165,16.165,16.165,16.165,0.0,0.0
1645880400000,2022-02-26 13:00:00,ASH/USD,16.165,16.165,16.165,16.165,0.0,0.0
1645876800000,2022-02-26 12:00:00,ASH/USD,17.0,17.0,16.165,16.165,3.588235,58.003818775
1645873200000,2022-02-26 11:00:00,ASH/USD,17.0,17.0,17.0,17.0,0.0,0.0
1645869600000,2022-02-26 10:00:00,ASH/USD,17.0,17.0,17.0,17.0,0.0,0.0
1645866000000,2022-02-26 09:00:00,ASH/USD,17.0,17.0,17.0,17.0,0.0,0.0
1645862400000,2022-02-26 08:00:00,ASH/USD,17.0,17.0,17.0,17.0,0.0,0.0
1645858800000,2022-02-26 07:00:00,ASH/USD,16.3,17.0,16.3,17.0,19.0,323.0
1645855200000,2022-02-26 06:00:00,ASH/USD,16.3,16.3,16.3,16.3,0.0,0.0
1645851600000,2022-02-26 05:00:00,ASH/USD,16.3,16.3,16.3,16.3,0.0,0.0
1645848000000,2022-02-26 04:00:00,ASH/USD,16.3,16.3,16.3,16.3,0.0,0.0
1645844400000,2022-02-26 03:00:00,ASH/USD,16.3,16.3,16.3,16.3,0.0,0.0
1645840800000,2022-02-26 02:00:00,ASH/USD,16.3,16.3,16.3,16.3,0.0,0.0
1645837200000,2022-02-26 01:00:00,ASH/USD,16.3,16.3,16.3,16.3,0.0,0.0
1645833600000,2022-02-26 00:00:00,ASH/USD,16.3,16.3,16.3,16.3,0.0,0.0
1645830000000,2022-02-25 23:00:00,ASH/USD,16.3,16.3,16.3,16.3,0.0,0.0
1645826400000,2022-02-25 22:00:00,ASH/USD,16.3,16.3,16.3,16.3,0.0,0.0
1645822800000,2022-02-25 21:00:00,ASH/USD,16.3,16.3,16.3,16.3,0.0,0.0
1645819200000,2022-02-25 20:00:00,ASH/USD,16.3,16.3,16.3,16.3,0.0,0.0
1645815600000,2022-02-25 19:00:00,ASH/USD,16.3,16.3,16.3,16.3,0.0,0.0
1645812000000,2022-02-25 18:00:00,ASH/USD,16.3,16.3,16.3,16.3,0.0,0.0
1645808400000,2022-02-25 17:00:00,ASH/USD,16.3,16.3,16.3,16.3,0.0,0.0
1645804800000,2022-02-25 16:00:00,ASH/USD,16.3,16.3,16.3,16.3,0.0,0.0
1645801200000,2022-02-25 15:00:00,ASH/USD,16.3,16.3,16.3,16.3,0.0,0.0
1645797600000,2022-02-25 14:00:00,ASH/USD,16.3,16.3,16.3,16.3,0.0,0.0
1645794000000,2022-02-25 13:00:00,ASH/USD,16.3,16.3,16.3,16.3,0.0,0.0
1645790400000,2022-02-25 12:00:00,ASH/USD,16.3,16.3,16.3,16.3,0.0,0.0
1645786800000,2022-02-25 11:00:00,ASH/USD,16.3,16.3,16.3,16.3,0.0,0.0
1645783200000,2022-02-25 10:00:00,ASH/USD,16.3,16.3,16.3,16.3,0.0,0.0
1645779600000,2022-02-25 09:00:00,ASH/USD,16.3,16.3,16.3,16.3,0.0,0.0
1645776000000,2022-02-25 08:00:00,ASH/USD,16.3,16.3,16.3,16.3,0.0,0.0
1645772400000,2022-02-25 07:00:00,ASH/USD,16.3,16.3,16.3,16.3,0.0,0.0
1645768800000,2022-02-25 06:00:00,ASH/USD,16.3,16.3,16.3,16.3,0.0,0.0
1645765200000,2022-02-25 05:00:00,ASH/USD,16.3,16.3,16.3,16.3,0.0,0.0
1645761600000,2022-02-25 04:00:00,ASH/USD,16.3,16.3,16.3,16.3,0.0,0.0
1645758000000,2022-02-25 03:00:00,ASH/USD,16.3,16.3,16.3,16.3,0.0,0.0
1645754400000,2022-02-25 02:00:00,ASH/USD,16.3,16.3,16.3,16.3,0.0,0.0
1645750800000,2022-02-25 01:00:00,ASH/USD,16.3,16.3,16.3,16.3,0.0,0.0
1645747200000,2022-02-25 00:00:00,ASH/USD,16.3,16.3,16.3,16.3,0.0,0.0
1645743600000,2022-02-24 23:00:00,ASH/USD,16.3,16.3,16.3,16.3,0.0,0.0
1645740000000,2022-02-24 22:00:00,ASH/USD,16.3,16.3,16.3,16.3,0.0,0.0
1645736400000,2022-02-24 21:00:00,ASH/USD,16.3,16.3,16.3,16.3,0.0,0.0
1645732800000,2022-02-24 20:00:00,ASH/USD,16.3,16.3,16.3,16.3,0.0,0.0
1645729200000,2022-02-24 19:00:00,ASH/USD,16.3,16.3,16.3,16.3,0.0,0.0
1645725600000,2022-02-24 18:00:00,ASH/USD,16.3,16.3,16.3,16.3,0.0,0.0
1645722000000,2022-02-24 17:00:00,ASH/USD,16.3,16.3,16.3,16.3,0.0,0.0
1645718400000,2022-02-24 16:00:00,ASH/USD,16.3,16.3,16.3,16.3,0.0,0.0
1645714800000,2022-02-24 15:00:00,ASH/USD,16.3,16.3,16.3,16.3,15.0,244.5
1645711200000,2022-02-24 14:00:00,ASH/USD,16.3,16.3,16.3,16.3,0.0,0.0
1645707600000,2022-02-24 13:00:00,ASH/USD,16.3,16.3,16.3,16.3,0.0,0.0
1645704000000,2022-02-24 12:00:00,ASH/USD,16.3,16.3,16.3,16.3,0.0,0.0
1645700400000,2022-02-24 11:00:00,ASH/USD,16.3,16.3,16.3,16.3,0.0,0.0
1645696800000,2022-02-24 10:00:00,ASH/USD,16.3,16.3,16.3,16.3,0.0,0.0
1645693200000,2022-02-24 09:00:00,ASH/USD,16.3,16.3,16.3,16.3,0.0,0.0
1645689600000,2022-02-24 08:00:00,ASH/USD,16.3,16.3,16.3,16.3,0.0,0.0
1645686000000,2022-02-24 07:00:00,ASH/USD,16.3,16.3,16.3,16.3,0.0,0.0
1645682400000,2022-02-24 06:00:00,ASH/USD,16.3,16.3,16.3,16.3,0.0,0.0
