unix,date,symbol,open,high,low,close,Volume CTX,Volume USD
1648800000000,2022-04-01 08:00:00,CTX/USD,7.1495,7.1703,7.1197,7.156,0.601876,4.307024655999999
1648796400000,2022-04-01 07:00:00,CTX/USD,7.1932,7.1932,7.1085,7.1495,678.333282,4849.743799659001
1648792800000,2022-04-01 06:00:00,CTX/USD,7.1986,7.1986,7.1511,7.1932,36.264264,260.8561038048
1648789200000,2022-04-01 05:00:00,CTX/USD,7.1884,7.1986,7.1426,7.1986,11.181378,80.49026767080001
1648785600000,2022-04-01 04:00:00,CTX/USD,7.1951,7.1951,7.1426,7.1884,662.163923,4759.8991440932
1648782000000,2022-04-01 03:00:00,CTX/USD,7.1214,7.1951,7.1214,7.1951,279.172883,2008.6768104733
1648778400000,2022-04-01 02:00:00,CTX/USD,7.169,7.169,7.1214,7.1214,18.340895,130.612849653
1648774800000,2022-04-01 01:00:00,CTX/USD,7.1401,7.1735,7.1182,7.169,464.484087,3329.886419703
1648771200000,2022-04-01 00:00:00,CTX/USD,7.1636,7.1886,7.1348,7.1401,103.670493,740.2176870693
1648767600000,2022-03-31 23:00:00,CTX/USD,7.1659,7.1798,7.1352,7.1636,47.857978,342.8354112008
1648764000000,2022-03-31 22:00:00,CTX/USD,7.1595,7.1992,7.1332,7.1659,786.264648,5634.293841103199
1648760400000,2022-03-31 21:00:00,CTX/USD,7.2431,7.2431,7.1338,7.1595,6120.529308,43819.929580626005
1648756800000,2022-03-31 20:00:00,CTX/USD,7.214,7.2457,7.1971,7.2431,6.237566,45.179314294600005
1648753200000,2022-03-31 19:00:00,CTX/USD,7.2799,7.3144,7.1945,7.214,1137.670065,8207.15184891
1648749600000,2022-03-31 18:00:00,CTX/USD,7.3084,7.3365,7.2799,7.2799,0.10093,0.734760307
1648746000000,2022-03-31 17:00:00,CTX/USD,7.325,7.325,7.2581,7.3084,739.074701,5401.4535447884
1648742400000,2022-03-31 16:00:00,CTX/USD,7.2714,7.3251,7.2714,7.325,136.847086,1002.40490495
1648738800000,2022-03-31 15:00:00,CTX/USD,7.2712,7.3193,7.2712,7.2714,118.939293,864.8551751202
1648735200000,2022-03-31 14:00:00,CTX/USD,7.3824,7.3824,7.2361,7.2712,1793.978821,13044.3788032552
1648731600000,2022-03-31 13:00:00,CTX/USD,7.4585,7.4585,7.3824,7.3824,1.320751,9.7503121824
1648728000000,2022-03-31 12:00:00,CTX/USD,7.4363,7.4719,7.4126,7.4585,1.012067,7.5485017195
1648724400000,2022-03-31 11:00:00,CTX/USD,7.4962,7.4979,7.4329,7.4363,819.916584,6097.1456935992
1648720800000,2022-03-31 10:00:00,CTX/USD,7.2729,7.4962,7.2619,7.4962,4416.863642,33109.693233160404
1648717200000,2022-03-31 09:00:00,CTX/USD,7.2773,7.2773,7.2354,7.2729,0.670348,4.8753739692
1648713600000,2022-03-31 08:00:00,CTX/USD,7.2698,7.2774,7.2226,7.2773,95.117361,692.1975712053
1648710000000,2022-03-31 07:00:00,CTX/USD,7.2141,7.2823,7.2141,7.2698,86.777965,630.858449957
1648706400000,2022-03-31 06:00:00,CTX/USD,7.3723,7.3898,7.2141,7.2141,247.636732,1786.4761483212
1648702800000,2022-03-31 05:00:00,CTX/USD,7.4234,7.4234,7.3723,7.3723,411.715205,3035.2880058215
1648699200000,2022-03-31 04:00:00,CTX/USD,7.5708,7.5708,7.4234,7.4234,21.436873,159.13448302819998
1648695600000,2022-03-31 03:00:00,CTX/USD,7.6159,7.6732,7.5244,7.5708,1435.102745,10864.875861846
1648692000000,2022-03-31 02:00:00,CTX/USD,7.7022,7.7022,7.6158,7.6159,73.963672,563.2999295848
1648688400000,2022-03-31 01:00:00,CTX/USD,7.6595,7.764,7.6554,7.7022,459.584604,3539.8125369288005
1648684800000,2022-03-31 00:00:00,CTX/USD,7.5044,7.7572,7.4739,7.6595,1102.883784,8447.538343548002
1648681200000,2022-03-30 23:00:00,CTX/USD,7.5455,7.6204,7.4786,7.5044,214.366183,1608.6895837052002
1648677600000,2022-03-30 22:00:00,CTX/USD,7.23,7.7514,7.2147,7.5455,3756.150576,28342.034171208
1648674000000,2022-03-30 21:00:00,CTX/USD,7.2533,7.2533,7.2115,7.23,1.525858,11.03195334
1648670400000,2022-03-30 20:00:00,CTX/USD,7.2144,7.2533,7.2036,7.2533,31.811967,230.7417402411
1648666800000,2022-03-30 19:00:00,CTX/USD,7.2235,7.2574,7.2,7.2144,880.263639,6350.573997201601
1648663200000,2022-03-30 18:00:00,CTX/USD,7.2239,7.2616,7.2145,7.2235,118.227506,854.016389591
1648659600000,2022-03-30 17:00:00,CTX/USD,7.2699,7.2699,7.2124,7.2239,704.034594,5085.8755035966005
1648656000000,2022-03-30 16:00:00,CTX/USD,7.2629,7.2699,7.2629,7.2699,228.381677,1660.3119536222998
1648652400000,2022-03-30 15:00:00,CTX/USD,7.2701,7.2701,7.2629,7.2629,109.790558,797.3978436982001
1648648800000,2022-03-30 14:00:00,CTX/USD,7.27,7.2701,7.27,7.2701,33.993191,247.13389788910004
1648645200000,2022-03-30 13:00:00,CTX/USD,7.27,7.2701,7.27,7.27,0.489384,3.5578216799999995
1648641600000,2022-03-30 12:00:00,CTX/USD,7.2801,7.2801,7.27,7.27,280.229159,2037.26598593
1648638000000,2022-03-30 11:00:00,CTX/USD,7.28,7.2801,7.2701,7.2801,151.273246,1101.2843582046
1648634400000,2022-03-30 10:00:00,CTX/USD,7.2811,7.2811,7.2701,7.28,350.155874,2549.13476272
1648630800000,2022-03-30 09:00:00,CTX/USD,7.2875,7.2875,7.28,7.2811,80.7074,587.6386501400001
1648627200000,2022-03-30 08:00:00,CTX/USD,7.2912,7.2949,7.2801,7.2875,0.316361,2.3054807875
1648623600000,2022-03-30 07:00:00,CTX/USD,7.2949,7.3023,7.2801,7.2912,20.958021,152.80912271519998
1648620000000,2022-03-30 06:00:00,CTX/USD,7.2949,7.3097,7.2801,7.2949,54.189407,395.3063051243
1648616400000,2022-03-30 05:00:00,CTX/USD,7.2971,7.3096,7.2801,7.2949,0.3133,2.2854921700000004
1648612800000,2022-03-30 04:00:00,CTX/USD,7.2971,7.3141,7.2801,7.2971,49.425883,360.6656108393
1648609200000,2022-03-30 03:00:00,CTX/USD,7.3158,7.3158,7.2801,7.2971,0.243562,1.7772962702
1648605600000,2022-03-30 02:00:00,CTX/USD,7.2853,7.3174,7.28,7.3158,2274.053147,16636.518012822602
1648602000000,2022-03-30 01:00:00,CTX/USD,7.2825,7.2939,7.2801,7.2853,982.69225,7159.207848925
1648598400000,2022-03-30 00:00:00,CTX/USD,7.28,7.3063,7.28,7.2825,1049.654727,7644.1105493775
1648594800000,2022-03-29 23:00:00,CTX/USD,7.28,7.283,7.28,7.28,177.295697,1290.71267416
1648591200000,2022-03-29 22:00:00,CTX/USD,7.3616,7.3616,7.28,7.28,1033.804502,7526.09677456
1648587600000,2022-03-29 21:00:00,CTX/USD,7.3512,7.369,7.3512,7.3616,386.772444,2847.2640237504
1648584000000,2022-03-29 20:00:00,CTX/USD,7.3435,7.3696,7.3177,7.3512,487.254722,3581.9069123664003
1648580400000,2022-03-29 19:00:00,CTX/USD,7.3156,7.3435,7.2896,7.3435,871.714994,6401.439058439
1648576800000,2022-03-29 18:00:00,CTX/USD,7.3251,7.3251,7.2818,7.3156,2.047282,14.9770961992
1648573200000,2022-03-29 17:00:00,CTX/USD,7.3307,7.3608,7.3043,7.3251,625.635312,4582.8412239312
1648569600000,2022-03-29 16:00:00,CTX/USD,7.3563,7.3564,7.3307,7.3307,261.973784,1920.4512183688005
1648566000000,2022-03-29 15:00:00,CTX/USD,7.3689,7.3689,7.3563,7.3563,115.291347,848.1177359361001
1648562400000,2022-03-29 14:00:00,CTX/USD,7.3624,7.3689,7.344,7.3689,388.573902,2863.3622264478
1648558800000,2022-03-29 13:00:00,CTX/USD,7.3405,7.3685,7.3307,7.3624,665.623333,4900.5852268792005
1648555200000,2022-03-29 12:00:00,CTX/USD,7.3106,7.3405,7.2863,7.3405,156.866631,1151.4795048555
1648551600000,2022-03-29 11:00:00,CTX/USD,7.2803,7.3106,7.2801,7.3106,636.573793,4653.736371105801
1648548000000,2022-03-29 10:00:00,CTX/USD,7.2948,7.2948,7.28,7.2803,342.139346,2490.8770806838
1648544400000,2022-03-29 09:00:00,CTX/USD,7.2892,7.3222,7.2892,7.2948,0.141306,1.0307990088
1648540800000,2022-03-29 08:00:00,CTX/USD,7.313,7.3222,7.2766,7.2892,335.620499,2446.4049413108
1648537200000,2022-03-29 07:00:00,CTX/USD,7.2918,7.313,7.2727,7.313,258.356213,1889.358985669
1648533600000,2022-03-29 06:00:00,CTX/USD,7.2933,7.2933,7.2521,7.2918,1.290119,9.4072897242
1648530000000,2022-03-29 05:00:00,CTX/USD,7.3196,7.3196,7.2442,7.2933,881.536479,6429.3100022907
1648526400000,2022-03-29 04:00:00,CTX/USD,7.3061,7.3196,7.305,7.3196,161.323364,1180.8224951344
1648522800000,2022-03-29 03:00:00,CTX/USD,7.3379,7.3439,7.3051,7.3061,139.980928,1022.7146580608
1648519200000,2022-03-29 02:00:00,CTX/USD,7.31,7.3379,7.3041,7.3379,95.947868,704.0558605972001
1648515600000,2022-03-29 01:00:00,CTX/USD,7.3416,7.3495,7.2974,7.31,32.689414,238.95961634
1648512000000,2022-03-29 00:00:00,CTX/USD,7.3497,7.3717,7.322,7.3416,213.673849,1568.7079298184
1648508400000,2022-03-28 23:00:00,CTX/USD,7.4921,7.4921,7.3497,7.3497,1334.869278,9810.8887325166
1648504800000,2022-03-28 22:00:00,CTX/USD,7.5017,7.5017,7.4667,7.4921,500.22138,3747.708601098
1648501200000,2022-03-28 21:00:00,CTX/USD,7.5202,7.5202,7.4724,7.5017,389.446291,2921.5092411947
1648497600000,2022-03-28 20:00:00,CTX/USD,7.4671,7.5242,7.4223,7.5202,2131.858899,16032.0052922598
1648494000000,2022-03-28 19:00:00,CTX/USD,7.4,7.4716,7.394,7.4671,1263.005806,9430.9906539826
1648490400000,2022-03-28 18:00:00,CTX/USD,7.3892,7.4147,7.3654,7.4,622.088122,4603.4521028
1648486800000,2022-03-28 17:00:00,CTX/USD,7.3888,7.3929,7.3485,7.3892,674.175004,4981.6139395568
1648483200000,2022-03-28 16:00:00,CTX/USD,7.3337,7.393,7.3337,7.3888,886.691301,6551.584684828799
1648479600000,2022-03-28 15:00:00,CTX/USD,7.3636,7.373,7.31,7.3337,1661.288896,12183.3943765952
1648476000000,2022-03-28 14:00:00,CTX/USD,7.4939,7.4944,7.3636,7.3636,720.289073,5303.9206179428
1648472400000,2022-03-28 13:00:00,CTX/USD,7.4473,7.4939,7.4002,7.4939,367.034074,2750.5166471486
1648468800000,2022-03-28 12:00:00,CTX/USD,7.45,7.45,7.4121,7.4473,384.450536,2863.1184767528
1648465200000,2022-03-28 11:00:00,CTX/USD,7.4367,7.45,7.4234,7.45,0.267242,1.9909529
1648461600000,2022-03-28 10:00:00,CTX/USD,7.5152,7.5361,7.3901,7.4367,753.711589,5605.1269739163
1648458000000,2022-03-28 09:00:00,CTX/USD,7.486,7.5378,7.486,7.5152,488.746117,3673.0248184784
1648454400000,2022-03-28 08:00:00,CTX/USD,7.4894,7.5306,7.4783,7.486,316.722209,2370.982456574
1648450800000,2022-03-28 07:00:00,CTX/USD,7.4838,7.4894,7.4783,7.4894,354.641438,2656.0515857572
1648447200000,2022-03-28 06:00:00,CTX/USD,7.5303,7.5303,7.4838,7.4838,18.113915,135.56091707699997
1648443600000,2022-03-28 05:00:00,CTX/USD,7.5105,7.5361,7.4786,7.5303,410.436456,3090.7096446168
1648440000000,2022-03-28 04:00:00,CTX/USD,7.6068,7.6069,7.4956,7.5105,359.189951,2697.6961269855
1648436400000,2022-03-28 03:00:00,CTX/USD,7.6338,7.6575,7.5413,7.6068,1996.834517,15189.5208039156
1648432800000,2022-03-28 02:00:00,CTX/USD,7.5555,7.6355,7.5555,7.6338,1275.992317,9740.6701495146
1648429200000,2022-03-28 01:00:00,CTX/USD,7.537,7.5737,7.4834,7.5555,469.91269,3550.425329295
1648425600000,2022-03-28 00:00:00,CTX/USD,7.4867,7.5627,7.4616,7.537,1157.195344,8721.781307727999
1648422000000,2022-03-27 23:00:00,CTX/USD,7.397,7.4914,7.3677,7.4867,1399.576416,10478.2087536672
1648418400000,2022-03-27 22:00:00,CTX/USD,7.452,7.511,7.3145,7.397,3890.427969,28777.495686693
1648414800000,2022-03-27 21:00:00,CTX/USD,7.4438,7.4541,7.4361,7.452,57.984696,432.101954592
1648411200000,2022-03-27 20:00:00,CTX/USD,7.4702,7.4702,7.4438,7.4438,247.752929,1844.2232528902
1648407600000,2022-03-27 19:00:00,CTX/USD,7.4482,7.4795,7.3903,7.4702,2856.28624,21337.029470048
1648404000000,2022-03-27 18:00:00,CTX/USD,7.4695,7.4695,7.4269,7.4482,358.685243,2671.5594269126
1648400400000,2022-03-27 17:00:00,CTX/USD,7.398,7.5455,7.32,7.4695,3475.685239,25961.6308927105
1648396800000,2022-03-27 16:00:00,CTX/USD,7.31,7.4161,7.31,7.398,418.679288,3097.389372624
1648393200000,2022-03-27 15:00:00,CTX/USD,7.302,7.3579,7.272,7.31,1050.836457,7681.614500670001
1648389600000,2022-03-27 14:00:00,CTX/USD,7.3144,7.3144,7.2648,7.302,67.604008,493.644466416
1648386000000,2022-03-27 13:00:00,CTX/USD,7.3853,7.3853,7.3124,7.3144,303.176817,2217.5565102648
1648382400000,2022-03-27 12:00:00,CTX/USD,7.4257,7.4257,7.38,7.3853,678.947681,5014.2323084893
1648378800000,2022-03-27 11:00:00,CTX/USD,7.4027,7.4389,7.4001,7.4257,61.881714,459.5150436498
1648375200000,2022-03-27 10:00:00,CTX/USD,7.4218,7.4218,7.3866,7.4027,573.569741,4245.9647217007005
1648371600000,2022-03-27 09:00:00,CTX/USD,7.4085,7.4218,7.3738,7.4218,291.080226,2160.3392213268
1648368000000,2022-03-27 08:00:00,CTX/USD,7.2406,7.4085,7.2406,7.4085,714.388627,5292.5481431295
1648364400000,2022-03-27 07:00:00,CTX/USD,7.0997,7.244,7.0997,7.2406,2596.355294,18799.1701417364
1648360800000,2022-03-27 06:00:00,CTX/USD,7.5985,7.6798,7.0944,7.0997,9054.844111,64286.67673486671
1648357200000,2022-03-27 05:00:00,CTX/USD,7.5985,7.5985,7.5422,7.5985,623.032617,4734.113340274499
1648353600000,2022-03-27 04:00:00,CTX/USD,7.7273,7.7764,7.2889,7.5985,9075.978983,68963.8263023255
1648350000000,2022-03-27 03:00:00,CTX/USD,8.0021,8.0021,7.6257,7.7273,83.425757,644.6558520661
1648346400000,2022-03-27 02:00:00,CTX/USD,8.0178,8.0178,7.9467,8.0021,349.448279,2796.3200733859003
1648342800000,2022-03-27 01:00:00,CTX/USD,8.0182,8.0182,7.9756,8.0178,0.363356,2.9133157368
1648339200000,2022-03-27 00:00:00,CTX/USD,7.9091,8.0182,7.8517,8.0182,155.580138,1247.4726625116
1648335600000,2022-03-26 23:00:00,CTX/USD,8.175,8.175,7.9091,7.9091,243.102079,1922.7186530189
1648332000000,2022-03-26 22:00:00,CTX/USD,8.1415,8.175,8.1415,8.175,316.153974,2584.55873745
1648328400000,2022-03-26 21:00:00,CTX/USD,8.1727,8.1727,8.1229,8.1415,371.275873,3022.7425200295
1648324800000,2022-03-26 20:00:00,CTX/USD,8.1727,8.1727,8.1175,8.1727,0.320968,2.6231751736
1648321200000,2022-03-26 19:00:00,CTX/USD,8.1723,8.1727,8.1145,8.1727,33.515376,273.91111343520004
1648317600000,2022-03-26 18:00:00,CTX/USD,8.16,8.1981,8.1499,8.1723,323.792424,2646.1288266552
1648314000000,2022-03-26 17:00:00,CTX/USD,8.0453,8.1672,8.0453,8.16,1120.170629,9140.59233264
1648310400000,2022-03-26 16:00:00,CTX/USD,8.0227,8.0947,7.971,8.0453,746.375455,6004.8144481115
1648306800000,2022-03-26 15:00:00,CTX/USD,7.9867,8.0254,7.9596,8.0227,488.633329,3920.1586085683
1648303200000,2022-03-26 14:00:00,CTX/USD,7.9923,8.0013,7.9402,7.9867,167.635953,1338.8580658251
1648299600000,2022-03-26 13:00:00,CTX/USD,8.0784,8.0959,7.9708,7.9923,21.131664,168.8905981872
1648296000000,2022-03-26 12:00:00,CTX/USD,8.1419,8.1419,8.046,8.0784,92.017168,743.3514899712
1648292400000,2022-03-26 11:00:00,CTX/USD,8.1426,8.1474,8.0911,8.1419,5.743394,46.7621396086
1648288800000,2022-03-26 10:00:00,CTX/USD,8.1808,8.1808,8.1259,8.1426,281.987254,2296.1094144204
1648285200000,2022-03-26 09:00:00,CTX/USD,8.1672,8.1855,8.1321,8.1808,318.841618,2608.3795085343995
1648281600000,2022-03-26 08:00:00,CTX/USD,8.1671,8.1672,8.1671,8.1672,160.111997,1307.6667018984
1648278000000,2022-03-26 07:00:00,CTX/USD,8.2521,8.2521,8.1078,8.1671,679.833442,5552.267704158199
1648274400000,2022-03-26 06:00:00,CTX/USD,8.2606,8.2606,8.246,8.2521,4.165304,34.3725051384
1648270800000,2022-03-26 05:00:00,CTX/USD,8.2274,8.2652,8.1949,8.2606,319.128206,2636.1904584836
1648267200000,2022-03-26 04:00:00,CTX/USD,8.4259,8.4259,8.2091,8.2274,476.249323,3918.2936800502
1648263600000,2022-03-26 03:00:00,CTX/USD,8.6364,8.6364,8.2873,8.4259,1130.383829,9524.5011047711
1648260000000,2022-03-26 02:00:00,CTX/USD,8.2727,8.6364,8.2727,8.6364,4047.537459,34956.1525109076
1648256400000,2022-03-26 01:00:00,CTX/USD,7.9575,8.2727,7.9463,8.2727,3023.863312,25015.5140211824
1648252800000,2022-03-26 00:00:00,CTX/USD,7.9051,7.9576,7.9015,7.9575,538.949346,4288.689420795
1648249200000,2022-03-25 23:00:00,CTX/USD,7.905,7.9051,7.8547,7.9051,557.349422,4405.9029158522
1648245600000,2022-03-25 22:00:00,CTX/USD,7.8743,7.9229,7.8547,7.905,112.084354,886.0268183700001
1648242000000,2022-03-25 21:00:00,CTX/USD,8.0458,8.0458,7.854,7.8743,301.691794,2375.6116934942
1648238400000,2022-03-25 20:00:00,CTX/USD,7.9671,8.0458,7.9671,8.0458,14.94219,120.221872302
1648234800000,2022-03-25 19:00:00,CTX/USD,8.0444,8.0444,7.9546,7.9671,649.534887,5174.9093982177
1648231200000,2022-03-25 18:00:00,CTX/USD,8.3661,8.3743,8.004,8.0444,705.876529,5678.3531498876
1648227600000,2022-03-25 17:00:00,CTX/USD,8.4175,8.4175,8.1693,8.3661,1328.624968,11115.4093447848
1648224000000,2022-03-25 16:00:00,CTX/USD,8.7478,8.8299,8.252,8.4175,4668.455308,39296.72255509
1648220400000,2022-03-25 15:00:00,CTX/USD,8.196,8.9249,8.1037,8.7478,2896.319918,25336.4273786804
1648216800000,2022-03-25 14:00:00,CTX/USD,8.1598,8.2089,8.1062,8.196,142.279733,1166.124691668
1648213200000,2022-03-25 13:00:00,CTX/USD,8.2546,8.2546,8.1598,8.1598,74.936891,611.4700431818001
1648209600000,2022-03-25 12:00:00,CTX/USD,8.25,8.3511,8.2307,8.2546,276.328327,2280.9798080542
1648206000000,2022-03-25 11:00:00,CTX/USD,8.3577,8.3694,8.2307,8.25,29.676966,244.8349695
1648202400000,2022-03-25 10:00:00,CTX/USD,8.4374,8.4686,8.2708,8.3577,834.040377,6970.6592588529
1648198800000,2022-03-25 09:00:00,CTX/USD,8.4726,8.4726,8.3772,8.4374,540.466657,4560.133371771801
1648195200000,2022-03-25 08:00:00,CTX/USD,8.8519,8.852,8.1703,8.4726,1076.008718,9116.5914641268
1648191600000,2022-03-25 07:00:00,CTX/USD,8.9478,9.278,8.7278,8.8519,1665.259932,14740.7143920708
1648188000000,2022-03-25 06:00:00,CTX/USD,7.7273,9.75,7.6203,8.9478,8884.591676,79497.54939851281
1648184400000,2022-03-25 05:00:00,CTX/USD,7.3987,7.7273,7.3987,7.7273,648.182654,5008.701822254199
1648180800000,2022-03-25 04:00:00,CTX/USD,7.3074,7.3987,7.3074,7.3987,58.190671,430.5353175277
1648177200000,2022-03-25 03:00:00,CTX/USD,7.2066,7.3427,7.2066,7.3074,116.936674,854.5030515876
1648173600000,2022-03-25 02:00:00,CTX/USD,7.2234,7.2234,7.1742,7.2066,27.450294,197.8232887404
1648170000000,2022-03-25 01:00:00,CTX/USD,7.1495,7.2234,7.1495,7.2234,1.044126,7.5421397484
1648166400000,2022-03-25 00:00:00,CTX/USD,7.1936,7.2393,7.1281,7.1495,1351.748901,9664.3287676995
1648162800000,2022-03-24 23:00:00,CTX/USD,7.2262,7.2401,7.1847,7.1936,63.02839,453.401026304
1648159200000,2022-03-24 22:00:00,CTX/USD,7.2262,7.2262,7.1847,7.2262,20.901619,151.0392792178
1648155600000,2022-03-24 21:00:00,CTX/USD,7.1873,7.2262,7.1847,7.2262,0.096348,0.6962299176000001
1648152000000,2022-03-24 20:00:00,CTX/USD,7.2262,7.2262,7.1844,7.1873,1.020075,7.3315850475
1648148400000,2022-03-24 19:00:00,CTX/USD,7.2052,7.2262,7.1795,7.2262,137.050632,990.3552769584
1648144800000,2022-03-24 18:00:00,CTX/USD,7.2388,7.2388,7.1795,7.2052,119.869415,863.6831089579999
1648141200000,2022-03-24 17:00:00,CTX/USD,7.3225,7.3225,7.23,7.2388,111.417703,806.5304684764001
1648137600000,2022-03-24 16:00:00,CTX/USD,7.371,7.3978,7.2837,7.3225,1431.94095,10485.387606375
1648134000000,2022-03-24 15:00:00,CTX/USD,7.3648,7.3733,7.3246,7.371,432.632117,3188.931334407
1648130400000,2022-03-24 14:00:00,CTX/USD,7.3778,7.3779,7.3207,7.3648,215.417084,1586.5037402432
1648126800000,2022-03-24 13:00:00,CTX/USD,7.4247,7.4295,7.3778,7.3778,11.357737,83.7951120386
1648123200000,2022-03-24 12:00:00,CTX/USD,7.3312,7.4405,7.3312,7.4247,627.129315,4656.2470250805
1648119600000,2022-03-24 11:00:00,CTX/USD,7.3169,7.3312,7.3029,7.3312,231.196308,1694.9463732096
1648116000000,2022-03-24 10:00:00,CTX/USD,7.2989,7.3169,7.2989,7.3169,0.05162,0.377698378
1648112400000,2022-03-24 09:00:00,CTX/USD,7.2988,7.3419,7.2988,7.2989,47.35308,345.625395612
1648108800000,2022-03-24 08:00:00,CTX/USD,7.3417,7.3417,7.2914,7.2988,358.247983,2614.7803783204
1648105200000,2022-03-24 07:00:00,CTX/USD,7.3458,7.3458,7.2991,7.3417,0.076289,0.5600909513
1648101600000,2022-03-24 06:00:00,CTX/USD,7.3619,7.3619,7.2991,7.3458,7.710803,56.6420166774
1648098000000,2022-03-24 05:00:00,CTX/USD,7.3254,7.3619,7.3254,7.3619,130.39908,959.984987052
1648094400000,2022-03-24 04:00:00,CTX/USD,7.3215,7.3595,7.3215,7.3254,12.076843,88.4677057122
1648090800000,2022-03-24 03:00:00,CTX/USD,7.3528,7.3681,7.3215,7.3215,1013.601756,7421.085256554001
1648087200000,2022-03-24 02:00:00,CTX/USD,7.3562,7.3562,7.3475,7.3528,21.42761,157.552930808
1648083600000,2022-03-24 01:00:00,CTX/USD,7.3645,7.3949,7.3504,7.3562,3.679442,27.0667112404
1648080000000,2022-03-24 00:00:00,CTX/USD,7.3608,7.3949,7.3106,7.3645,1125.25246,8286.92174167
1648076400000,2022-03-23 23:00:00,CTX/USD,7.3487,7.3608,7.3237,7.3608,31.811674,234.1593699792
1648072800000,2022-03-23 22:00:00,CTX/USD,7.3419,7.3523,7.3237,7.3487,500.247356,3676.1677450372
1648069200000,2022-03-23 21:00:00,CTX/USD,7.3784,7.3784,7.3419,7.3419,1.91865,14.086536435
1648065600000,2022-03-23 20:00:00,CTX/USD,7.6138,7.6342,7.3636,7.3784,272.099118,2007.6561322512
1648062000000,2022-03-23 19:00:00,CTX/USD,7.6167,7.6167,7.5507,7.6138,13.301701,101.2764910738
1648058400000,2022-03-23 18:00:00,CTX/USD,7.5876,7.6303,7.5647,7.6167,12.756003,97.1586480501
1648054800000,2022-03-23 17:00:00,CTX/USD,7.6331,7.6331,7.5733,7.5876,26.924642,204.2934136392
1648051200000,2022-03-23 16:00:00,CTX/USD,7.5819,7.6353,7.5754,7.6331,36.031939,275.0353935809
1648047600000,2022-03-23 15:00:00,CTX/USD,7.6211,7.6329,7.5819,7.5819,490.710541,3720.5182508079
1648044000000,2022-03-23 14:00:00,CTX/USD,7.3947,7.6212,7.3392,7.6211,1443.96174,11004.576816714
1648040400000,2022-03-23 13:00:00,CTX/USD,7.4147,7.4147,7.3476,7.3947,6.725653,49.734186239100005
1648036800000,2022-03-23 12:00:00,CTX/USD,7.3795,7.4265,7.3646,7.4147,573.198316,4250.0935536452
1648033200000,2022-03-23 11:00:00,CTX/USD,7.4388,7.4486,7.3795,7.3795,308.696276,2278.0241687420003
1648029600000,2022-03-23 10:00:00,CTX/USD,7.4524,7.4524,7.3993,7.4388,23.904944,177.8240974272
1648026000000,2022-03-23 09:00:00,CTX/USD,7.4524,7.4927,7.4524,7.4524,169.462451,1262.9019698323998
1648022400000,2022-03-23 08:00:00,CTX/USD,7.4394,7.4524,7.4002,7.4524,135.819606,1012.1820317544
1648018800000,2022-03-23 07:00:00,CTX/USD,7.427,7.4524,7.3931,7.4394,70.141329,521.8094029626
1648015200000,2022-03-23 06:00:00,CTX/USD,7.427,7.427,7.4145,7.427,92.662062,688.201134474
1648011600000,2022-03-23 05:00:00,CTX/USD,7.4248,7.427,7.4145,7.427,105.481088,783.408040576
1648008000000,2022-03-23 04:00:00,CTX/USD,7.4459,7.4704,7.421,7.4248,26.326439,195.4685442872
1648004400000,2022-03-23 03:00:00,CTX/USD,7.4961,7.5115,7.4459,7.4459,5.102934,37.995936270600005
1648000800000,2022-03-23 02:00:00,CTX/USD,7.4834,7.532,7.4736,7.4961,20.076488,150.49536169680002
1647997200000,2022-03-23 01:00:00,CTX/USD,7.4392,7.4839,7.3883,7.4834,57.60959,431.115605806
1647993600000,2022-03-23 00:00:00,CTX/USD,7.3799,7.4392,7.3709,7.4392,109.650084,815.7089048928
1647990000000,2022-03-22 23:00:00,CTX/USD,7.3772,7.3799,7.3689,7.3799,91.097045,672.2870823955
1647986400000,2022-03-22 22:00:00,CTX/USD,7.4137,7.4231,7.3738,7.3772,0.124886,0.9213089992
1647982800000,2022-03-22 21:00:00,CTX/USD,7.3659,7.427,7.3659,7.4137,39.443817,292.42462609290004
1647979200000,2022-03-22 20:00:00,CTX/USD,7.4137,7.437,7.3574,7.3659,742.08097,5466.094216923
1647975600000,2022-03-22 19:00:00,CTX/USD,7.6426,7.6426,7.3636,7.4137,123.347321,914.4600336977
1647972000000,2022-03-22 18:00:00,CTX/USD,7.6831,7.6831,7.6191,7.6426,0.126982,0.9704726332
1647968400000,2022-03-22 17:00:00,CTX/USD,7.6493,7.6855,7.6394,7.6831,30.925035,237.6001364085
