unix,date,symbol,open,high,low,close,Volume ENJ,Volume USD
1650783600000,2022-04-24 07:00:00,ENJ/USD,1.4137,1.4146,1.4095,1.414,324.288319,458.543683066
1650780000000,2022-04-24 06:00:00,ENJ/USD,1.4072,1.4149,1.4072,1.4137,6981.88785,9870.294853545
1650776400000,2022-04-24 05:00:00,ENJ/USD,1.4099,1.4105,1.4058,1.4072,118.510939,166.7685933608
1650772800000,2022-04-24 04:00:00,ENJ/USD,1.4121,1.4173,1.4078,1.4099,115.990483,163.5349819817
1650769200000,2022-04-24 03:00:00,ENJ/USD,1.4045,1.4173,1.4044,1.4121,580.006004,819.0264782483999
1650765600000,2022-04-24 02:00:00,ENJ/USD,1.4096,1.4129,1.4023,1.4045,340.301163,477.9529834335
1650762000000,2022-04-24 01:00:00,ENJ/USD,1.417,1.4202,1.4082,1.4096,79.920148,112.6554406208
1650758400000,2022-04-24 00:00:00,ENJ/USD,1.4051,1.4196,1.4051,1.417,865.74882,1226.76607794
1650754800000,2022-04-23 23:00:00,ENJ/USD,1.4208,1.4266,1.3983,1.4051,1781.011093,2502.4986867743
1650751200000,2022-04-23 22:00:00,ENJ/USD,1.4298,1.4333,1.4206,1.4208,237.757329,337.8056130432
1650747600000,2022-04-23 21:00:00,ENJ/USD,1.4319,1.4355,1.4292,1.4298,12472.168347,17832.706302540602
1650744000000,2022-04-23 20:00:00,ENJ/USD,1.4288,1.4339,1.4288,1.4319,1152.471359,1650.2237389521
1650740400000,2022-04-23 19:00:00,ENJ/USD,1.4295,1.4307,1.4238,1.4288,1214.600949,1735.4218359312
1650736800000,2022-04-23 18:00:00,ENJ/USD,1.4426,1.4431,1.4272,1.4295,944.117815,1349.6164165425
1650733200000,2022-04-23 17:00:00,ENJ/USD,1.4409,1.4449,1.4336,1.4426,225.515055,325.328018343
1650729600000,2022-04-23 16:00:00,ENJ/USD,1.4399,1.4458,1.4386,1.4409,6825.144247,9834.3503455023
1650726000000,2022-04-23 15:00:00,ENJ/USD,1.4347,1.4415,1.4326,1.4399,851.369309,1225.8866680291
1650722400000,2022-04-23 14:00:00,ENJ/USD,1.4335,1.4375,1.4306,1.4347,4039.937765,5796.0987114455
1650718800000,2022-04-23 13:00:00,ENJ/USD,1.4302,1.4343,1.4265,1.4335,6741.704179,9664.2329405965
1650715200000,2022-04-23 12:00:00,ENJ/USD,1.4291,1.4317,1.4174,1.4302,557.619639,797.5076076977999
1650711600000,2022-04-23 11:00:00,ENJ/USD,1.4281,1.4343,1.4243,1.4291,303.294613,433.43833143830005
1650708000000,2022-04-23 10:00:00,ENJ/USD,1.4252,1.4292,1.4242,1.4281,24.650547,35.2034461707
1650704400000,2022-04-23 09:00:00,ENJ/USD,1.432,1.432,1.4244,1.4252,36.828536,52.4880295072
1650700800000,2022-04-23 08:00:00,ENJ/USD,1.4227,1.432,1.4195,1.432,140.472448,201.156545536
1650697200000,2022-04-23 07:00:00,ENJ/USD,1.4162,1.4227,1.4162,1.4227,54.017528,76.8507370856
1650693600000,2022-04-23 06:00:00,ENJ/USD,1.4149,1.4202,1.414,1.4162,82.517078,116.86068586359998
1650690000000,2022-04-23 05:00:00,ENJ/USD,1.4111,1.4184,1.4108,1.4149,943.901048,1335.5255928152
1650686400000,2022-04-23 04:00:00,ENJ/USD,1.4129,1.421,1.3932,1.4111,23073.397993,32558.871907922297
1650682800000,2022-04-23 03:00:00,ENJ/USD,1.4217,1.4235,1.4101,1.4129,3997.045326,5647.4253411054
1650679200000,2022-04-23 02:00:00,ENJ/USD,1.4317,1.4317,1.4169,1.4217,252.927787,359.5874347779
1650675600000,2022-04-23 01:00:00,ENJ/USD,1.4268,1.4368,1.4268,1.4317,69.259309,99.1585526953
1650672000000,2022-04-23 00:00:00,ENJ/USD,1.4391,1.4482,1.4256,1.4268,229.101734,326.8823540712
1650668400000,2022-04-22 23:00:00,ENJ/USD,1.4335,1.442,1.4312,1.4391,3268.315783,4703.4332433153
1650664800000,2022-04-22 22:00:00,ENJ/USD,1.4378,1.4378,1.4225,1.4335,3069.55213,4400.202978355
1650661200000,2022-04-22 21:00:00,ENJ/USD,1.4456,1.4478,1.4366,1.4378,6530.995298,9390.2650394644
1650657600000,2022-04-22 20:00:00,ENJ/USD,1.4383,1.4482,1.4373,1.4456,278.135615,402.072845044
1650654000000,2022-04-22 19:00:00,ENJ/USD,1.4376,1.4484,1.4357,1.4383,416.537813,599.1063364379
1650650400000,2022-04-22 18:00:00,ENJ/USD,1.433,1.4426,1.4248,1.4376,9931.787787,14277.938122591198
1650646800000,2022-04-22 17:00:00,ENJ/USD,1.4273,1.4391,1.4257,1.433,467.943359,670.562833447
1650643200000,2022-04-22 16:00:00,ENJ/USD,1.4269,1.4357,1.4201,1.4273,586.125695,836.5772044734999
1650639600000,2022-04-22 15:00:00,ENJ/USD,1.4324,1.4415,1.4234,1.4269,1441.80667,2057.313937423
1650636000000,2022-04-22 14:00:00,ENJ/USD,1.4478,1.4523,1.4263,1.4324,2792.8385,4000.4618674
1650632400000,2022-04-22 13:00:00,ENJ/USD,1.4523,1.466,1.4398,1.4478,1324.988444,1918.3182692232
1650628800000,2022-04-22 12:00:00,ENJ/USD,1.4613,1.4623,1.4523,1.4523,2289.217529,3324.6306173667
1650625200000,2022-04-22 11:00:00,ENJ/USD,1.4572,1.4623,1.4529,1.4613,237.481186,347.0312571018
1650621600000,2022-04-22 10:00:00,ENJ/USD,1.4529,1.4588,1.4456,1.4572,186.267116,271.4284414352
1650618000000,2022-04-22 09:00:00,ENJ/USD,1.4635,1.4636,1.4529,1.4529,183.806502,267.0524667558
1650614400000,2022-04-22 08:00:00,ENJ/USD,1.4741,1.4792,1.4611,1.4635,135.919082,198.917576507
1650610800000,2022-04-22 07:00:00,ENJ/USD,1.4796,1.4851,1.4559,1.4741,512.742643,755.8339300463
1650607200000,2022-04-22 06:00:00,ENJ/USD,1.4779,1.4905,1.4778,1.4796,244.889873,362.3390560908
1650603600000,2022-04-22 05:00:00,ENJ/USD,1.4753,1.4847,1.4753,1.4779,381.40987,563.685646873
1650600000000,2022-04-22 04:00:00,ENJ/USD,1.4588,1.4753,1.4587,1.4753,628.001383,926.4904403399
1650596400000,2022-04-22 03:00:00,ENJ/USD,1.4567,1.4647,1.454,1.4588,135.352567,197.4523247396
1650592800000,2022-04-22 02:00:00,ENJ/USD,1.4603,1.4663,1.4559,1.4567,445.524407,648.9954036769001
1650589200000,2022-04-22 01:00:00,ENJ/USD,1.4559,1.4623,1.4534,1.4603,304.247984,444.2933310352
1650585600000,2022-04-22 00:00:00,ENJ/USD,1.44,1.4588,1.4331,1.4559,809.945407,1179.1995180513
1650582000000,2022-04-21 23:00:00,ENJ/USD,1.4306,1.4415,1.426,1.44,15035.263778,21650.77984032
1650578400000,2022-04-21 22:00:00,ENJ/USD,1.4499,1.4522,1.4119,1.4306,10980.153698,15708.2078803588
1650574800000,2022-04-21 21:00:00,ENJ/USD,1.4476,1.4558,1.4474,1.4499,557.118984,807.7668149015999
1650571200000,2022-04-21 20:00:00,ENJ/USD,1.4902,1.4902,1.4386,1.4476,22158.522659,32076.6774011684
1650567600000,2022-04-21 19:00:00,ENJ/USD,1.5194,1.5194,1.4902,1.4902,1027.180072,1530.7037432944
1650564000000,2022-04-21 18:00:00,ENJ/USD,1.5203,1.5287,1.5118,1.5194,1942.286235,2951.109705459
1650560400000,2022-04-21 17:00:00,ENJ/USD,1.5172,1.5325,1.513,1.5203,420.567151,639.3882396653
1650556800000,2022-04-21 16:00:00,ENJ/USD,1.5321,1.5326,1.5172,1.5172,2175.399335,3300.5158710620003
1650553200000,2022-04-21 15:00:00,ENJ/USD,1.5408,1.5447,1.5302,1.5321,574.111294,879.5959135374001
1650549600000,2022-04-21 14:00:00,ENJ/USD,1.5484,1.5492,1.534,1.5408,1234.187901,1901.6367178608
1650546000000,2022-04-21 13:00:00,ENJ/USD,1.5484,1.5542,1.5433,1.5484,7090.624473,10979.1229339932
1650542400000,2022-04-21 12:00:00,ENJ/USD,1.5489,1.555,1.5375,1.5484,1139.236982,1763.9945429287998
1650538800000,2022-04-21 11:00:00,ENJ/USD,1.545,1.5559,1.5437,1.5489,14548.007188,22533.4083334932
1650535200000,2022-04-21 10:00:00,ENJ/USD,1.5228,1.55,1.521,1.545,995.742539,1538.422222755
1650531600000,2022-04-21 09:00:00,ENJ/USD,1.5423,1.5439,1.5221,1.5228,558.322214,850.2130674792
1650528000000,2022-04-21 08:00:00,ENJ/USD,1.5409,1.5449,1.5354,1.5423,147.689796,227.7819723708
1650524400000,2022-04-21 07:00:00,ENJ/USD,1.5191,1.5409,1.5191,1.5409,287.085338,442.3697973242
1650520800000,2022-04-21 06:00:00,ENJ/USD,1.5165,1.5257,1.5114,1.5191,225.43275,342.454890525
1650517200000,2022-04-21 05:00:00,ENJ/USD,1.5334,1.5404,1.5118,1.5165,270.747218,410.588156097
1650513600000,2022-04-21 04:00:00,ENJ/USD,1.5311,1.5404,1.5263,1.5334,178.323247,273.4408669498
1650510000000,2022-04-21 03:00:00,ENJ/USD,1.5305,1.5344,1.5227,1.5311,1715.644036,2626.8225835196
1650506400000,2022-04-21 02:00:00,ENJ/USD,1.5284,1.537,1.527,1.5305,3030.222781,4637.7559663205
1650502800000,2022-04-21 01:00:00,ENJ/USD,1.522,1.5327,1.5114,1.5284,869.539805,1329.004637962
1650499200000,2022-04-21 00:00:00,ENJ/USD,1.5117,1.522,1.5117,1.522,1.403978,2.136854516
1650495600000,2022-04-20 23:00:00,ENJ/USD,1.5241,1.5241,1.5051,1.5117,2669.819846,4035.9666611982
1650492000000,2022-04-20 22:00:00,ENJ/USD,1.5062,1.5307,1.5062,1.5241,21117.726314,32185.5266751674
1650488400000,2022-04-20 21:00:00,ENJ/USD,1.5018,1.5084,1.5005,1.5062,424.220506,638.9609261372
1650484800000,2022-04-20 20:00:00,ENJ/USD,1.4893,1.5043,1.4833,1.5018,5165.62853,7757.740926354
1650481200000,2022-04-20 19:00:00,ENJ/USD,1.4801,1.4914,1.4788,1.4893,2660.887054,3962.8590895222
1650477600000,2022-04-20 18:00:00,ENJ/USD,1.5112,1.5123,1.4788,1.4801,42018.521198,62191.6132251598
1650474000000,2022-04-20 17:00:00,ENJ/USD,1.5143,1.5152,1.5092,1.5112,210.715294,318.4329522928
1650470400000,2022-04-20 16:00:00,ENJ/USD,1.5116,1.5169,1.4938,1.5143,31573.510723,47811.7672878389
1650466800000,2022-04-20 15:00:00,ENJ/USD,1.5283,1.5293,1.4966,1.5116,1505.069526,2275.0630955016
1650463200000,2022-04-20 14:00:00,ENJ/USD,1.5129,1.5383,1.5129,1.5283,5014.218788,7663.2305737004
1650459600000,2022-04-20 13:00:00,ENJ/USD,1.5589,1.5589,1.5073,1.5129,1693.625598,2562.2861672142
1650456000000,2022-04-20 12:00:00,ENJ/USD,1.57,1.5703,1.5527,1.5589,1705.301701,2658.3948216889003
1650452400000,2022-04-20 11:00:00,ENJ/USD,1.5772,1.5785,1.5648,1.57,812.641369,1275.84694933
1650448800000,2022-04-20 10:00:00,ENJ/USD,1.5639,1.5772,1.5538,1.5772,984.016698,1551.9911360856
1650445200000,2022-04-20 09:00:00,ENJ/USD,1.5705,1.577,1.5593,1.5639,445.348662,696.4807725018001
1650441600000,2022-04-20 08:00:00,ENJ/USD,1.5656,1.5759,1.559,1.5705,252.445887,396.4662655335
1650438000000,2022-04-20 07:00:00,ENJ/USD,1.5632,1.5763,1.5593,1.5656,1764.835478,2763.0264243568
1650434400000,2022-04-20 06:00:00,ENJ/USD,1.5464,1.5636,1.5428,1.5632,770.049011,1203.7406139952
1650430800000,2022-04-20 05:00:00,ENJ/USD,1.5239,1.5489,1.5238,1.5464,1098.931604,1699.3878324256002
1650427200000,2022-04-20 04:00:00,ENJ/USD,1.53,1.5375,1.5178,1.5239,3042.140257,4635.9175376423
1650423600000,2022-04-20 03:00:00,ENJ/USD,1.54,1.5405,1.5282,1.53,309.922273,474.18107769000005
1650420000000,2022-04-20 02:00:00,ENJ/USD,1.537,1.5526,1.5264,1.54,1661.169408,2558.20088832
1650416400000,2022-04-20 01:00:00,ENJ/USD,1.5132,1.537,1.5019,1.537,1427.141385,2193.516308745
1650412800000,2022-04-20 00:00:00,ENJ/USD,1.5184,1.5295,1.4851,1.5132,47207.40177,71434.240358364
1650409200000,2022-04-19 23:00:00,ENJ/USD,1.5089,1.5256,1.5061,1.5184,3513.971461,5335.6142663824
1650405600000,2022-04-19 22:00:00,ENJ/USD,1.5026,1.5102,1.4977,1.5089,8787.923661,13260.0980120829
1650402000000,2022-04-19 21:00:00,ENJ/USD,1.5008,1.5059,1.4968,1.5026,423.117974,635.7770677323999
1650398400000,2022-04-19 20:00:00,ENJ/USD,1.5042,1.5051,1.4925,1.5008,349.425356,524.4175742848
1650394800000,2022-04-19 19:00:00,ENJ/USD,1.504,1.5136,1.5028,1.5042,2474.847709,3722.6659238778
1650391200000,2022-04-19 18:00:00,ENJ/USD,1.5107,1.518,1.46,1.504,99733.566267,149999.283665568
1650387600000,2022-04-19 17:00:00,ENJ/USD,1.5058,1.5156,1.4985,1.5107,12422.736165,18767.0275244655
1650384000000,2022-04-19 16:00:00,ENJ/USD,1.4998,1.5236,1.4985,1.5058,24318.888974,36619.3830170492
1650380400000,2022-04-19 15:00:00,ENJ/USD,1.5101,1.5262,1.4992,1.4998,33605.306076,50401.2380527848
1650376800000,2022-04-19 14:00:00,ENJ/USD,1.5048,1.5145,1.504,1.5101,3786.220213,5717.5711436513
1650373200000,2022-04-19 13:00:00,ENJ/USD,1.4936,1.5048,1.4904,1.5048,4640.204648,6982.579954310399
1650369600000,2022-04-19 12:00:00,ENJ/USD,1.491,1.503,1.4892,1.4936,1027.337998,1534.4320338128
1650366000000,2022-04-19 11:00:00,ENJ/USD,1.4909,1.505,1.4908,1.491,2413.406597,3598.3892361270005
1650362400000,2022-04-19 10:00:00,ENJ/USD,1.4559,1.4937,1.4559,1.4909,2352.591028,3507.4779636451995
1650358800000,2022-04-19 09:00:00,ENJ/USD,1.4629,1.4636,1.4529,1.4559,66.406234,96.6808360806
1650355200000,2022-04-19 08:00:00,ENJ/USD,1.4492,1.4632,1.4492,1.4629,154.137223,225.4873435267
1650351600000,2022-04-19 07:00:00,ENJ/USD,1.4487,1.4577,1.4487,1.4492,2040.284013,2956.7795916396
1650348000000,2022-04-19 06:00:00,ENJ/USD,1.4522,1.4636,1.4487,1.4487,280.012307,405.6538291509
1650344400000,2022-04-19 05:00:00,ENJ/USD,1.4559,1.4595,1.4478,1.4522,379.461611,551.0541514942
1650340800000,2022-04-19 04:00:00,ENJ/USD,1.4388,1.4559,1.4388,1.4559,863.624597,1257.3510507723
1650337200000,2022-04-19 03:00:00,ENJ/USD,1.4315,1.4439,1.4315,1.4388,1638.346544,2357.2530075072
1650333600000,2022-04-19 02:00:00,ENJ/USD,1.4415,1.4471,1.4315,1.4315,2533.172445,3626.2363550175
1650330000000,2022-04-19 01:00:00,ENJ/USD,1.459,1.459,1.4415,1.4415,8510.343635,12267.660349852498
1650326400000,2022-04-19 00:00:00,ENJ/USD,1.4469,1.466,1.4404,1.459,3360.872186,4903.5125193740005
1650322800000,2022-04-18 23:00:00,ENJ/USD,1.4508,1.4515,1.4425,1.4469,3431.165465,4964.5533113085
1650319200000,2022-04-18 22:00:00,ENJ/USD,1.4495,1.4522,1.44,1.4508,3582.015773,5196.7884834684
1650315600000,2022-04-18 21:00:00,ENJ/USD,1.4378,1.4523,1.4378,1.4495,1568.440092,2273.453913354
1650312000000,2022-04-18 20:00:00,ENJ/USD,1.4344,1.4396,1.4314,1.4378,1914.10617,2752.101851226
1650308400000,2022-04-18 19:00:00,ENJ/USD,1.4382,1.4395,1.4268,1.4344,1011.651161,1451.1124253383998
1650304800000,2022-04-18 18:00:00,ENJ/USD,1.4181,1.4444,1.4181,1.4382,1089.383958,1566.7520083955997
1650301200000,2022-04-18 17:00:00,ENJ/USD,1.3949,1.4191,1.3946,1.4181,979.118156,1388.4874570236
1650297600000,2022-04-18 16:00:00,ENJ/USD,1.3881,1.3963,1.3692,1.3949,21482.355712,29965.7379826688
1650294000000,2022-04-18 15:00:00,ENJ/USD,1.4081,1.4101,1.3875,1.3881,1542.98629,2141.819269149
1650290400000,2022-04-18 14:00:00,ENJ/USD,1.4031,1.4119,1.4031,1.4081,2447.187807,3445.8851510366994
1650286800000,2022-04-18 13:00:00,ENJ/USD,1.4104,1.4175,1.4031,1.4031,1066.507484,1496.4166508004
1650283200000,2022-04-18 12:00:00,ENJ/USD,1.3835,1.4133,1.3835,1.4104,3283.728561,4631.370762434401
1650279600000,2022-04-18 11:00:00,ENJ/USD,1.3816,1.3922,1.3784,1.3835,1359.562301,1880.9544434335
1650276000000,2022-04-18 10:00:00,ENJ/USD,1.3769,1.3883,1.3763,1.3816,1316.50599,1818.884675784
1650272400000,2022-04-18 09:00:00,ENJ/USD,1.3687,1.3782,1.3687,1.3769,3009.053074,4143.1651775906
1650268800000,2022-04-18 08:00:00,ENJ/USD,1.3725,1.3784,1.3687,1.3687,14.500184,19.8464018408
1650265200000,2022-04-18 07:00:00,ENJ/USD,1.3808,1.3876,1.3676,1.3725,720.739801,989.2153768725
1650261600000,2022-04-18 06:00:00,ENJ/USD,1.379,1.3843,1.3776,1.3808,1309.895834,1808.7041675872
1650258000000,2022-04-18 05:00:00,ENJ/USD,1.3625,1.3822,1.3558,1.379,9873.286086,13615.261512594
1650254400000,2022-04-18 04:00:00,ENJ/USD,1.4366,1.4375,1.35,1.3625,5458.167084,7436.75265195
1650250800000,2022-04-18 03:00:00,ENJ/USD,1.4372,1.4414,1.4329,1.4366,2346.199301,3370.5499158166003
1650247200000,2022-04-18 02:00:00,ENJ/USD,1.4304,1.4391,1.4291,1.4372,1483.700607,2132.3745123804
1650243600000,2022-04-18 01:00:00,ENJ/USD,1.4254,1.4333,1.4235,1.4304,1129.236202,1615.2594633408
1650240000000,2022-04-18 00:00:00,ENJ/USD,1.4258,1.4292,1.4174,1.4254,1202.438755,1713.9562013769998
1650236400000,2022-04-17 23:00:00,ENJ/USD,1.4653,1.4653,1.419,1.4258,4641.917065,6618.445351277
1650232800000,2022-04-17 22:00:00,ENJ/USD,1.4893,1.4894,1.459,1.4653,1567.917433,2297.4694145749004
1650229200000,2022-04-17 21:00:00,ENJ/USD,1.4868,1.4917,1.4841,1.4893,1046.116956,1557.9819825708005
1650225600000,2022-04-17 20:00:00,ENJ/USD,1.4884,1.4954,1.4865,1.4868,1058.456144,1573.7125948992
1650222000000,2022-04-17 19:00:00,ENJ/USD,1.4792,1.4884,1.4752,1.4884,1713.501463,2550.3755775292
1650218400000,2022-04-17 18:00:00,ENJ/USD,1.4985,1.4985,1.4707,1.4792,2091.687916,3094.0247653472
1650214800000,2022-04-17 17:00:00,ENJ/USD,1.504,1.5049,1.498,1.4985,327.628498,490.95130425299993
1650211200000,2022-04-17 16:00:00,ENJ/USD,1.5175,1.5175,1.504,1.504,353.670445,531.92034928
1650207600000,2022-04-17 15:00:00,ENJ/USD,1.5091,1.5205,1.5091,1.5175,438.209341,664.9826749675
1650204000000,2022-04-17 14:00:00,ENJ/USD,1.5076,1.5148,1.5009,1.5091,1898.474617,2864.9880445147005
1650200400000,2022-04-17 13:00:00,ENJ/USD,1.5023,1.5169,1.5013,1.5076,2308.41963,3480.173434188
1650196800000,2022-04-17 12:00:00,ENJ/USD,1.4987,1.505,1.4987,1.5023,1921.749805,2887.0447320515
1650193200000,2022-04-17 11:00:00,ENJ/USD,1.5001,1.5017,1.4955,1.4987,616.388083,923.7808199921
1650189600000,2022-04-17 10:00:00,ENJ/USD,1.4985,1.5037,1.4985,1.5001,54.770053,82.1605565053
1650186000000,2022-04-17 09:00:00,ENJ/USD,1.4981,1.5027,1.4981,1.4985,48.726286,73.016339571
1650182400000,2022-04-17 08:00:00,ENJ/USD,1.4932,1.4981,1.4932,1.4981,233.376311,349.6210515091
1650178800000,2022-04-17 07:00:00,ENJ/USD,1.5013,1.5013,1.4919,1.4932,1682.642179,2512.5213016828
1650175200000,2022-04-17 06:00:00,ENJ/USD,1.5026,1.5026,1.4971,1.5013,755.927278,1134.8736224614
1650171600000,2022-04-17 05:00:00,ENJ/USD,1.4911,1.5026,1.4893,1.5026,157.093095,236.048084547
1650168000000,2022-04-17 04:00:00,ENJ/USD,1.4897,1.4952,1.4876,1.4911,272.954553,407.0025339783
1650164400000,2022-04-17 03:00:00,ENJ/USD,1.4864,1.4918,1.4844,1.4897,29.698457,44.241791392900005
1650160800000,2022-04-17 02:00:00,ENJ/USD,1.5018,1.5018,1.4824,1.4864,630.036639,936.4864602096
1650157200000,2022-04-17 01:00:00,ENJ/USD,1.4985,1.5026,1.4979,1.5018,887.577204,1332.9634449672
1650153600000,2022-04-17 00:00:00,ENJ/USD,1.5036,1.5063,1.497,1.4985,1420.622274,2128.802477589
1650150000000,2022-04-16 23:00:00,ENJ/USD,1.503,1.5117,1.503,1.5036,530.92939,798.305430804
1650146400000,2022-04-16 22:00:00,ENJ/USD,1.5052,1.5134,1.5019,1.503,529.882722,796.4137311659998
1650142800000,2022-04-16 21:00:00,ENJ/USD,1.4967,1.5072,1.4967,1.5052,3755.210096,5652.3422364992
1650139200000,2022-04-16 20:00:00,ENJ/USD,1.4918,1.4996,1.4912,1.4967,188.04244,281.443119948
1650135600000,2022-04-16 19:00:00,ENJ/USD,1.4889,1.4966,1.4889,1.4918,3448.902431,5145.0726465658
1650132000000,2022-04-16 18:00:00,ENJ/USD,1.486,1.4914,1.4854,1.4889,427.161624,636.0009419736
1650128400000,2022-04-16 17:00:00,ENJ/USD,1.4898,1.4921,1.4856,1.486,409.326598,608.259324628
1650124800000,2022-04-16 16:00:00,ENJ/USD,1.4781,1.4898,1.4763,1.4898,154.929028,230.8132659144
1650121200000,2022-04-16 15:00:00,ENJ/USD,1.5058,1.5101,1.474,1.4781,2106.130112,3113.0709185472
1650117600000,2022-04-16 14:00:00,ENJ/USD,1.5032,1.5072,1.5015,1.5058,762.595742,1148.3166683036
1650114000000,2022-04-16 13:00:00,ENJ/USD,1.5111,1.5123,1.5032,1.5032,120.68839,181.418787848
1650110400000,2022-04-16 12:00:00,ENJ/USD,1.5072,1.5135,1.5072,1.5111,26.750727,40.42302356970001
1650106800000,2022-04-16 11:00:00,ENJ/USD,1.5079,1.5139,1.5063,1.5072,54.172,81.6480384
1650103200000,2022-04-16 10:00:00,ENJ/USD,1.5044,1.5112,1.504,1.5079,221.085292,333.3745118068
1650099600000,2022-04-16 09:00:00,ENJ/USD,1.508,1.512,1.504,1.5044,51.906323,78.0878723212
1650096000000,2022-04-16 08:00:00,ENJ/USD,1.5122,1.5124,1.5074,1.508,102.075156,153.929335248
1650092400000,2022-04-16 07:00:00,ENJ/USD,1.5143,1.5179,1.5078,1.5122,295.900331,447.4604805382
1650088800000,2022-04-16 06:00:00,ENJ/USD,1.5173,1.5179,1.5114,1.5143,207.45491,314.14897021300004
1650085200000,2022-04-16 05:00:00,ENJ/USD,1.5288,1.5307,1.5165,1.5173,684.920705,1039.2301856965
1650081600000,2022-04-16 04:00:00,ENJ/USD,1.5221,1.5358,1.5189,1.5288,810.402861,1238.9438938968
1650078000000,2022-04-16 03:00:00,ENJ/USD,1.5274,1.5274,1.5221,1.5221,214.301055,326.1876358155
1650074400000,2022-04-16 02:00:00,ENJ/USD,1.535,1.535,1.5225,1.5274,457.074435,698.135492019
1650070800000,2022-04-16 01:00:00,ENJ/USD,1.5275,1.537,1.5271,1.535,169.042563,259.480334205
1650067200000,2022-04-16 00:00:00,ENJ/USD,1.5239,1.5333,1.5196,1.5275,129.236575,197.4088683125
1650063600000,2022-04-15 23:00:00,ENJ/USD,1.5184,1.5297,1.5163,1.5239,4322.67122,6587.3186721580005
1650060000000,2022-04-15 22:00:00,ENJ/USD,1.5135,1.52,1.5111,1.5184,2196.260228,3334.8015301952
1650056400000,2022-04-15 21:00:00,ENJ/USD,1.5111,1.5144,1.5105,1.5135,145.090755,219.5948576925
1650052800000,2022-04-15 20:00:00,ENJ/USD,1.5072,1.5117,1.5003,1.5111,7681.256424,11607.1465823064
1650049200000,2022-04-15 19:00:00,ENJ/USD,1.5052,1.5072,1.5004,1.5072,171.074703,257.84379236160004
1650045600000,2022-04-15 18:00:00,ENJ/USD,1.511,1.5135,1.5051,1.5052,2656.821064,3999.0470655328
1650042000000,2022-04-15 17:00:00,ENJ/USD,1.5135,1.5179,1.5097,1.511,481.167432,727.043989752
1650038400000,2022-04-15 16:00:00,ENJ/USD,1.5089,1.5146,1.4998,1.5135,13741.654312,20797.993801212
1650034800000,2022-04-15 15:00:00,ENJ/USD,1.508,1.5127,1.5059,1.5089,1092.192108,1648.0086717611998
1650031200000,2022-04-15 14:00:00,ENJ/USD,1.4873,1.5219,1.4842,1.508,5919.518212,8926.633463696
1650027600000,2022-04-15 13:00:00,ENJ/USD,1.5009,1.5069,1.4867,1.4873,5368.17443,7984.085829739
1650024000000,2022-04-15 12:00:00,ENJ/USD,1.5123,1.5179,1.5002,1.5009,936.657021,1405.8285228189
1650020400000,2022-04-15 11:00:00,ENJ/USD,1.5142,1.5197,1.51,1.5123,545.368089,824.7601609947001
1650016800000,2022-04-15 10:00:00,ENJ/USD,1.5095,1.5164,1.5089,1.5142,238.13,360.576446
1650013200000,2022-04-15 09:00:00,ENJ/USD,1.5074,1.5118,1.5046,1.5095,218.590276,329.962021622
1650009600000,2022-04-15 08:00:00,ENJ/USD,1.5136,1.5163,1.507,1.5074,136.174915,205.270066871
1650006000000,2022-04-15 07:00:00,ENJ/USD,1.5046,1.5207,1.4966,1.5136,441.557829,668.3419299744
1650002400000,2022-04-15 06:00:00,ENJ/USD,1.5209,1.5209,1.4998,1.5046,2777.310084,4178.7407523864
1649998800000,2022-04-15 05:00:00,ENJ/USD,1.519,1.5262,1.519,1.5209,893.776251,1359.3443001459
1649995200000,2022-04-15 04:00:00,ENJ/USD,1.5265,1.5377,1.5189,1.519,338.141191,513.6364691289999
1649991600000,2022-04-15 03:00:00,ENJ/USD,1.524,1.5295,1.5218,1.5265,851.610006,1299.982674159
1649988000000,2022-04-15 02:00:00,ENJ/USD,1.5174,1.5259,1.5153,1.524,518.213325,789.7571073000001
1649984400000,2022-04-15 01:00:00,ENJ/USD,1.5138,1.5207,1.5108,1.5174,1024.095734,1553.9628667716
1649980800000,2022-04-15 00:00:00,ENJ/USD,1.5237,1.5328,1.5114,1.5138,385.411265,583.4355729570001
1649977200000,2022-04-14 23:00:00,ENJ/USD,1.5184,1.525,1.5184,1.5237,716.698055,1092.0328264035
1649973600000,2022-04-14 22:00:00,ENJ/USD,1.5263,1.5295,1.5177,1.5184,1237.165056,1878.5114210304
1649970000000,2022-04-14 21:00:00,ENJ/USD,1.5153,1.5263,1.5153,1.5263,2077.404122,3170.7419114086
1649966400000,2022-04-14 20:00:00,ENJ/USD,1.5035,1.5157,1.4969,1.5153,2260.909875,3425.9567335875
1649962800000,2022-04-14 19:00:00,ENJ/USD,1.4953,1.5042,1.4926,1.5035,682.242503,1025.7516032605
1649959200000,2022-04-14 18:00:00,ENJ/USD,1.5143,1.5156,1.4953,1.4953,977.742951,1462.0190346303
1649955600000,2022-04-14 17:00:00,ENJ/USD,1.4991,1.5158,1.4991,1.5143,2345.544993,3551.8587828999
